county_fips_1990,weight_type,receives_unavailable_source,n_unavailable_source_counties,unavailable_source_vote_mass_proxy,total_received_vote_mass_proxy,share_received_from_unavailable_sources,czone
12027,m4_weight,FALSE,0,0,123206.00825329247,0,6900
12027,m5_weight,FALSE,0,0,123206.00825329247,0,6900
12027,m6_weight,FALSE,0,0,123206.00825329247,0,6900
12029,m2_weight,FALSE,0,0,105182.88060032856,0,7900
12029,m4_weight,FALSE,0,0,105182.88060032856,0,7900
12029,m5_weight,FALSE,0,0,105182.88060032856,0,7900
12029,m6_weight,FALSE,0,0,105182.88060032856,0,7900
12031,m2_weight,FALSE,0,0,5231131.167340633,0,7600
12031,m4_weight,FALSE,0,0,5231131.167340633,0,7600
12031,m5_weight,FALSE,0,0,5231131.167340633,0,7600
12031,m6_weight,FALSE,0,0,5231131.167340633,0,7600
12033,m2_weight,FALSE,0,0,1498870.474522219,0,10900
12033,m4_weight,FALSE,0,0,1498870.474522219,0,10900
12033,m5_weight,FALSE,0,0,1498870.474522219,0,10900
12033,m6_weight,FALSE,0,0,1498870.474522219,0,10900
12035,m2_weight,FALSE,0,0,326193.78609491966,0,7500
12035,m4_weight,FALSE,0,0,326193.78609491966,0,7500
12035,m5_weight,FALSE,0,0,326193.78609491966,0,7500
12035,m6_weight,FALSE,0,0,326193.78609491966,0,7500
12037,m2_weight,FALSE,0,0,92399.8365395,0,10000
12037,m4_weight,FALSE,0,0,92399.8365395,0,10000
12037,m5_weight,FALSE,0,0,92399.8365395,0,10000
12037,m6_weight,FALSE,0,0,92399.8365395,0,10000
12039,m2_weight,FALSE,0,0,420185.0485481527,0,9900
12039,m4_weight,FALSE,0,0,420185.0485481527,0,9900
12039,m5_weight,FALSE,0,0,420185.0485481527,0,9900
12039,m6_weight,FALSE,0,0,420185.0485481527,0,9900
12041,m2_weight,FALSE,0,0,114389.82518156795,0,7900
12041,m4_weight,FALSE,0,0,114389.82518156795,0,7900
12041,m5_weight,FALSE,0,0,114389.82518156795,0,7900
12041,m6_weight,FALSE,0,0,114389.82518156795,0,7900
12043,m2_weight,FALSE,0,0,79397.41975074002,0,7100
12043,m4_weight,FALSE,0,0,79397.41975074002,0,7100
12043,m5_weight,FALSE,0,0,79397.41975074002,0,7100
12043,m6_weight,FALSE,0,0,79397.41975074002,0,7100
12045,m2_weight,FALSE,0,0,146526.438582069,0,10000
12045,m4_weight,FALSE,0,0,146526.438582069,0,10000
12045,m5_weight,FALSE,0,0,146526.438582069,0,10000
12045,m6_weight,FALSE,0,0,146526.438582069,0,10000
12047,m2_weight,FALSE,0,0,55745.63871297,0,7700
12047,m4_weight,FALSE,0,0,55745.63871297,0,7700
12047,m5_weight,FALSE,0,0,55745.63871297,0,7700
12047,m6_weight,FALSE,0,0,55745.63871297,0,7700
12049,m2_weight,FALSE,0,0,108924.46962418091,0,6800
12049,m4_weight,FALSE,0,0,108924.46962418091,0,6800
12049,m5_weight,FALSE,0,0,108924.46962418091,0,6800
12049,m6_weight,FALSE,0,0,108924.46962418091,0,6800
12051,m2_weight,FALSE,0,0,98791.28686288239,0,7100
12051,m4_weight,FALSE,0,0,98791.28686288239,0,7100
12051,m5_weight,FALSE,0,0,98791.28686288239,0,7100
12051,m6_weight,FALSE,0,0,98791.28686288239,0,7100
12053,m2_weight,FALSE,0,0,641688.8240644005,0,6700
12053,m4_weight,FALSE,0,0,641688.8240644005,0,6700
12053,m5_weight,FALSE,0,0,641688.8240644005,0,6700
12053,m6_weight,FALSE,0,0,641688.8240644005,0,6700
12055,m2_weight,FALSE,0,0,862827.7289218202,0,6800
12055,m4_weight,FALSE,0,0,862827.7289218202,0,6800
12055,m5_weight,FALSE,0,0,862827.7289218202,0,6800
12055,m6_weight,FALSE,0,0,862827.7289218202,0,6800
12057,m2_weight,FALSE,0,0,6441313.459548114,0,6700
12057,m4_weight,FALSE,0,0,6441313.459548114,0,6700
12057,m5_weight,FALSE,0,0,6441313.459548114,0,6700
12057,m6_weight,FALSE,0,0,6441313.459548114,0,6700
12059,m2_weight,FALSE,0,0,278942.34475542,0,9900
12059,m4_weight,FALSE,0,0,278942.34475542,0,9900
12059,m5_weight,FALSE,0,0,278942.34475542,0,9900
12059,m6_weight,FALSE,0,0,278942.34475542,0,9900
12061,m2_weight,FALSE,0,0,587783,0,7300
12061,m4_weight,FALSE,0,0,587783,0,7300
12061,m5_weight,FALSE,0,0,587783,0,7300
12061,m6_weight,FALSE,0,0,587783,0,7300
12063,m2_weight,FALSE,0,0,679070.9156328,0,9900
12063,m4_weight,FALSE,0,0,679070.9156328,0,9900
12063,m5_weight,FALSE,0,0,679070.9156328,0,9900
12063,m6_weight,FALSE,0,0,679070.9156328,0,9900
12065,m2_weight,FALSE,0,0,121100.81494,0,9900
12065,m4_weight,FALSE,0,0,121100.81494,0,9900
12065,m5_weight,FALSE,0,0,121100.81494,0,9900
12065,m6_weight,FALSE,0,0,121100.81494,0,9900
12067,m2_weight,FALSE,0,0,33791.3994519445,0,7700
12067,m4_weight,FALSE,0,0,33791.3994519445,0,7700
12067,m5_weight,FALSE,0,0,33791.3994519445,0,7700
12067,m6_weight,FALSE,0,0,33791.3994519445,0,7700
12069,m2_weight,FALSE,0,0,1165724.946339811,0,7400
12069,m4_weight,FALSE,0,0,1165724.946339811,0,7400
12069,m5_weight,FALSE,0,0,1165724.946339811,0,7400
12069,m6_weight,FALSE,0,0,1165724.946339811,0,7400
12071,m2_weight,FALSE,0,0,2186334.31628167,0,7200
12071,m4_weight,FALSE,0,0,2186334.31628167,0,7200
12071,m5_weight,FALSE,0,0,2186334.31628167,0,7200
12071,m6_weight,FALSE,0,0,2186334.31628167,0,7200
12073,m2_weight,FALSE,0,0,1667553.180148692,0,9900
12073,m4_weight,FALSE,0,0,1667553.180148692,0,9900
12073,m5_weight,FALSE,0,0,1667553.180148692,0,9900
12073,m6_weight,FALSE,0,0,1667553.180148692,0,9900
12075,m2_weight,FALSE,0,0,275794.81648930564,0,7900
12075,m4_weight,FALSE,0,0,275794.81648930564,0,7900
12075,m5_weight,FALSE,0,0,275794.81648930564,0,7900
12075,m6_weight,FALSE,0,0,275794.81648930564,0,7900
12077,m2_weight,FALSE,0,0,109340.18115741175,0,9900
12077,m4_weight,FALSE,0,0,109340.18115741175,0,9900
12077,m5_weight,FALSE,0,0,109340.18115741175,0,9900
12077,m6_weight,FALSE,0,0,109340.18115741175,0,9900
12079,m2_weight,FALSE,0,0,116223.7557871608,0,7700
12079,m4_weight,FALSE,0,0,116223.7557871608,0,7700
12079,m5_weight,FALSE,0,0,116223.7557871608,0,7700
12079,m6_weight,FALSE,0,0,116223.7557871608,0,7700
12081,m2_weight,FALSE,0,0,1365196.5047309545,0,6900
12081,m4_weight,FALSE,0,0,1365196.5047309545,0,6900
12081,m5_weight,FALSE,0,0,1365196.5047309545,0,6900
12081,m6_weight,FALSE,0,0,1365196.5047309545,0,6900
12083,m2_weight,FALSE,0,0,3498236.5687703993,0,7800
12083,m4_weight,FALSE,0,0,3498236.5687703993,0,7800
12083,m5_weight,FALSE,0,0,3498236.5687703993,0,7800
12083,m6_weight,FALSE,0,0,3498236.5687703993,0,7800
12085,m2_weight,FALSE,0,0,1286479.47341144,0,7100
12085,m4_weight,FALSE,0,0,1286479.47341144,0,7100
12085,m5_weight,FALSE,0,0,1286479.47341144,0,7100
12085,m6_weight,FALSE,0,0,1286479.47341144,0,7100
12087,m2_weight,FALSE,0,0,394163,0,7000
12087,m4_weight,FALSE,0,0,394163,0,7000
12087,m5_weight,FALSE,0,0,394163,0,7000
12087,m6_weight,FALSE,0,0,394163,0,7000
12089,m2_weight,FALSE,0,0,309770.8159375747,0,7600
12089,m4_weight,FALSE,0,0,309770.8159375747,0,7600
12089,m5_weight,FALSE,0,0,309770.8159375747,0,7600
12089,m6_weight,FALSE,0,0,309770.8159375747,0,7600
12091,m2_weight,FALSE,0,0,804089.4669063741,0,10900
12091,m4_weight,FALSE,0,0,804089.4669063741,0,10900
12091,m5_weight,FALSE,0,0,804089.4669063741,0,10900
12091,m6_weight,FALSE,0,0,804089.4669063741,0,10900
12093,m2_weight,FALSE,0,0,225020.12540288,0,7100
12093,m4_weight,FALSE,0,0,225020.12540288,0,7100
12093,m5_weight,FALSE,0,0,225020.12540288,0,7100
12093,m6_weight,FALSE,0,0,225020.12540288,0,7100
12095,m2_weight,FALSE,0,0,4783641.845786595,0,7400
12095,m4_weight,FALSE,0,0,4783641.845786595,0,7400
12095,m5_weight,FALSE,0,0,4783641.845786595,0,7400
12095,m6_weight,FALSE,0,0,4783641.845786595,0,7400
12097,m2_weight,FALSE,0,0,2342336.9441741016,0,7400
12097,m4_weight,FALSE,0,0,2342336.9441741016,0,7400
12097,m5_weight,FALSE,0,0,2342336.9441741016,0,7400
12097,m6_weight,FALSE,0,0,2342336.9441741016,0,7400
12099,m2_weight,FALSE,0,0,5135604.367814679,0,7100
12099,m4_weight,FALSE,0,0,5135604.367814679,0,7100
12099,m5_weight,FALSE,0,0,5135604.367814679,0,7100
12099,m6_weight,FALSE,0,0,5135604.367814679,0,7100
12101,m2_weight,FALSE,0,0,2492756.6300267614,0,6700
12101,m4_weight,FALSE,0,0,2492756.6300267614,0,6700
12101,m5_weight,FALSE,0,0,2492756.6300267614,0,6700
12101,m6_weight,FALSE,0,0,2492756.6300267614,0,6700
12103,m2_weight,FALSE,0,0,5075624.11210622,0,6700
12103,m4_weight,FALSE,0,0,5075624.11210622,0,6700
12103,m5_weight,FALSE,0,0,5075624.11210622,0,6700
12103,m6_weight,FALSE,0,0,5075624.11210622,0,6700
12105,m2_weight,FALSE,0,0,6185430.406016862,0,6800
12105,m4_weight,FALSE,0,0,6185430.406016862,0,6800
12105,m5_weight,FALSE,0,0,6185430.406016862,0,6800
12105,m6_weight,FALSE,0,0,6185430.406016862,0,6800
12107,m2_weight,FALSE,0,0,509335.88320461474,0,7500
12107,m4_weight,FALSE,0,0,509335.88320461474,0,7500
12107,m5_weight,FALSE,0,0,509335.88320461474,0,7500
12107,m6_weight,FALSE,0,0,509335.88320461474,0,7500
12109,m2_weight,FALSE,0,0,810299,0,7600
12109,m4_weight,FALSE,0,0,810299,0,7600
12109,m5_weight,FALSE,0,0,810299,0,7600
12109,m6_weight,FALSE,0,0,810299,0,7600
12111,m2_weight,FALSE,0,0,1373000.9657985365,0,7100
12111,m4_weight,FALSE,0,0,1373000.9657985365,0,7100
12111,m5_weight,FALSE,0,0,1373000.9657985365,0,7100
12111,m6_weight,FALSE,0,0,1373000.9657985365,0,7100
12113,m2_weight,FALSE,0,0,590287.0689691405,0,10900
12113,m4_weight,FALSE,0,0,590287.0689691405,0,10900
12113,m5_weight,FALSE,0,0,590287.0689691405,0,10900
12113,m6_weight,FALSE,0,0,590287.0689691405,0,10900
12115,m2_weight,FALSE,0,0,1858040.5633743952,0,6900
12115,m4_weight,FALSE,0,0,1858040.5633743952,0,6900
12115,m5_weight,FALSE,0,0,1858040.5633743952,0,6900
12115,m6_weight,FALSE,0,0,1858040.5633743952,0,6900
12117,m2_weight,FALSE,0,0,1987423.9350086611,0,7400
12117,m4_weight,FALSE,0,0,1987423.9350086611,0,7400
12117,m5_weight,FALSE,0,0,1987423.9350086611,0,7400
12117,m6_weight,FALSE,0,0,1987423.9350086611,0,7400
12119,m2_weight,FALSE,0,0,769836.640472223,0,7400
12119,m4_weight,FALSE,0,0,769836.640472223,0,7400
12119,m5_weight,FALSE,0,0,769836.640472223,0,7400
12119,m6_weight,FALSE,0,0,769836.640472223,0,7400
12121,m2_weight,FALSE,0,0,160854.2651652532,0,7700
12121,m4_weight,FALSE,0,0,160854.2651652532,0,7700
12121,m5_weight,FALSE,0,0,160854.2651652532,0,7700
12121,m6_weight,FALSE,0,0,160854.2651652532,0,7700
12123,m2_weight,FALSE,0,0,122772.23792310001,0,7700
12123,m4_weight,FALSE,0,0,122772.23792310001,0,7700
12123,m5_weight,FALSE,0,0,122772.23792310001,0,7700
12123,m6_weight,FALSE,0,0,122772.23792310001,0,7700
12125,m2_weight,FALSE,0,0,94294,0,7900
12125,m4_weight,FALSE,0,0,94294,0,7900
12125,m5_weight,FALSE,0,0,94294,0,7900
12125,m6_weight,FALSE,0,0,94294,0,7900
12127,m2_weight,FALSE,0,0,2173367.4878648203,0,7500
12127,m4_weight,FALSE,0,0,2173367.4878648203,0,7500
12127,m5_weight,FALSE,0,0,2173367.4878648203,0,7500
12127,m6_weight,FALSE,0,0,2173367.4878648203,0,7500
12129,m2_weight,FALSE,0,0,218729.4479447465,0,9900
12129,m4_weight,FALSE,0,0,218729.4479447465,0,9900
12129,m5_weight,FALSE,0,0,218729.4479447465,0,9900
12129,m6_weight,FALSE,0,0,218729.4479447465,0,9900
12131,m2_weight,FALSE,0,0,240464.57492553323,0,10900
12131,m4_weight,FALSE,0,0,240464.57492553323,0,10900
12131,m5_weight,FALSE,0,0,240464.57492553323,0,10900
12131,m6_weight,FALSE,0,0,240464.57492553323,0,10900
12133,m2_weight,FALSE,0,0,398597.31325062824,0,9900
12133,m4_weight,FALSE,0,0,398597.31325062824,0,9900
12133,m5_weight,FALSE,0,0,398597.31325062824,0,9900
12133,m6_weight,FALSE,0,0,398597.31325062824,0,9900
13001,m2_weight,FALSE,0,0,155166,0,9001
13001,m4_weight,FALSE,0,0,155166,0,9001
13001,m5_weight,FALSE,0,0,155166,0,9001
13001,m6_weight,FALSE,0,0,155166,0,9001
13003,m2_weight,FALSE,0,0,33219.79676848,0,8601
13003,m4_weight,FALSE,0,0,33219.79676848,0,8601
13003,m5_weight,FALSE,0,0,33219.79676848,0,8601
13003,m6_weight,FALSE,0,0,33219.79676848,0,8601
13005,m2_weight,FALSE,0,0,140852.46716032113,0,8601
13005,m4_weight,FALSE,0,0,140852.46716032113,0,8601
13005,m5_weight,FALSE,0,0,140852.46716032113,0,8601
13005,m6_weight,FALSE,0,0,140852.46716032113,0,8601
13007,m2_weight,FALSE,0,0,64331.97189237264,0,10200
13007,m4_weight,FALSE,0,0,64331.97189237264,0,10200
13007,m5_weight,FALSE,0,0,64331.97189237264,0,10200
13007,m6_weight,FALSE,0,0,64331.97189237264,0,10200
13009,m2_weight,FALSE,0,0,410198.44973824,0,9002
13009,m4_weight,FALSE,0,0,410198.44973824,0,9002
13009,m5_weight,FALSE,0,0,410198.44973824,0,9002
13009,m6_weight,FALSE,0,0,410198.44973824,0,9002
13011,m2_weight,FALSE,0,0,56801.33522039862,0,9400
13011,m4_weight,FALSE,0,0,56801.33522039862,0,9400
13011,m5_weight,FALSE,0,0,56801.33522039862,0,9400
13011,m6_weight,FALSE,0,0,56801.33522039862,0,9400
13013,m2_weight,FALSE,0,0,189095.70408216785,0,9301
13013,m4_weight,FALSE,0,0,189095.70408216785,0,9301
13013,m5_weight,FALSE,0,0,189095.70408216785,0,9301
13013,m6_weight,FALSE,0,0,189095.70408216785,0,9301
13015,m2_weight,FALSE,0,0,1159102.3397160529,0,6600
13015,m4_weight,FALSE,0,0,1159102.3397160529,0,6600
13015,m5_weight,FALSE,0,0,1159102.3397160529,0,6600
13015,m6_weight,FALSE,0,0,1159102.3397160529,0,6600
13017,m2_weight,FALSE,0,0,374998.4532090593,0,8501
13017,m4_weight,FALSE,0,0,374998.4532090593,0,8501
13017,m5_weight,FALSE,0,0,374998.4532090593,0,8501
13017,m6_weight,FALSE,0,0,374998.4532090593,0,8501
13019,m2_weight,FALSE,0,0,71038.86845766274,0,8503
13019,m4_weight,FALSE,0,0,71038.86845766274,0,8503
13019,m5_weight,FALSE,0,0,71038.86845766274,0,8503
13019,m6_weight,FALSE,0,0,71038.86845766274,0,8503
13021,m2_weight,FALSE,0,0,1087707.6705956494,0,8900
13021,m4_weight,FALSE,0,0,1087707.6705956494,0,8900
13021,m5_weight,FALSE,0,0,1087707.6705956494,0,8900
13021,m6_weight,FALSE,0,0,1087707.6705956494,0,8900
13023,m2_weight,FALSE,0,0,55035.18042774931,0,8900
13023,m4_weight,FALSE,0,0,55035.18042774931,0,8900
13023,m5_weight,FALSE,0,0,55035.18042774931,0,8900
13023,m6_weight,FALSE,0,0,55035.18042774931,0,8900
13025,m2_weight,FALSE,0,0,159742.1624767957,0,8602
13025,m4_weight,FALSE,0,0,159742.1624767957,0,8602
13025,m5_weight,FALSE,0,0,159742.1624767957,0,8602
13025,m6_weight,FALSE,0,0,159742.1624767957,0,8602
13027,m2_weight,FALSE,0,0,112091,0,8503
13027,m4_weight,FALSE,0,0,112091,0,8503
13027,m5_weight,FALSE,0,0,112091,0,8503
13027,m6_weight,FALSE,0,0,112091,0,8503
13029,m2_weight,FALSE,0,0,101925.73293142147,0,8800
13029,m4_weight,FALSE,0,0,101925.73293142147,0,8800
13029,m5_weight,FALSE,0,0,101925.73293142147,0,8800
13029,m6_weight,FALSE,0,0,101925.73293142147,0,8800
13031,m2_weight,FALSE,0,0,330424.9473610216,0,8702
13031,m4_weight,FALSE,0,0,330424.9473610216,0,8702
13031,m5_weight,FALSE,0,0,330424.9473610216,0,8702
13031,m6_weight,FALSE,0,0,330424.9473610216,0,8702
13033,m2_weight,FALSE,0,0,93910.05936196931,0,8401
13033,m4_weight,FALSE,0,0,93910.05936196931,0,8401
13033,m5_weight,FALSE,0,0,93910.05936196931,0,8401
13033,m6_weight,FALSE,0,0,93910.05936196931,0,8401
13035,m2_weight,FALSE,0,0,162809.3001034662,0,9200
13035,m4_weight,FALSE,0,0,162809.3001034662,0,9200
13035,m5_weight,FALSE,0,0,162809.3001034662,0,9200
13035,m6_weight,FALSE,0,0,162809.3001034662,0,9200
13037,m2_weight,FALSE,0,0,119836.58002384,0,10301
13037,m4_weight,FALSE,0,0,119836.58002384,0,10301
13037,m5_weight,FALSE,0,0,119836.58002384,0,10301
13037,m6_weight,FALSE,0,0,119836.58002384,0,10301
13039,m2_weight,FALSE,0,0,266978.29329536,0,7600
13039,m4_weight,FALSE,0,0,266978.29329536,0,7600
13039,m5_weight,FALSE,0,0,266978.29329536,0,7600
13039,m6_weight,FALSE,0,0,266978.29329536,0,7600
13043,m2_weight,FALSE,0,0,51462.6686671552,0,8702
13043,m4_weight,FALSE,0,0,51462.6686671552,0,8702
13043,m5_weight,FALSE,0,0,51462.6686671552,0,8702
13043,m6_weight,FALSE,0,0,51462.6686671552,0,8702
13045,m2_weight,FALSE,0,0,965547.9327630867,0,9600
13045,m4_weight,FALSE,0,0,965547.9327630867,0,9600
13045,m5_weight,FALSE,0,0,965547.9327630867,0,9600
13045,m6_weight,FALSE,0,0,965547.9327630867,0,9600
13047,m2_weight,FALSE,0,0,217709.01550255116,0,6401
13047,m4_weight,FALSE,0,0,217709.01550255116,0,6401
13047,m5_weight,FALSE,0,0,217709.01550255116,0,6401
13047,m6_weight,FALSE,0,0,217709.01550255116,0,6401
13049,m2_weight,FALSE,0,0,88967.94934446999,0,7600
13049,m4_weight,FALSE,0,0,88967.94934446999,0,7600
13049,m5_weight,FALSE,0,0,88967.94934446999,0,7600
13049,m6_weight,FALSE,0,0,88967.94934446999,0,7600
13051,m2_weight,FALSE,0,0,1098073,0,8800
13051,m4_weight,FALSE,0,0,1098073,0,8800
13051,m5_weight,FALSE,0,0,1098073,0,8800
13051,m6_weight,FALSE,0,0,1098073,0,8800
13053,m2_weight,FALSE,0,0,13701,0,9701
13053,m4_weight,FALSE,0,0,13701,0,9701
13053,m5_weight,FALSE,0,0,13701,0,9701
13053,m6_weight,FALSE,0,0,13701,0,9701
13055,m2_weight,FALSE,0,0,197040.58192200423,0,6600
13055,m4_weight,FALSE,0,0,197040.58192200423,0,6600
13055,m5_weight,FALSE,0,0,197040.58192200423,0,6600
13055,m6_weight,FALSE,0,0,197040.58192200423,0,6600
13057,m2_weight,FALSE,0,0,2280315.761153574,0,9100
13057,m4_weight,FALSE,0,0,2280315.761153574,0,9100
13057,m5_weight,FALSE,0,0,2280315.761153574,0,9100
13057,m6_weight,FALSE,0,0,2280315.761153574,0,9100
13059,m2_weight,FALSE,0,0,650802.2020340649,0,9301
13059,m4_weight,FALSE,0,0,650802.2020340649,0,9301
13059,m5_weight,FALSE,0,0,650802.2020340649,0,9301
13059,m6_weight,FALSE,0,0,650802.2020340649,0,9301
13061,m2_weight,FALSE,0,0,63758,0,10301
13061,m4_weight,FALSE,0,0,63758,0,10301
13061,m5_weight,FALSE,0,0,63758,0,10301
13061,m6_weight,FALSE,0,0,63758,0,10301
13063,m2_weight,FALSE,0,0,770004.851310617,0,9100
13063,m4_weight,FALSE,0,0,770004.851310617,0,9100
13063,m5_weight,FALSE,0,0,770004.851310617,0,9100
13063,m6_weight,FALSE,0,0,770004.851310617,0,9100
13065,m2_weight,FALSE,0,0,59640,0,8601
13065,m4_weight,FALSE,0,0,59640,0,8601
13065,m5_weight,FALSE,0,0,59640,0,8601
13065,m6_weight,FALSE,0,0,59640,0,8601
13067,m2_weight,FALSE,0,0,2434754.566966957,0,9100
13067,m4_weight,FALSE,0,0,2434754.566966957,0,9100
13067,m5_weight,FALSE,0,0,2434754.566966957,0,9100
13067,m6_weight,FALSE,0,0,2434754.566966957,0,9100
13069,m2_weight,FALSE,0,0,568277.0168505093,0,8601
13069,m4_weight,FALSE,0,0,568277.0168505093,0,8601
13069,m5_weight,FALSE,0,0,568277.0168505093,0,8601
13069,m6_weight,FALSE,0,0,568277.0168505093,0,8601
13071,m2_weight,FALSE,0,0,560658.4749448481,0,8503
13071,m4_weight,FALSE,0,0,560658.4749448481,0,8503
13071,m5_weight,FALSE,0,0,560658.4749448481,0,8503
13071,m6_weight,FALSE,0,0,560658.4749448481,0,8503
13073,m2_weight,FALSE,0,0,411185.2241765495,0,8401
13073,m4_weight,FALSE,0,0,411185.2241765495,0,8401
13073,m5_weight,FALSE,0,0,411185.2241765495,0,8401
13073,m6_weight,FALSE,0,0,411185.2241765495,0,8401
13075,m2_weight,FALSE,0,0,61370.660733900004,0,8503
13075,m4_weight,FALSE,0,0,61370.660733900004,0,8503
13075,m5_weight,FALSE,0,0,61370.660733900004,0,8503
13075,m6_weight,FALSE,0,0,61370.660733900004,0,8503
13077,m2_weight,FALSE,0,0,1745187.2562364137,0,9600
13077,m4_weight,FALSE,0,0,1745187.2562364137,0,9600
13077,m5_weight,FALSE,0,0,1745187.2562364137,0,9600
13077,m6_weight,FALSE,0,0,1745187.2562364137,0,9600
13079,m2_weight,FALSE,0,0,154626,0,8900
13079,m4_weight,FALSE,0,0,154626,0,8900
13079,m5_weight,FALSE,0,0,154626,0,8900
13079,m6_weight,FALSE,0,0,154626,0,8900
13081,m2_weight,FALSE,0,0,128491.86211035088,0,8502
13081,m4_weight,FALSE,0,0,128491.86211035088,0,8502
13081,m5_weight,FALSE,0,0,128491.86211035088,0,8502
13081,m6_weight,FALSE,0,0,128491.86211035088,0,8502
13083,m2_weight,FALSE,0,0,62929,0,6401
13083,m4_weight,FALSE,0,0,62929,0,6401
13083,m5_weight,FALSE,0,0,62929,0,6401
13083,m6_weight,FALSE,0,0,62929,0,6401
13085,m2_weight,FALSE,0,0,305801.78948516335,0,9100
13085,m4_weight,FALSE,0,0,305801.78948516335,0,9100
13085,m5_weight,FALSE,0,0,305801.78948516335,0,9100
13085,m6_weight,FALSE,0,0,305801.78948516335,0,9100
13087,m2_weight,FALSE,0,0,143495,0,10101
13087,m4_weight,FALSE,0,0,143495,0,10101
13087,m5_weight,FALSE,0,0,143495,0,10101
13087,m6_weight,FALSE,0,0,143495,0,10101
13089,m2_weight,FALSE,0,0,5775423.938648126,0,9100
13089,m4_weight,FALSE,0,0,5775423.938648126,0,9100
13089,m5_weight,FALSE,0,0,5775423.938648126,0,9100
13089,m6_weight,FALSE,0,0,5775423.938648126,0,9100
13091,m2_weight,FALSE,0,0,129049.3632947921,0,9001
13091,m4_weight,FALSE,0,0,129049.3632947921,0,9001
13091,m5_weight,FALSE,0,0,129049.3632947921,0,9001
13091,m6_weight,FALSE,0,0,129049.3632947921,0,9001
13093,m2_weight,FALSE,0,0,98348.34760746,0,8502
13093,m4_weight,FALSE,0,0,98348.34760746,0,8502
13093,m5_weight,FALSE,0,0,98348.34760746,0,8502
13093,m6_weight,FALSE,0,0,98348.34760746,0,8502
13095,m2_weight,FALSE,0,0,1410733.60417517,0,10200
13095,m4_weight,FALSE,0,0,1410733.60417517,0,10200
13095,m5_weight,FALSE,0,0,1410733.60417517,0,10200
13095,m6_weight,FALSE,0,0,1410733.60417517,0,10200
13097,m2_weight,FALSE,0,0,391683.4660727614,0,9100
13097,m4_weight,FALSE,0,0,391683.4660727614,0,9100
13097,m5_weight,FALSE,0,0,391683.4660727614,0,9100
13097,m6_weight,FALSE,0,0,391683.4660727614,0,9100
13099,m2_weight,FALSE,0,0,111945.35952884195,0,10301
13099,m4_weight,FALSE,0,0,111945.35952884195,0,10301
13099,m5_weight,FALSE,0,0,111945.35952884195,0,10301
13099,m6_weight,FALSE,0,0,111945.35952884195,0,10301
13101,m2_weight,FALSE,0,0,12368,0,8503
13101,m4_weight,FALSE,0,0,12368,0,8503
13101,m5_weight,FALSE,0,0,12368,0,8503
13101,m6_weight,FALSE,0,0,12368,0,8503
13103,m2_weight,FALSE,0,0,156275.93393054,0,8800
13103,m4_weight,FALSE,0,0,156275.93393054,0,8800
13103,m5_weight,FALSE,0,0,156275.93393054,0,8800
13103,m6_weight,FALSE,0,0,156275.93393054,0,8800
13105,m2_weight,FALSE,0,0,184771.34935817998,0,9302
13105,m4_weight,FALSE,0,0,184771.34935817998,0,9302
13105,m5_weight,FALSE,0,0,184771.34935817998,0,9302
13105,m6_weight,FALSE,0,0,184771.34935817998,0,9302
13107,m2_weight,FALSE,0,0,258456.40474133,0,8702
13107,m4_weight,FALSE,0,0,258456.40474133,0,8702
13107,m5_weight,FALSE,0,0,258456.40474133,0,8702
13107,m6_weight,FALSE,0,0,258456.40474133,0,8702
13109,m2_weight,FALSE,0,0,42377,0,8701
13109,m4_weight,FALSE,0,0,42377,0,8701
13109,m5_weight,FALSE,0,0,42377,0,8701
13109,m6_weight,FALSE,0,0,42377,0,8701
13111,m2_weight,FALSE,0,0,119151.7609930653,0,6501
13111,m4_weight,FALSE,0,0,119151.7609930653,0,6501
13111,m5_weight,FALSE,0,0,119151.7609930653,0,6501
13111,m6_weight,FALSE,0,0,119151.7609930653,0,6501
13113,m2_weight,FALSE,0,0,995985.51957125,0,9100
13113,m4_weight,FALSE,0,0,995985.51957125,0,9100
13113,m5_weight,FALSE,0,0,995985.51957125,0,9100
13113,m6_weight,FALSE,0,0,995985.51957125,0,9100
13115,m2_weight,FALSE,0,0,1411819,0,6600
13115,m4_weight,FALSE,0,0,1411819,0,6600
13115,m5_weight,FALSE,0,0,1411819,0,6600
13115,m6_weight,FALSE,0,0,1411819,0,6600
13117,m2_weight,FALSE,0,0,1938133.9653999782,0,9100
13117,m4_weight,FALSE,0,0,1938133.9653999782,0,9100
13117,m5_weight,FALSE,0,0,1938133.9653999782,0,9100
13117,m6_weight,FALSE,0,0,1938133.9653999782,0,9100
13119,m2_weight,FALSE,0,0,83934.54701803,0,9302
13119,m4_weight,FALSE,0,0,83934.54701803,0,9302
13119,m5_weight,FALSE,0,0,83934.54701803,0,9302
13119,m6_weight,FALSE,0,0,83934.54701803,0,9302
13121,m2_weight,FALSE,0,0,17423778.116068978,0,9100
13121,m4_weight,FALSE,0,0,17423778.116068978,0,9100
13121,m5_weight,FALSE,0,0,17423778.116068978,0,9100
13121,m6_weight,FALSE,0,0,17423778.116068978,0,9100
13123,m2_weight,FALSE,0,0,248998.8057473739,0,6501
13123,m4_weight,FALSE,0,0,248998.8057473739,0,6501
13123,m5_weight,FALSE,0,0,248998.8057473739,0,6501
13123,m6_weight,FALSE,0,0,248998.8057473739,0,6501
