source_decade,gisjoin_source,county_fips_source,weight_type,weight_sum,n_parts,n_missing_parts,available,zero_or_undefined_support
1980,G1800330,18033,m6_weight,1,3,0,TRUE,FALSE
1980,G1800350,18035,m2_weight,1,3,0,TRUE,FALSE
1980,G1800350,18035,m4_weight,1,3,0,TRUE,FALSE
1980,G1800350,18035,m5_weight,1,3,0,TRUE,FALSE
1980,G1800350,18035,m6_weight,1,3,0,TRUE,FALSE
1980,G1800370,18037,m2_weight,1,1,0,TRUE,FALSE
1980,G1800370,18037,m4_weight,1,1,0,TRUE,FALSE
1980,G1800370,18037,m5_weight,1,1,0,TRUE,FALSE
1980,G1800370,18037,m6_weight,1,1,0,TRUE,FALSE
1980,G1800390,18039,m2_weight,1,3,0,TRUE,FALSE
1980,G1800390,18039,m4_weight,1,3,0,TRUE,FALSE
1980,G1800390,18039,m5_weight,1,3,0,TRUE,FALSE
1980,G1800390,18039,m6_weight,1,3,0,TRUE,FALSE
1980,G1800410,18041,m2_weight,1,5,0,TRUE,FALSE
1980,G1800410,18041,m4_weight,1,5,0,TRUE,FALSE
1980,G1800410,18041,m5_weight,1,5,0,TRUE,FALSE
1980,G1800410,18041,m6_weight,1,5,0,TRUE,FALSE
1980,G1800430,18043,m2_weight,1,1,0,TRUE,FALSE
1980,G1800430,18043,m4_weight,1,1,0,TRUE,FALSE
1980,G1800430,18043,m5_weight,1,1,0,TRUE,FALSE
1980,G1800430,18043,m6_weight,1,1,0,TRUE,FALSE
1980,G1800450,18045,m2_weight,1,3,0,TRUE,FALSE
1980,G1800450,18045,m4_weight,1,3,0,TRUE,FALSE
1980,G1800450,18045,m5_weight,1,3,0,TRUE,FALSE
1980,G1800450,18045,m6_weight,1,3,0,TRUE,FALSE
1980,G1800470,18047,m2_weight,1,5,0,TRUE,FALSE
1980,G1800470,18047,m4_weight,1,5,0,TRUE,FALSE
1980,G1800470,18047,m5_weight,1,5,0,TRUE,FALSE
1980,G1800470,18047,m6_weight,1,5,0,TRUE,FALSE
1980,G1800490,18049,m2_weight,1,1,0,TRUE,FALSE
1980,G1800490,18049,m4_weight,1,1,0,TRUE,FALSE
1980,G1800490,18049,m5_weight,1,1,0,TRUE,FALSE
1980,G1800490,18049,m6_weight,1,1,0,TRUE,FALSE
1980,G1800510,18051,m2_weight,1,3,0,TRUE,FALSE
1980,G1800510,18051,m4_weight,1,3,0,TRUE,FALSE
1980,G1800510,18051,m5_weight,1,3,0,TRUE,FALSE
1980,G1800510,18051,m6_weight,1,3,0,TRUE,FALSE
1980,G1800530,18053,m2_weight,1,1,0,TRUE,FALSE
1980,G1800530,18053,m4_weight,1,1,0,TRUE,FALSE
1980,G1800530,18053,m5_weight,1,1,0,TRUE,FALSE
1980,G1800530,18053,m6_weight,1,1,0,TRUE,FALSE
1980,G1800550,18055,m2_weight,1,3,0,TRUE,FALSE
1980,G1800550,18055,m4_weight,1,3,0,TRUE,FALSE
1980,G1800550,18055,m5_weight,1,3,0,TRUE,FALSE
1980,G1800550,18055,m6_weight,1,3,0,TRUE,FALSE
1980,G1800570,18057,m2_weight,1,1,0,TRUE,FALSE
1980,G1800570,18057,m4_weight,1,1,0,TRUE,FALSE
1980,G1800570,18057,m5_weight,1,1,0,TRUE,FALSE
1980,G1800570,18057,m6_weight,1,1,0,TRUE,FALSE
1980,G1800590,18059,m2_weight,1,3,0,TRUE,FALSE
1980,G1800590,18059,m4_weight,1,3,0,TRUE,FALSE
1980,G1800590,18059,m5_weight,1,3,0,TRUE,FALSE
1980,G1800590,18059,m6_weight,1,3,0,TRUE,FALSE
1980,G1800610,18061,m2_weight,1,3,0,TRUE,FALSE
1980,G1800610,18061,m4_weight,1,3,0,TRUE,FALSE
1980,G1800610,18061,m5_weight,1,3,0,TRUE,FALSE
1980,G1800610,18061,m6_weight,1,3,0,TRUE,FALSE
1980,G1800630,18063,m2_weight,1,1,0,TRUE,FALSE
1980,G1800630,18063,m4_weight,1,1,0,TRUE,FALSE
1980,G1800630,18063,m5_weight,1,1,0,TRUE,FALSE
1980,G1800630,18063,m6_weight,1,1,0,TRUE,FALSE
1980,G1800650,18065,m2_weight,1,3,0,TRUE,FALSE
1980,G1800650,18065,m4_weight,1,3,0,TRUE,FALSE
1980,G1800650,18065,m5_weight,1,3,0,TRUE,FALSE
1980,G1800650,18065,m6_weight,1,3,0,TRUE,FALSE
1980,G1800670,18067,m2_weight,1,3,0,TRUE,FALSE
1980,G1800670,18067,m4_weight,1,3,0,TRUE,FALSE
1980,G1800670,18067,m5_weight,1,3,0,TRUE,FALSE
1980,G1800670,18067,m6_weight,1,3,0,TRUE,FALSE
1980,G1800690,18069,m2_weight,1,5,0,TRUE,FALSE
1980,G1800690,18069,m4_weight,1,5,0,TRUE,FALSE
1980,G1800690,18069,m5_weight,1,5,0,TRUE,FALSE
1980,G1800690,18069,m6_weight,1,5,0,TRUE,FALSE
1980,G1800710,18071,m2_weight,1,1,0,TRUE,FALSE
1980,G1800710,18071,m4_weight,1,1,0,TRUE,FALSE
1980,G1800710,18071,m5_weight,1,1,0,TRUE,FALSE
1980,G1800710,18071,m6_weight,1,1,0,TRUE,FALSE
1980,G1800730,18073,m2_weight,1,5,0,TRUE,FALSE
1980,G1800730,18073,m4_weight,1,5,0,TRUE,FALSE
1980,G1800730,18073,m5_weight,1,5,0,TRUE,FALSE
1980,G1800730,18073,m6_weight,1,5,0,TRUE,FALSE
1980,G1800750,18075,m2_weight,1,3,0,TRUE,FALSE
1980,G1800750,18075,m4_weight,1,3,0,TRUE,FALSE
1980,G1800750,18075,m5_weight,1,3,0,TRUE,FALSE
1980,G1800750,18075,m6_weight,1,3,0,TRUE,FALSE
1980,G1800770,18077,m2_weight,1,3,0,TRUE,FALSE
1980,G1800770,18077,m4_weight,1,3,0,TRUE,FALSE
1980,G1800770,18077,m5_weight,1,3,0,TRUE,FALSE
1980,G1800770,18077,m6_weight,1,3,0,TRUE,FALSE
1980,G1800790,18079,m2_weight,1,3,0,TRUE,FALSE
1980,G1800790,18079,m4_weight,1,3,0,TRUE,FALSE
1980,G1800790,18079,m5_weight,1,3,0,TRUE,FALSE
1980,G1800790,18079,m6_weight,1,3,0,TRUE,FALSE
1980,G1800810,18081,m2_weight,1,1,0,TRUE,FALSE
1980,G1800810,18081,m4_weight,1,1,0,TRUE,FALSE
1980,G1800810,18081,m5_weight,1,1,0,TRUE,FALSE
1980,G1800810,18081,m6_weight,1,1,0,TRUE,FALSE
1980,G1800830,18083,m2_weight,1,1,0,TRUE,FALSE
1980,G1800830,18083,m4_weight,1,1,0,TRUE,FALSE
1980,G1800830,18083,m5_weight,1,1,0,TRUE,FALSE
1980,G1800830,18083,m6_weight,1,1,0,TRUE,FALSE
1980,G1800850,18085,m2_weight,1,5,0,TRUE,FALSE
1980,G1800850,18085,m4_weight,1,5,0,TRUE,FALSE
1980,G1800850,18085,m5_weight,1,5,0,TRUE,FALSE
1980,G1800850,18085,m6_weight,1,5,0,TRUE,FALSE
1980,G1800870,18087,m2_weight,1,1,0,TRUE,FALSE
1980,G1800870,18087,m4_weight,1,1,0,TRUE,FALSE
1980,G1800870,18087,m5_weight,1,1,0,TRUE,FALSE
1980,G1800870,18087,m6_weight,1,1,0,TRUE,FALSE
1980,G1800890,18089,m2_weight,1,5,0,TRUE,FALSE
1980,G1800890,18089,m4_weight,1,5,0,TRUE,FALSE
1980,G1800890,18089,m5_weight,1,5,0,TRUE,FALSE
1980,G1800890,18089,m6_weight,1,5,0,TRUE,FALSE
1980,G1800910,18091,m2_weight,1,3,0,TRUE,FALSE
1980,G1800910,18091,m4_weight,1,3,0,TRUE,FALSE
1980,G1800910,18091,m5_weight,1,3,0,TRUE,FALSE
1980,G1800910,18091,m6_weight,1,3,0,TRUE,FALSE
1980,G1800930,18093,m2_weight,1,3,0,TRUE,FALSE
1980,G1800930,18093,m4_weight,1,3,0,TRUE,FALSE
1980,G1800930,18093,m5_weight,1,3,0,TRUE,FALSE
1980,G1800930,18093,m6_weight,1,3,0,TRUE,FALSE
1980,G1800950,18095,m2_weight,1,5,0,TRUE,FALSE
1980,G1800950,18095,m4_weight,1,5,0,TRUE,FALSE
1980,G1800950,18095,m5_weight,1,5,0,TRUE,FALSE
1980,G1800950,18095,m6_weight,1,5,0,TRUE,FALSE
1980,G1800970,18097,m2_weight,1,1,0,TRUE,FALSE
1980,G1800970,18097,m4_weight,1,1,0,TRUE,FALSE
1980,G1800970,18097,m5_weight,1,1,0,TRUE,FALSE
1980,G1800970,18097,m6_weight,1,1,0,TRUE,FALSE
1980,G1800990,18099,m2_weight,1,1,0,TRUE,FALSE
1980,G1800990,18099,m4_weight,1,1,0,TRUE,FALSE
1980,G1800990,18099,m5_weight,1,1,0,TRUE,FALSE
1980,G1800990,18099,m6_weight,1,1,0,TRUE,FALSE
1980,G1801010,18101,m2_weight,1,1,0,TRUE,FALSE
1980,G1801010,18101,m4_weight,1,1,0,TRUE,FALSE
1980,G1801010,18101,m5_weight,1,1,0,TRUE,FALSE
1980,G1801010,18101,m6_weight,1,1,0,TRUE,FALSE
1980,G1801030,18103,m2_weight,1,1,0,TRUE,FALSE
1980,G1801030,18103,m4_weight,1,1,0,TRUE,FALSE
1980,G1801030,18103,m5_weight,1,1,0,TRUE,FALSE
1980,G1801030,18103,m6_weight,1,1,0,TRUE,FALSE
1980,G1801050,18105,m2_weight,1,1,0,TRUE,FALSE
1980,G1801050,18105,m4_weight,1,1,0,TRUE,FALSE
1980,G1801050,18105,m5_weight,1,1,0,TRUE,FALSE
1980,G1801050,18105,m6_weight,1,1,0,TRUE,FALSE
1980,G1801070,18107,m2_weight,1,3,0,TRUE,FALSE
1980,G1801070,18107,m4_weight,1,3,0,TRUE,FALSE
1980,G1801070,18107,m5_weight,1,3,0,TRUE,FALSE
1980,G1801070,18107,m6_weight,1,3,0,TRUE,FALSE
1980,G1801090,18109,m2_weight,1,1,0,TRUE,FALSE
1980,G1801090,18109,m4_weight,1,1,0,TRUE,FALSE
1980,G1801090,18109,m5_weight,1,1,0,TRUE,FALSE
1980,G1801090,18109,m6_weight,1,1,0,TRUE,FALSE
1980,G1801110,18111,m2_weight,1,3,0,TRUE,FALSE
1980,G1801110,18111,m4_weight,1,3,0,TRUE,FALSE
1980,G1801110,18111,m5_weight,1,3,0,TRUE,FALSE
1980,G1801110,18111,m6_weight,1,3,0,TRUE,FALSE
1980,G1801130,18113,m2_weight,1,5,0,TRUE,FALSE
1980,G1801130,18113,m4_weight,1,5,0,TRUE,FALSE
1980,G1801130,18113,m5_weight,1,5,0,TRUE,FALSE
1980,G1801130,18113,m6_weight,1,5,0,TRUE,FALSE
1980,G1801150,18115,m2_weight,1,3,0,TRUE,FALSE
1980,G1801150,18115,m4_weight,1,3,0,TRUE,FALSE
1980,G1801150,18115,m5_weight,1,3,0,TRUE,FALSE
1980,G1801150,18115,m6_weight,1,3,0,TRUE,FALSE
1980,G1801170,18117,m2_weight,1,3,0,TRUE,FALSE
1980,G1801170,18117,m4_weight,1,3,0,TRUE,FALSE
1980,G1801170,18117,m5_weight,1,3,0,TRUE,FALSE
1980,G1801170,18117,m6_weight,1,3,0,TRUE,FALSE
1980,G1801190,18119,m2_weight,1,1,0,TRUE,FALSE
1980,G1801190,18119,m4_weight,1,1,0,TRUE,FALSE
1980,G1801190,18119,m5_weight,1,1,0,TRUE,FALSE
1980,G1801190,18119,m6_weight,1,1,0,TRUE,FALSE
1980,G1801210,18121,m2_weight,1,1,0,TRUE,FALSE
1980,G1801210,18121,m4_weight,1,1,0,TRUE,FALSE
1980,G1801210,18121,m5_weight,1,1,0,TRUE,FALSE
1980,G1801210,18121,m6_weight,1,1,0,TRUE,FALSE
1980,G1801230,18123,m2_weight,1,1,0,TRUE,FALSE
1980,G1801230,18123,m4_weight,1,1,0,TRUE,FALSE
1980,G1801230,18123,m5_weight,1,1,0,TRUE,FALSE
1980,G1801230,18123,m6_weight,1,1,0,TRUE,FALSE
1980,G1801250,18125,m2_weight,1,1,0,TRUE,FALSE
1980,G1801250,18125,m4_weight,1,1,0,TRUE,FALSE
1980,G1801250,18125,m5_weight,1,1,0,TRUE,FALSE
1980,G1801250,18125,m6_weight,1,1,0,TRUE,FALSE
1980,G1801270,18127,m2_weight,1,3,0,TRUE,FALSE
1980,G1801270,18127,m4_weight,1,3,0,TRUE,FALSE
1980,G1801270,18127,m5_weight,1,3,0,TRUE,FALSE
1980,G1801270,18127,m6_weight,1,3,0,TRUE,FALSE
1980,G1801290,18129,m2_weight,1,1,0,TRUE,FALSE
1980,G1801290,18129,m4_weight,1,1,0,TRUE,FALSE
1980,G1801290,18129,m5_weight,1,1,0,TRUE,FALSE
1980,G1801290,18129,m6_weight,1,1,0,TRUE,FALSE
1980,G1801310,18131,m2_weight,1,5,0,TRUE,FALSE
1980,G1801310,18131,m4_weight,1,5,0,TRUE,FALSE
1980,G1801310,18131,m5_weight,1,5,0,TRUE,FALSE
1980,G1801310,18131,m6_weight,1,5,0,TRUE,FALSE
1980,G1801330,18133,m2_weight,1,1,0,TRUE,FALSE
1980,G1801330,18133,m4_weight,1,1,0,TRUE,FALSE
1980,G1801330,18133,m5_weight,1,1,0,TRUE,FALSE
1980,G1801330,18133,m6_weight,1,1,0,TRUE,FALSE
1980,G1801350,18135,m2_weight,1,3,0,TRUE,FALSE
1980,G1801350,18135,m4_weight,1,3,0,TRUE,FALSE
1980,G1801350,18135,m5_weight,1,3,0,TRUE,FALSE
1980,G1801350,18135,m6_weight,1,3,0,TRUE,FALSE
1980,G1801370,18137,m2_weight,1,5,0,TRUE,FALSE
1980,G1801370,18137,m4_weight,1,5,0,TRUE,FALSE
1980,G1801370,18137,m5_weight,1,5,0,TRUE,FALSE
1980,G1801370,18137,m6_weight,1,5,0,TRUE,FALSE
1980,G1801390,18139,m2_weight,1,3,0,TRUE,FALSE
1980,G1801390,18139,m4_weight,1,3,0,TRUE,FALSE
1980,G1801390,18139,m5_weight,1,3,0,TRUE,FALSE
1980,G1801390,18139,m6_weight,1,3,0,TRUE,FALSE
1980,G1801410,18141,m2_weight,1,1,0,TRUE,FALSE
1980,G1801410,18141,m4_weight,1,1,0,TRUE,FALSE
1980,G1801410,18141,m5_weight,1,1,0,TRUE,FALSE
1980,G1801410,18141,m6_weight,1,1,0,TRUE,FALSE
1980,G1801430,18143,m2_weight,1,1,0,TRUE,FALSE
1980,G1801430,18143,m4_weight,1,1,0,TRUE,FALSE
1980,G1801430,18143,m5_weight,1,1,0,TRUE,FALSE
1980,G1801430,18143,m6_weight,1,1,0,TRUE,FALSE
1980,G1801450,18145,m2_weight,1,1,0,TRUE,FALSE
1980,G1801450,18145,m4_weight,1,1,0,TRUE,FALSE
1980,G1801450,18145,m5_weight,1,1,0,TRUE,FALSE
1980,G1801450,18145,m6_weight,1,1,0,TRUE,FALSE
1980,G1801470,18147,m2_weight,1,1,0,TRUE,FALSE
1980,G1801470,18147,m4_weight,1,1,0,TRUE,FALSE
1980,G1801470,18147,m5_weight,1,1,0,TRUE,FALSE
1980,G1801470,18147,m6_weight,1,1,0,TRUE,FALSE
1980,G1801490,18149,m2_weight,1,5,0,TRUE,FALSE
1980,G1801490,18149,m4_weight,1,5,0,TRUE,FALSE
1980,G1801490,18149,m5_weight,1,5,0,TRUE,FALSE
1980,G1801490,18149,m6_weight,1,5,0,TRUE,FALSE
1980,G1801510,18151,m2_weight,1,1,0,TRUE,FALSE
1980,G1801510,18151,m4_weight,1,1,0,TRUE,FALSE
1980,G1801510,18151,m5_weight,1,1,0,TRUE,FALSE
1980,G1801510,18151,m6_weight,1,1,0,TRUE,FALSE
1980,G1801530,18153,m2_weight,1,1,0,TRUE,FALSE
1980,G1801530,18153,m4_weight,1,1,0,TRUE,FALSE
1980,G1801530,18153,m5_weight,1,1,0,TRUE,FALSE
1980,G1801530,18153,m6_weight,1,1,0,TRUE,FALSE
1980,G1801550,18155,m2_weight,1,1,0,TRUE,FALSE
1980,G1801550,18155,m4_weight,1,1,0,TRUE,FALSE
1980,G1801550,18155,m5_weight,1,1,0,TRUE,FALSE
1980,G1801550,18155,m6_weight,1,1,0,TRUE,FALSE
1980,G1801570,18157,m2_weight,1,5,0,TRUE,FALSE
1980,G1801570,18157,m4_weight,1,5,0,TRUE,FALSE
1980,G1801570,18157,m5_weight,1,5,0,TRUE,FALSE
1980,G1801570,18157,m6_weight,1,5,0,TRUE,FALSE
1980,G1801590,18159,m2_weight,1,1,0,TRUE,FALSE
1980,G1801590,18159,m4_weight,1,1,0,TRUE,FALSE
1980,G1801590,18159,m5_weight,1,1,0,TRUE,FALSE
1980,G1801590,18159,m6_weight,1,1,0,TRUE,FALSE
1980,G1801610,18161,m2_weight,1,3,0,TRUE,FALSE
1980,G1801610,18161,m4_weight,1,3,0,TRUE,FALSE
1980,G1801610,18161,m5_weight,1,3,0,TRUE,FALSE
1980,G1801610,18161,m6_weight,1,3,0,TRUE,FALSE
1980,G1801630,18163,m2_weight,1,1,0,TRUE,FALSE
1980,G1801630,18163,m4_weight,1,1,0,TRUE,FALSE
1980,G1801630,18163,m5_weight,1,1,0,TRUE,FALSE
1980,G1801630,18163,m6_weight,1,1,0,TRUE,FALSE
1980,G1801650,18165,m2_weight,1,1,0,TRUE,FALSE
1980,G1801650,18165,m4_weight,1,1,0,TRUE,FALSE
1980,G1801650,18165,m5_weight,1,1,0,TRUE,FALSE
1980,G1801650,18165,m6_weight,1,1,0,TRUE,FALSE
1980,G1801670,18167,m2_weight,1,1,0,TRUE,FALSE
1980,G1801670,18167,m4_weight,1,1,0,TRUE,FALSE
1980,G1801670,18167,m5_weight,1,1,0,TRUE,FALSE
1980,G1801670,18167,m6_weight,1,1,0,TRUE,FALSE
1980,G1801690,18169,m2_weight,1,5,0,TRUE,FALSE
1980,G1801690,18169,m4_weight,1,5,0,TRUE,FALSE
1980,G1801690,18169,m5_weight,1,5,0,TRUE,FALSE
1980,G1801690,18169,m6_weight,1,5,0,TRUE,FALSE
1980,G1801710,18171,m2_weight,1,3,0,TRUE,FALSE
1980,G1801710,18171,m4_weight,1,3,0,TRUE,FALSE
1980,G1801710,18171,m5_weight,1,3,0,TRUE,FALSE
1980,G1801710,18171,m6_weight,1,3,0,TRUE,FALSE
1980,G1801730,18173,m2_weight,1,3,0,TRUE,FALSE
1980,G1801730,18173,m4_weight,1,3,0,TRUE,FALSE
1980,G1801730,18173,m5_weight,1,3,0,TRUE,FALSE
1980,G1801730,18173,m6_weight,1,3,0,TRUE,FALSE
1980,G1801750,18175,m2_weight,1,3,0,TRUE,FALSE
1980,G1801750,18175,m4_weight,1,3,0,TRUE,FALSE
1980,G1801750,18175,m5_weight,1,3,0,TRUE,FALSE
1980,G1801750,18175,m6_weight,1,3,0,TRUE,FALSE
1980,G1801770,18177,m2_weight,1,3,0,TRUE,FALSE
1980,G1801770,18177,m4_weight,1,3,0,TRUE,FALSE
1980,G1801770,18177,m5_weight,1,3,0,TRUE,FALSE
1980,G1801770,18177,m6_weight,1,3,0,TRUE,FALSE
1980,G1801790,18179,m2_weight,1,5,0,TRUE,FALSE
1980,G1801790,18179,m4_weight,1,5,0,TRUE,FALSE
1980,G1801790,18179,m5_weight,1,5,0,TRUE,FALSE
1980,G1801790,18179,m6_weight,1,5,0,TRUE,FALSE
1980,G1801810,18181,m2_weight,1,3,0,TRUE,FALSE
1980,G1801810,18181,m4_weight,1,3,0,TRUE,FALSE
1980,G1801810,18181,m5_weight,1,3,0,TRUE,FALSE
1980,G1801810,18181,m6_weight,1,3,0,TRUE,FALSE
1980,G1801830,18183,m2_weight,1,5,0,TRUE,FALSE
1980,G1801830,18183,m4_weight,1,5,0,TRUE,FALSE
1980,G1801830,18183,m5_weight,1,5,0,TRUE,FALSE
1980,G1801830,18183,m6_weight,1,5,0,TRUE,FALSE
1980,G1900010,19001,m2_weight,1,1,0,TRUE,FALSE
1980,G1900010,19001,m4_weight,1,1,0,TRUE,FALSE
1980,G1900010,19001,m5_weight,1,1,0,TRUE,FALSE
1980,G1900010,19001,m6_weight,1,1,0,TRUE,FALSE
1980,G1900030,19003,m2_weight,1,5,0,TRUE,FALSE
1980,G1900030,19003,m4_weight,1,5,0,TRUE,FALSE
1980,G1900030,19003,m5_weight,1,5,0,TRUE,FALSE
1980,G1900030,19003,m6_weight,1,5,0,TRUE,FALSE
1980,G1900050,19005,m2_weight,1,1,0,TRUE,FALSE
1980,G1900050,19005,m4_weight,1,1,0,TRUE,FALSE
1980,G1900050,19005,m5_weight,1,1,0,TRUE,FALSE
1980,G1900050,19005,m6_weight,1,1,0,TRUE,FALSE
1980,G1900070,19007,m2_weight,1,1,0,TRUE,FALSE
1980,G1900070,19007,m4_weight,1,1,0,TRUE,FALSE
1980,G1900070,19007,m5_weight,1,1,0,TRUE,FALSE
1980,G1900070,19007,m6_weight,1,1,0,TRUE,FALSE
1980,G1900090,19009,m2_weight,1,1,0,TRUE,FALSE
1980,G1900090,19009,m4_weight,1,1,0,TRUE,FALSE
1980,G1900090,19009,m5_weight,1,1,0,TRUE,FALSE
1980,G1900090,19009,m6_weight,1,1,0,TRUE,FALSE
1980,G1900110,19011,m2_weight,1,5,0,TRUE,FALSE
1980,G1900110,19011,m4_weight,1,5,0,TRUE,FALSE
1980,G1900110,19011,m5_weight,1,5,0,TRUE,FALSE
1980,G1900110,19011,m6_weight,1,5,0,TRUE,FALSE
1980,G1900130,19013,m2_weight,1,1,0,TRUE,FALSE
1980,G1900130,19013,m4_weight,1,1,0,TRUE,FALSE
1980,G1900130,19013,m5_weight,1,1,0,TRUE,FALSE
1980,G1900130,19013,m6_weight,1,1,0,TRUE,FALSE
1980,G1900150,19015,m2_weight,1,5,0,TRUE,FALSE
1980,G1900150,19015,m4_weight,1,5,0,TRUE,FALSE
1980,G1900150,19015,m5_weight,1,5,0,TRUE,FALSE
1980,G1900150,19015,m6_weight,1,5,0,TRUE,FALSE
1980,G1900170,19017,m2_weight,1,1,0,TRUE,FALSE
1980,G1900170,19017,m4_weight,1,1,0,TRUE,FALSE
1980,G1900170,19017,m5_weight,1,1,0,TRUE,FALSE
1980,G1900170,19017,m6_weight,1,1,0,TRUE,FALSE
1980,G1900190,19019,m2_weight,1,3,0,TRUE,FALSE
1980,G1900190,19019,m4_weight,1,3,0,TRUE,FALSE
1980,G1900190,19019,m5_weight,1,3,0,TRUE,FALSE
1980,G1900190,19019,m6_weight,1,3,0,TRUE,FALSE
1980,G1900210,19021,m2_weight,1,1,0,TRUE,FALSE
1980,G1900210,19021,m4_weight,1,1,0,TRUE,FALSE
1980,G1900210,19021,m5_weight,NA,1,1,FALSE,TRUE
1980,G1900210,19021,m6_weight,NA,1,1,FALSE,TRUE
1980,G1900230,19023,m2_weight,1,1,0,TRUE,FALSE
1980,G1900230,19023,m4_weight,1,1,0,TRUE,FALSE
1980,G1900230,19023,m5_weight,1,1,0,TRUE,FALSE
1980,G1900230,19023,m6_weight,1,1,0,TRUE,FALSE
1980,G1900250,19025,m2_weight,1,1,0,TRUE,FALSE
1980,G1900250,19025,m4_weight,1,1,0,TRUE,FALSE
1980,G1900250,19025,m5_weight,1,1,0,TRUE,FALSE
1980,G1900250,19025,m6_weight,1,1,0,TRUE,FALSE
1980,G1900270,19027,m2_weight,1,1,0,TRUE,FALSE
1980,G1900270,19027,m4_weight,1,1,0,TRUE,FALSE
1980,G1900270,19027,m5_weight,1,1,0,TRUE,FALSE
1980,G1900270,19027,m6_weight,1,1,0,TRUE,FALSE
1980,G1900290,19029,m2_weight,1,3,0,TRUE,FALSE
1980,G1900290,19029,m4_weight,1,3,0,TRUE,FALSE
1980,G1900290,19029,m5_weight,1,3,0,TRUE,FALSE
1980,G1900290,19029,m6_weight,1,3,0,TRUE,FALSE
1980,G1900310,19031,m2_weight,1,1,0,TRUE,FALSE
1980,G1900310,19031,m4_weight,1,1,0,TRUE,FALSE
1980,G1900310,19031,m5_weight,1,1,0,TRUE,FALSE
1980,G1900310,19031,m6_weight,1,1,0,TRUE,FALSE
1980,G1900330,19033,m2_weight,1,1,0,TRUE,FALSE
1980,G1900330,19033,m4_weight,1,1,0,TRUE,FALSE
1980,G1900330,19033,m5_weight,1,1,0,TRUE,FALSE
1980,G1900330,19033,m6_weight,1,1,0,TRUE,FALSE
1980,G1900350,19035,m2_weight,1,3,0,TRUE,FALSE
1980,G1900350,19035,m4_weight,1,3,0,TRUE,FALSE
1980,G1900350,19035,m5_weight,1,3,0,TRUE,FALSE
1980,G1900350,19035,m6_weight,1,3,0,TRUE,FALSE
1980,G1900370,19037,m2_weight,1,1,0,TRUE,FALSE
1980,G1900370,19037,m4_weight,1,1,0,TRUE,FALSE
1980,G1900370,19037,m5_weight,1,1,0,TRUE,FALSE
1980,G1900370,19037,m6_weight,1,1,0,TRUE,FALSE
1980,G1900390,19039,m2_weight,1,5,0,TRUE,FALSE
1980,G1900390,19039,m4_weight,1,5,0,TRUE,FALSE
1980,G1900390,19039,m5_weight,1,5,0,TRUE,FALSE
1980,G1900390,19039,m6_weight,1,5,0,TRUE,FALSE
1980,G1900410,19041,m2_weight,1,3,0,TRUE,FALSE
1980,G1900410,19041,m4_weight,1,3,0,TRUE,FALSE
1980,G1900410,19041,m5_weight,1,3,0,TRUE,FALSE
1980,G1900410,19041,m6_weight,1,3,0,TRUE,FALSE
1980,G1900430,19043,m2_weight,1,1,0,TRUE,FALSE
1980,G1900430,19043,m4_weight,1,1,0,TRUE,FALSE
1980,G1900430,19043,m5_weight,1,1,0,TRUE,FALSE
1980,G1900430,19043,m6_weight,1,1,0,TRUE,FALSE
1980,G1900450,19045,m2_weight,1,1,0,TRUE,FALSE
1980,G1900450,19045,m4_weight,1,1,0,TRUE,FALSE
1980,G1900450,19045,m5_weight,1,1,0,TRUE,FALSE
1980,G1900450,19045,m6_weight,1,1,0,TRUE,FALSE
1980,G1900470,19047,m2_weight,1,1,0,TRUE,FALSE
1980,G1900470,19047,m4_weight,1,1,0,TRUE,FALSE
1980,G1900470,19047,m5_weight,1,1,0,TRUE,FALSE
1980,G1900470,19047,m6_weight,1,1,0,TRUE,FALSE
1980,G1900490,19049,m2_weight,1,3,0,TRUE,FALSE
1980,G1900490,19049,m4_weight,1,3,0,TRUE,FALSE
1980,G1900490,19049,m5_weight,1,3,0,TRUE,FALSE
1980,G1900490,19049,m6_weight,1,3,0,TRUE,FALSE
1980,G1900510,19051,m2_weight,1,1,0,TRUE,FALSE
1980,G1900510,19051,m4_weight,1,1,0,TRUE,FALSE
1980,G1900510,19051,m5_weight,1,1,0,TRUE,FALSE
1980,G1900510,19051,m6_weight,1,1,0,TRUE,FALSE
1980,G1900530,19053,m2_weight,1,3,0,TRUE,FALSE
1980,G1900530,19053,m4_weight,1,3,0,TRUE,FALSE
1980,G1900530,19053,m5_weight,1,3,0,TRUE,FALSE
1980,G1900530,19053,m6_weight,1,3,0,TRUE,FALSE
1980,G1900550,19055,m2_weight,1,1,0,TRUE,FALSE
1980,G1900550,19055,m4_weight,1,1,0,TRUE,FALSE
1980,G1900550,19055,m5_weight,1,1,0,TRUE,FALSE
1980,G1900550,19055,m6_weight,1,1,0,TRUE,FALSE
1980,G1900570,19057,m2_weight,1,1,0,TRUE,FALSE
1980,G1900570,19057,m4_weight,1,1,0,TRUE,FALSE
1980,G1900570,19057,m5_weight,1,1,0,TRUE,FALSE
1980,G1900570,19057,m6_weight,1,1,0,TRUE,FALSE
1980,G1900590,19059,m2_weight,1,1,0,TRUE,FALSE
1980,G1900590,19059,m4_weight,1,1,0,TRUE,FALSE
1980,G1900590,19059,m5_weight,1,1,0,TRUE,FALSE
1980,G1900590,19059,m6_weight,1,1,0,TRUE,FALSE
1980,G1900610,19061,m2_weight,1,1,0,TRUE,FALSE
