source_decade,gisjoin_source,county_fips_source,weight_type,weight_sum,n_parts,n_missing_parts,available,zero_or_undefined_support
1970,G1500030,15003,m6_weight,NA,1,1,FALSE,TRUE
1970,G1500070,15007,m2_weight,NA,1,1,FALSE,TRUE
1970,G1500070,15007,m4_weight,NA,1,1,FALSE,TRUE
1970,G1500070,15007,m5_weight,NA,1,1,FALSE,TRUE
1970,G1500070,15007,m6_weight,NA,1,1,FALSE,TRUE
1970,G1500090,15009,m2_weight,NA,2,2,FALSE,TRUE
1970,G1500090,15009,m4_weight,NA,2,2,FALSE,TRUE
1970,G1500090,15009,m5_weight,NA,2,2,FALSE,TRUE
1970,G1500090,15009,m6_weight,NA,2,2,FALSE,TRUE
1970,G1600050,16005,m5_weight,NA,3,3,FALSE,TRUE
1970,G1600050,16005,m6_weight,NA,3,3,FALSE,TRUE
1970,G1600250,16025,m5_weight,NA,3,3,FALSE,TRUE
1970,G1600250,16025,m6_weight,NA,3,3,FALSE,TRUE
1970,G1600370,16037,m5_weight,NA,5,5,FALSE,TRUE
1970,G1600370,16037,m6_weight,NA,5,5,FALSE,TRUE
1970,G1600790,16079,m5_weight,NA,1,1,FALSE,TRUE
1970,G1600790,16079,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700030,17003,m5_weight,NA,1,1,FALSE,TRUE
1970,G1700030,17003,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700130,17013,m5_weight,NA,1,1,FALSE,TRUE
1970,G1700130,17013,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700170,17017,m5_weight,NA,3,3,FALSE,TRUE
1970,G1700170,17017,m6_weight,NA,3,3,FALSE,TRUE
1970,G1700250,17025,m5_weight,NA,5,5,FALSE,TRUE
1970,G1700250,17025,m6_weight,NA,5,5,FALSE,TRUE
1970,G1700290,17029,m5_weight,NA,3,3,FALSE,TRUE
1970,G1700290,17029,m6_weight,NA,3,3,FALSE,TRUE
1970,G1700350,17035,m5_weight,NA,1,1,FALSE,TRUE
1970,G1700350,17035,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700470,17047,m5_weight,NA,3,3,FALSE,TRUE
1970,G1700470,17047,m6_weight,NA,3,3,FALSE,TRUE
1970,G1700510,17051,m5_weight,NA,5,5,FALSE,TRUE
1970,G1700510,17051,m6_weight,NA,5,5,FALSE,TRUE
1970,G1700590,17059,m5_weight,NA,1,1,FALSE,TRUE
1970,G1700590,17059,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700650,17065,m5_weight,NA,5,5,FALSE,TRUE
1970,G1700650,17065,m6_weight,NA,5,5,FALSE,TRUE
1970,G1700690,17069,m5_weight,NA,1,1,FALSE,TRUE
1970,G1700690,17069,m6_weight,NA,1,1,FALSE,TRUE
1970,G1700790,17079,m5_weight,NA,3,3,FALSE,TRUE
1970,G1700790,17079,m6_weight,NA,3,3,FALSE,TRUE
1970,G1701250,17125,m5_weight,NA,3,3,FALSE,TRUE
1970,G1701250,17125,m6_weight,NA,3,3,FALSE,TRUE
1970,G1701270,17127,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701270,17127,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701290,17129,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701290,17129,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701510,17151,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701510,17151,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701590,17159,m5_weight,NA,5,5,FALSE,TRUE
1970,G1701590,17159,m6_weight,NA,5,5,FALSE,TRUE
1970,G1701750,17175,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701750,17175,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701810,17181,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701810,17181,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701850,17185,m5_weight,NA,3,3,FALSE,TRUE
1970,G1701850,17185,m6_weight,NA,3,3,FALSE,TRUE
1970,G1701890,17189,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701890,17189,m6_weight,NA,1,1,FALSE,TRUE
1970,G1701910,17191,m5_weight,NA,3,3,FALSE,TRUE
1970,G1701910,17191,m6_weight,NA,3,3,FALSE,TRUE
1970,G1701930,17193,m5_weight,NA,1,1,FALSE,TRUE
1970,G1701930,17193,m6_weight,NA,1,1,FALSE,TRUE
1970,G1900210,19021,m5_weight,NA,1,1,FALSE,TRUE
1970,G1900210,19021,m6_weight,NA,1,1,FALSE,TRUE
1970,G1900770,19077,m5_weight,NA,1,1,FALSE,TRUE
1970,G1900770,19077,m6_weight,NA,1,1,FALSE,TRUE
1970,G1901110,19111,m5_weight,NA,1,1,FALSE,TRUE
1970,G1901110,19111,m6_weight,NA,1,1,FALSE,TRUE
1970,G1901770,19177,m5_weight,NA,1,1,FALSE,TRUE
1970,G1901770,19177,m6_weight,NA,1,1,FALSE,TRUE
1970,G2001790,20179,m4_weight,NA,1,1,FALSE,TRUE
1970,G2100250,21025,m5_weight,NA,3,3,FALSE,TRUE
1970,G2100250,21025,m6_weight,NA,3,3,FALSE,TRUE
1970,G2100850,21085,m5_weight,NA,1,1,FALSE,TRUE
1970,G2100850,21085,m6_weight,NA,1,1,FALSE,TRUE
1970,G2101090,21109,m5_weight,NA,7,7,FALSE,TRUE
1970,G2101090,21109,m6_weight,NA,7,7,FALSE,TRUE
1970,G2101190,21119,m5_weight,NA,7,7,FALSE,TRUE
1970,G2101190,21119,m6_weight,NA,7,7,FALSE,TRUE
1970,G2101290,21129,m5_weight,NA,3,3,FALSE,TRUE
1970,G2101290,21129,m6_weight,NA,3,3,FALSE,TRUE
1970,G2101890,21189,m5_weight,NA,5,5,FALSE,TRUE
1970,G2101890,21189,m6_weight,NA,5,5,FALSE,TRUE
1970,G2102210,21221,m5_weight,NA,1,1,FALSE,TRUE
1970,G2102210,21221,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200010,22001,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200010,22001,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200030,22003,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200030,22003,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200050,22005,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200050,22005,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200070,22007,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200070,22007,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200090,22009,m5_weight,NA,5,5,FALSE,TRUE
1970,G2200090,22009,m6_weight,NA,5,5,FALSE,TRUE
1970,G2200110,22011,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200110,22011,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200130,22013,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200130,22013,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200190,22019,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200190,22019,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200230,22023,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200230,22023,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200250,22025,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200250,22025,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200270,22027,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200270,22027,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200290,22029,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200290,22029,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200370,22037,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200370,22037,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200390,22039,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200390,22039,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200410,22041,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200410,22041,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200470,22047,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200470,22047,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200530,22053,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200530,22053,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200550,22055,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200550,22055,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200590,22059,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200590,22059,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200630,22063,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200630,22063,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200650,22065,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200650,22065,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200690,22069,m5_weight,NA,5,5,FALSE,TRUE
1970,G2200690,22069,m6_weight,NA,5,5,FALSE,TRUE
1970,G2200710,22071,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200710,22071,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200770,22077,m5_weight,NA,11,11,FALSE,TRUE
1970,G2200770,22077,m6_weight,NA,11,11,FALSE,TRUE
1970,G2200850,22085,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200850,22085,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200910,22091,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200910,22091,m6_weight,NA,3,3,FALSE,TRUE
1970,G2200930,22093,m5_weight,NA,1,1,FALSE,TRUE
1970,G2200930,22093,m6_weight,NA,1,1,FALSE,TRUE
1970,G2200990,22099,m5_weight,NA,3,3,FALSE,TRUE
1970,G2200990,22099,m6_weight,NA,3,3,FALSE,TRUE
1970,G2201010,22101,m5_weight,NA,1,1,FALSE,TRUE
1970,G2201010,22101,m6_weight,NA,1,1,FALSE,TRUE
1970,G2201070,22107,m5_weight,NA,1,1,FALSE,TRUE
1970,G2201070,22107,m6_weight,NA,1,1,FALSE,TRUE
1970,G2201090,22109,m5_weight,NA,2,2,FALSE,TRUE
1970,G2201090,22109,m6_weight,NA,2,2,FALSE,TRUE
1970,G2201130,22113,m5_weight,NA,1,1,FALSE,TRUE
1970,G2201130,22113,m6_weight,NA,1,1,FALSE,TRUE
1970,G2201150,22115,m5_weight,NA,3,3,FALSE,TRUE
1970,G2201150,22115,m6_weight,NA,3,3,FALSE,TRUE
1970,G2201170,22117,m5_weight,NA,1,1,FALSE,TRUE
1970,G2201170,22117,m6_weight,NA,1,1,FALSE,TRUE
1970,G2201250,22125,m5_weight,NA,5,5,FALSE,TRUE
1970,G2201250,22125,m6_weight,NA,5,5,FALSE,TRUE
1970,G2201270,22127,m5_weight,NA,3,3,FALSE,TRUE
1970,G2201270,22127,m6_weight,NA,3,3,FALSE,TRUE
1970,G2600010,26001,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600010,26001,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600030,26003,m5_weight,NA,3,3,FALSE,TRUE
1970,G2600030,26003,m6_weight,NA,3,3,FALSE,TRUE
1970,G2600070,26007,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600070,26007,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600090,26009,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600090,26009,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600110,26011,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600110,26011,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600330,26033,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600330,26033,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600350,26035,m5_weight,NA,3,3,FALSE,TRUE
1970,G2600350,26035,m6_weight,NA,3,3,FALSE,TRUE
1970,G2600390,26039,m5_weight,NA,5,5,FALSE,TRUE
1970,G2600390,26039,m6_weight,NA,5,5,FALSE,TRUE
1970,G2600530,26053,m5_weight,NA,3,3,FALSE,TRUE
1970,G2600530,26053,m6_weight,NA,3,3,FALSE,TRUE
1970,G2600630,26063,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600630,26063,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600690,26069,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600690,26069,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600710,26071,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600710,26071,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600730,26073,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600730,26073,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600850,26085,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600850,26085,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600950,26095,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600950,26095,m6_weight,NA,1,1,FALSE,TRUE
1970,G2600970,26097,m5_weight,NA,1,1,FALSE,TRUE
1970,G2600970,26097,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601050,26105,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601050,26105,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601070,26107,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601070,26107,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601130,26113,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601130,26113,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601190,26119,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601190,26119,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601290,26129,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601290,26129,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601310,26131,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601310,26131,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601330,26133,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601330,26133,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601350,26135,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601350,26135,m6_weight,NA,1,1,FALSE,TRUE
1970,G2601370,26137,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601370,26137,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601410,26141,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601410,26141,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601430,26143,m5_weight,NA,5,5,FALSE,TRUE
1970,G2601430,26143,m6_weight,NA,5,5,FALSE,TRUE
1970,G2601530,26153,m5_weight,NA,3,3,FALSE,TRUE
1970,G2601530,26153,m6_weight,NA,3,3,FALSE,TRUE
1970,G2601650,26165,m5_weight,NA,1,1,FALSE,TRUE
1970,G2601650,26165,m6_weight,NA,1,1,FALSE,TRUE
1970,G2700690,27069,m5_weight,NA,1,1,FALSE,TRUE
1970,G2700690,27069,m6_weight,NA,1,1,FALSE,TRUE
1970,G2700770,27077,m5_weight,NA,1,1,FALSE,TRUE
1970,G2700770,27077,m6_weight,NA,1,1,FALSE,TRUE
1970,G2701250,27125,m5_weight,NA,1,1,FALSE,TRUE
1970,G2701250,27125,m6_weight,NA,1,1,FALSE,TRUE
1970,G2900050,29005,m5_weight,NA,1,1,FALSE,TRUE
1970,G2900050,29005,m6_weight,NA,1,1,FALSE,TRUE
1970,G2901330,29133,m5_weight,NA,5,5,FALSE,TRUE
1970,G2901330,29133,m6_weight,NA,5,5,FALSE,TRUE
1970,G3000250,30025,m5_weight,NA,1,1,FALSE,TRUE
1970,G3000250,30025,m6_weight,NA,1,1,FALSE,TRUE
1970,G3001130,30113,m4_weight,NA,1,1,FALSE,TRUE
1970,G3200150,32015,m5_weight,NA,7,7,FALSE,TRUE
1970,G3200150,32015,m6_weight,NA,7,7,FALSE,TRUE
1970,G3500050,35005,m5_weight,NA,1,1,FALSE,TRUE
1970,G3500050,35005,m6_weight,NA,1,1,FALSE,TRUE
1970,G3500070,35007,m5_weight,NA,3,3,FALSE,TRUE
1970,G3500070,35007,m6_weight,NA,3,3,FALSE,TRUE
1970,G3500150,35015,m5_weight,NA,1,1,FALSE,TRUE
1970,G3500150,35015,m6_weight,NA,1,1,FALSE,TRUE
1970,G3500190,35019,m5_weight,NA,1,1,FALSE,TRUE
1970,G3500190,35019,m6_weight,NA,1,1,FALSE,TRUE
1970,G3500210,35021,m5_weight,NA,1,1,FALSE,TRUE
1970,G3500210,35021,m6_weight,NA,1,1,FALSE,TRUE
1970,G3500250,35025,m5_weight,NA,1,1,FALSE,TRUE
1970,G3500250,35025,m6_weight,NA,1,1,FALSE,TRUE
1970,G3500280,35028,m5_weight,NA,5,5,FALSE,TRUE
1970,G3500280,35028,m6_weight,NA,5,5,FALSE,TRUE
1970,G3500310,35031,m5_weight,NA,5,5,FALSE,TRUE
1970,G3500310,35031,m6_weight,NA,5,5,FALSE,TRUE
1970,G3500530,35053,m5_weight,NA,5,5,FALSE,TRUE
1970,G3500530,35053,m6_weight,NA,5,5,FALSE,TRUE
1970,G3500550,35055,m5_weight,NA,5,5,FALSE,TRUE
1970,G3500550,35055,m6_weight,NA,5,5,FALSE,TRUE
1970,G3500570,35057,m5_weight,NA,3,3,FALSE,TRUE
1970,G3500570,35057,m6_weight,NA,3,3,FALSE,TRUE
1970,G3600410,36041,m4_weight,NA,5,5,FALSE,TRUE
1970,G3701170,37117,m5_weight,NA,7,7,FALSE,TRUE
1970,G3701170,37117,m6_weight,NA,7,7,FALSE,TRUE
1970,G3800030,38003,m5_weight,NA,7,7,FALSE,TRUE
1970,G3800030,38003,m6_weight,NA,7,7,FALSE,TRUE
1970,G3800050,38005,m5_weight,NA,3,3,FALSE,TRUE
1970,G3800050,38005,m6_weight,NA,3,3,FALSE,TRUE
1970,G3800070,38007,m5_weight,NA,7,7,FALSE,TRUE
1970,G3800070,38007,m6_weight,NA,7,7,FALSE,TRUE
1970,G3800090,38009,m5_weight,NA,1,1,FALSE,TRUE
1970,G3800090,38009,m6_weight,NA,1,1,FALSE,TRUE
1970,G3800130,38013,m4_weight,NA,1,1,FALSE,TRUE
