gisjoin_1790,centroid_x,centroid_y,decade
G0900010,-73.389023,41.273098,1790
G0900030,-72.729774,41.8008,1790
G0900050,-73.233391,41.786884,1790
G0900070,-72.526634,41.464466,1790
G0900090,-72.900597,41.404968,1790
G0900110,-72.110764,41.471821,1790
G0900130,-72.350731,41.872318,1790
G0900150,-72.030586,41.79047,1790
G1000010,-75.570091,39.082642,1790
G1000030,-75.649185,39.570881,1790
G1000050,-75.398026,38.661518,1790
G1300330,-82.016663,33.00486,1790
G1300390,-81.732773,30.932747,1790
G1300510,-81.175323,31.974972,1790
G1301030,-81.602722,32.405899,1790
G1301190,-83.395042,34.19183,1790
G1301270,-81.619301,31.29356,1790
G1301330,-83.13723,33.503002,1790
G1301535,-86.376282,33.203415,1790
G1301790,-81.610809,31.770811,1790
G1302450,-82.33754,33.426552,1790
G1303030,-82.515381,32.590126,1790
G1303170,-82.835693,33.865845,1790
G2400010,-79.046082,39.56538,1790
G2400030,-76.73098,39.098297,1790
G2400050,-76.71582,39.463726,1790
G2400090,-76.56797,38.552811,1790
G2400110,-75.83139,38.87355,1790
G2400150,-75.941643,39.575218,1790
G2400170,-76.990082,38.50708,1790
G2400190,-76.008095,38.481598,1790
G2400210,-77.316223,39.510513,1790
G2400250,-76.318512,39.562317,1790
G2400290,-76.03524,39.258801,1790
G2400310,-77.198906,39.129044,1790
G2400330,-76.856026,38.837116,1790
G2400350,-76.01355,39.070984,1790
G2400370,-76.608246,38.303185,1790
G2400390,-75.74054,38.223598,1790
G2400410,-76.088425,38.775932,1790
G2400430,-77.814171,39.603676,1790
G2400470,-75.38472,38.257236,1790
G2405100,-76.609299,39.29409,1790
G2500010,-70.297615,41.726212,1790
G2500030,-73.202164,42.376606,1790
G2500050,-71.122391,41.804882,1790
G2500055,-70.42791,44.631248,1790
G2500070,-70.658211,41.395393,1790
G2500090,-70.956543,42.672718,1790
G2500150,-72.61747,42.36393,1790
G2500153,-68.66909,45.802803,1790
G2500157,-69.716866,45.413136,1790
G2500170,-71.388504,42.482037,1790
G2500190,-70.074158,41.278374,1790
G2500230,-70.809662,41.940151,1790
G2500250,-71.177979,42.183712,1790
G2500255,-67.7239,45.457069,1790
G2500270,-71.902039,42.351101,1790
G2500275,-70.811562,44.169888,1790
G3300050,-72.238159,43.111721,1790
G3300090,-71.533051,44.295601,1790
G3300110,-71.762276,43.061176,1790
G3300150,-71.254967,43.070282,1790
G3300170,-71.228653,43.580669,1790
G3400030,-74.168655,40.974411,1790
G3400050,-74.649071,39.878365,1790
G3400090,-74.803574,39.140392,1790
G3400110,-75.100723,39.369633,1790
G3400130,-74.264587,40.746567,1790
G3400150,-74.866669,39.614273,1790
G3400190,-74.887314,40.519066,1790
G3400230,-74.443878,40.40789,1790
G3400250,-74.260315,40.07885,1790
G3400270,-74.544449,40.862041,1790
G3400330,-75.348961,39.587269,1790
G3400350,-74.617744,40.55555,1790
G3400370,-74.813728,41.025852,1790
G3600010,-73.884697,42.752983,1790
G3600190,-73.83963,44.407761,1790
G3600210,-73.631699,42.250172,1790
G3600270,-73.744438,41.687801,1790
G3600435,-78.711166,42.572956,1790
G3600470,-73.949562,40.645069,1790
G3600570,-75.460899,43.328209,1790
G3600610,-73.967804,40.777248,1790
G3600690,-77.53405,42.656143,1790
G3600710,-74.225548,41.284512,1790
G3600810,-73.653023,40.730713,1790
G3600850,-74.152618,40.580921,1790
G3601030,-72.856506,40.87764,1790
G3601110,-74.558853,41.883396,1790
G3601150,-73.673462,43.49181,1790
G3601190,-73.75824,41.137684,1790
G3700070,-80.20723,34.983189,1790
G3700130,-76.848564,35.332153,1790
G3700150,-76.97921,36.066277,1790
G3700170,-78.617867,34.530197,1790
G3700190,-78.370804,34.11657,1790
G3700230,-81.978668,35.814171,1790
G3700290,-76.209877,36.389954,1790
G3700310,-76.684654,34.816048,1790
G3700330,-79.157982,36.391781,1790
G3700370,-79.254318,35.699867,1790
G3700410,-76.608025,36.150547,1790
G3700490,-77.023743,35.129684,1790
G3700510,-78.926903,35.189747,1790
G3700530,-75.911415,36.23415,1790
G3700595,-77.682419,35.330574,1790
G3700610,-77.94043,34.928291,1790
G3700650,-77.654808,35.868248,1790
G3700690,-78.270683,36.08728,1790
G3700730,-76.700462,36.445061,1790
G3700770,-78.596344,36.307407,1790
G3700810,-79.789001,36.079388,1790
G3700830,-77.651894,36.257473,1790
G3700910,-76.982323,36.359215,1790
G3700950,-76.300896,35.549854,1790
G3700955,-83.265533,35.362083,1790
G3700970,-80.905533,35.827675,1790
G3701010,-78.351097,35.524746,1790
G3701030,-77.356766,35.023308,1790
G3701090,-81.239632,35.462299,1790
G3701170,-77.109543,35.842361,1790
G3701190,-80.697678,35.213673,1790
G3701230,-80.059502,35.323299,1790
G3701250,-79.428238,35.343094,1790
G3701270,-77.995224,35.931934,1790
G3701290,-77.940468,34.488827,1790
G3701310,-77.396751,36.417656,1790
G3701330,-77.433952,34.737316,1790
G3701350,-79.18219,36.063828,1790
G3701390,-76.286438,36.297527,1790
G3701430,-76.442017,36.206909,1790
G3701470,-77.368004,35.594086,1790
G3701510,-79.806053,35.710274,1790
G3701530,-79.640923,34.939953,1790
G3701550,-79.120392,34.676105,1790
G3701570,-79.775131,36.396095,1790
G3701590,-80.396538,35.764954,1790
G3701610,-81.989807,35.356728,1790
G3701630,-78.385773,35.035583,1790
G3701690,-80.243774,36.282326,1790
G3701710,-80.660011,36.303387,1790
G3701770,-76.261696,35.819305,1790
G3701830,-78.664154,35.806725,1790
G3701850,-78.142242,36.394951,1790
G3701910,-78.000557,35.391438,1790
G3701930,-81.29776,36.290665,1790
G3850000,-84.072197,42.130436,1790
G4200030,-79.984055,41.257145,1790
G4200090,-78.661476,40.04961,1790
G4200110,-76.068947,40.514179,1790
G4200170,-75.108459,40.338207,1790
G4200290,-75.748398,39.97319,1790
G4200410,-77.263657,40.281769,1790
G4200430,-76.662666,40.401505,1790
G4200450,-75.401321,39.918728,1790
G4200495,-79.995171,42.087795,1790
G4200510,-79.6474,39.919823,1790
G4200550,-77.714478,39.930641,1790
G4200610,-78.223869,40.583702,1790
G4200710,-76.251968,40.049095,1790
G4200790,-76.055298,41.610706,1790
G4200870,-77.717705,40.827503,1790
G4200910,-75.367264,40.210789,1790
G4200950,-75.373116,41.133904,1790
G4200970,-77.891441,41.354248,1790
G4201010,-75.134415,40.010479,1790
G4201250,-80.245811,40.07127,1790
G4201290,-79.354645,40.446899,1790
G4201330,-76.905434,39.902294,1790
G4400010,-71.283707,41.71579,1790
G4400030,-71.594154,41.671989,1790
G4400050,-71.255264,41.536236,1790
G4400070,-71.591759,41.874588,1790
G4400090,-71.623848,41.478672,1790
G4500010,-82.375618,34.167976,1790
G4500130,-80.984444,32.53854,1790
G4500190,-80.227737,33.010693,1790
G4500230,-81.159531,34.692059,1790
G4500270,-80.219452,33.683949,1790
G4500370,-81.910049,33.844978,1790
G4500390,-81.079865,34.363144,1790
G4500430,-79.372551,33.83474,1790
G4500450,-82.380409,34.903034,1790
G4500570,-80.623283,34.544167,1790
G4500590,-82.017181,34.498398,1790
G4500690,-79.96376,34.48608,1790
G4500710,-81.611328,34.295128,1790
G4500750,-81.195557,33.507267,1790
G4500755,-82.790955,34.689484,1790
G4500790,-80.817024,34.003395,1790
G4500830,-81.935776,34.95919,1790
G4500850,-80.348236,34.02681,1790
G4500870,-81.609573,34.736866,1790
G4500875,-83.189651,34.866035,1790
G4500910,-81.200096,34.988483,1790
G4650000,-86.310249,35.845463,1790
G5000010,-73.12336,44.041817,1790
G5000030,-73.092857,43.035683,1790
G5000070,-72.832108,44.650745,1790
G5000170,-72.134682,44.427635,1790
G5000210,-73.058014,43.605293,1790
G5000250,-72.713821,42.990631,1790
G5000270,-72.588966,43.568275,1790
G5100010,-75.646072,37.765327,1790
G5100030,-78.55555,38.023094,1790
G5100070,-78.01123,37.245697,1790
