gisjoin_1920,centroid_x,centroid_y,decade
G0601070,-118.80051,36.220142,1920
G0601090,-119.95476,38.027599,1920
G0601110,-119.08286,34.458122,1920
G0601130,-121.90167,38.686741,1920
G0601150,-121.35128,39.26889,1920
G0800010,-104.36522,39.872684,1920
G0800030,-105.78835,37.572926,1920
G0800050,-104.35966,39.650536,1920
G0800070,-107.04833,37.1936,1920
G0800090,-102.56046,37.31921,1920
G0800110,-103.0717,37.955112,1920
G0800130,-105.35387,40.090206,1920
G0800150,-106.19407,38.746902,1920
G0800170,-102.60341,38.82793,1920
G0800190,-105.64436,39.689102,1920
G0800210,-106.19165,37.200703,1920
G0800230,-105.42828,37.278088,1920
G0800250,-103.78489,38.326649,1920
G0800270,-105.36748,38.108677,1920
G0800290,-107.86292,38.861336,1920
G0800310,-104.9722,39.738659,1920
G0800330,-108.50159,37.757111,1920
G0800350,-104.92954,39.329731,1920
G0800370,-106.6953,39.627827,1920
G0800390,-104.13588,39.286537,1920
G0800410,-104.52558,38.8321,1920
G0800430,-105.43966,38.472973,1920
G0800450,-107.90392,39.599316,1920
G0800470,-105.52253,39.857555,1920
G0800490,-106.11837,40.102619,1920
G0800510,-107.03172,38.666817,1920
G0800530,-107.30031,37.821342,1920
G0800550,-104.96058,37.684685,1920
G0800570,-106.34279,40.666439,1920
G0800590,-105.24847,39.588478,1920
G0800610,-102.74036,38.432686,1920
G0800630,-102.60289,39.305412,1920
G0800650,-106.34484,39.202381,1920
G0800670,-107.84335,37.286598,1920
G0800690,-105.46117,40.666428,1920
G0800710,-104.03871,37.315853,1920
G0800730,-103.51397,38.988018,1920
G0800750,-103.11012,40.724686,1920
G0800770,-108.46645,39.01828,1920
G0800790,-106.9241,37.668995,1920
G0800810,-108.2073,40.618427,1920
G0800830,-108.60333,37.342319,1920
G0800850,-108.26936,38.40218,1920
G0800870,-103.80984,40.262714,1920
G0800890,-103.71644,37.902718,1920
G0800910,-107.76932,38.155495,1920
G0800930,-105.71717,39.119305,1920
G0800950,-102.35751,40.593849,1920
G0800970,-106.91658,39.217106,1920
G0800990,-102.39335,37.955177,1920
G0801010,-104.51286,38.173424,1920
G0801030,-108.21722,39.979836,1920
G0801050,-106.38329,37.58252,1920
G0801070,-106.9912,40.485088,1920
G0801090,-106.28156,38.080559,1920
G0801110,-107.67614,37.764046,1920
G0801130,-108.40582,38.003746,1920
G0801150,-102.3518,40.875835,1920
G0801170,-106.11638,39.634167,1920
G0801190,-105.16182,38.882172,1920
G0801210,-103.20129,39.971027,1920
G0801230,-104.39321,40.554226,1920
G0801250,-102.42426,40.002911,1920
G0900010,-73.389023,41.273098,1920
G0900030,-72.732841,41.806408,1920
G0900050,-73.245316,41.792496,1920
G0900070,-72.536087,41.464191,1920
G0900090,-72.932335,41.410847,1920
G0900110,-72.101952,41.488644,1920
G0900130,-72.336487,41.85503,1920
G0900150,-71.987541,41.829952,1920
G1000010,-75.568329,39.085888,1920
G1000030,-75.653221,39.576439,1920
G1000050,-75.398026,38.661514,1920
G1100010,-77.014961,38.909904,1920
G1200010,-82.476105,29.688335,1920
G1200030,-82.284599,30.331055,1920
G1200050,-85.61557,30.279264,1920
G1200070,-82.260963,29.992754,1920
G1200090,-80.744301,28.272144,1920
G1200110,-80.487816,26.151844,1920
G1200130,-85.210457,30.18215,1920
G1200170,-82.469933,28.850367,1920
G1200190,-81.85788,29.983091,1920
G1200230,-82.621513,30.224314,1920
G1200250,-80.568428,25.614525,1920
G1200270,-81.573822,27.183224,1920
G1200310,-81.672142,30.330757,1920
G1200330,-87.370049,30.698614,1920
G1200350,-81.313583,29.461424,1920
G1200370,-84.812019,29.87755,1920
G1200390,-84.613617,30.579464,1920
G1200470,-82.947884,30.496372,1920
G1200530,-82.421211,28.552843,1920
G1200570,-82.308266,27.929798,1920
G1200590,-85.814217,30.867933,1920
G1200630,-85.215508,30.79542,1920
G1200650,-83.895782,30.437586,1920
G1200670,-83.16819,29.773205,1920
G1200690,-81.711327,28.761497,1920
G1200710,-81.389565,26.335743,1920
G1200730,-84.277863,30.458054,1920
G1200750,-82.739319,29.321211,1920
G1200770,-84.882912,30.241365,1920
G1200790,-83.470581,30.444345,1920
G1200810,-82.309074,27.345339,1920
G1200830,-82.056824,29.210049,1920
G1200870,-81.048637,25.421862,1920
G1200890,-81.808456,30.609932,1920
G1200910,-86.595848,30.70834,1920
G1200930,-80.901199,27.427509,1920
G1200950,-81.323769,28.514685,1920
G1200970,-81.149345,28.062489,1920
G1200990,-80.507874,26.767477,1920
G1201010,-82.39138,28.309259,1920
G1201030,-82.721985,27.932449,1920
G1201050,-81.697823,27.948975,1920
G1201070,-81.744263,29.608624,1920
G1201090,-81.44281,29.902645,1920
G1201110,-80.541428,27.521524,1920
G1201130,-87.017731,30.732332,1920
G1201170,-81.236282,28.716923,1920
G1201190,-82.080978,28.70459,1920
G1201210,-82.991531,30.195576,1920
G1201230,-83.603081,30.047499,1920
G1201270,-81.192429,29.060568,1920
G1201290,-84.402786,30.169844,1920
G1201310,-86.162712,30.659334,1920
G1201330,-85.66539,30.610733,1920
G1300010,-82.289017,31.749277,1920
G1300030,-82.880089,31.297129,1920
G1300050,-82.452774,31.553696,1920
G1300070,-84.444962,31.325977,1920
G1300090,-83.249702,33.069298,1920
G1300110,-83.497406,34.35408,1920
G1300130,-83.712669,33.993229,1920
G1300150,-84.840721,34.237789,1920
G1300170,-83.220573,31.759806,1920
G1300190,-83.215683,31.252922,1920
G1300210,-83.698021,32.806709,1920
G1300230,-83.327873,32.434402,1920
G1300270,-83.580284,30.841921,1920
G1300290,-81.446793,32.01738,1920
G1300310,-81.74321,32.396904,1920
G1300330,-82.000786,33.06115,1920
G1300350,-83.957222,33.289127,1920
G1300370,-84.624664,31.527281,1920
G1300390,-81.678917,30.933079,1920
G1300395,-84.626747,33.600685,1920
G1300430,-82.073708,32.403473,1920
G1300450,-85.079742,33.582817,1920
G1300470,-85.138092,34.903587,1920
G1300490,-82.1213,30.810287,1920
G1300510,-81.13839,32.009254,1920
G1300530,-84.78701,32.347191,1920
G1300550,-85.345314,34.475155,1920
G1300570,-84.476532,34.243977,1920
G1300590,-83.367455,33.951256,1920
G1300610,-84.980278,31.626408,1920
G1300630,-84.35688,33.540958,1920
G1300650,-82.756241,30.936682,1920
G1300670,-84.576729,33.941444,1920
G1300690,-82.849258,31.549223,1920
G1300710,-83.768608,31.188429,1920
G1300730,-82.264053,33.544193,1920
G1300750,-83.430496,31.154068,1920
G1300770,-84.76329,33.353451,1920
G1300790,-83.986336,32.714394,1920
G1300810,-83.768135,31.92297,1920
G1300830,-85.504524,34.854523,1920
G1300850,-84.170433,34.443832,1920
G1300870,-84.665192,30.898411,1920
G1300890,-84.226349,33.771557,1920
G1300910,-83.168427,32.172188,1920
G1300930,-83.798553,32.157291,1920
G1300950,-84.216454,31.533291,1920
G1300970,-84.767715,33.701523,1920
G1300990,-84.904129,31.322819,1920
G1301010,-82.893936,30.710087,1920
G1301030,-81.341339,32.367359,1920
G1301050,-82.840324,34.116947,1920
G1301070,-82.301758,32.58979,1920
G1301090,-81.886864,32.156776,1920
G1301110,-84.319725,34.864101,1920
G1301130,-84.494087,33.413918,1920
G1301150,-85.215889,34.259624,1920
G1301170,-84.125282,34.225529,1920
G1301190,-83.229256,34.375446,1920
G1301210,-84.423042,33.786224,1920
G1301230,-84.455444,34.691425,1920
G1301250,-82.61071,33.22929,1920
G1301270,-81.547096,31.236267,1920
G1301290,-84.879166,34.504402,1920
G1301310,-84.234413,30.874691,1920
G1301330,-83.166733,33.578846,1920
G1301350,-84.02356,33.961704,1920
G1301370,-83.531166,34.630981,1920
G1301390,-83.81765,34.31464,1920
G1301410,-83.001007,33.27026,1920
G1301430,-85.211029,33.794231,1920
G1301450,-84.909004,32.736004,1920
G1301470,-82.964043,34.351139,1920
G1301490,-85.128273,33.297031,1920
G1301510,-84.154617,33.453308,1920
G1301530,-83.709686,32.490002,1920
G1301550,-83.276375,31.602287,1920
G1301570,-83.566368,34.133884,1920
G1301590,-83.688133,33.316422,1920
G1301610,-82.636963,31.80559,1920
G1301630,-82.418114,33.054909,1920
G1301650,-81.963539,32.79248,1920
G1301670,-82.660088,32.701469,1920
G1301690,-83.560516,33.025154,1920
G1301750,-82.922226,32.463654,1920
G1301770,-84.141136,31.77948,1920
G1301790,-81.60788,31.797825,1920
G1301810,-82.451202,33.793648,1920
G1301850,-83.25425,30.84672,1920
G1301870,-84.00135,34.568745,1920
G1301890,-82.4814,33.482883,1920
G1301910,-81.415207,31.500172,1920
G1301930,-84.041992,32.359459,1920
G1301950,-83.209023,34.127934,1920
G1301970,-84.524826,32.35371,1920
G1301990,-84.688332,33.040661,1920
G1302010,-84.728584,31.167936,1920
G1302015,-84.292198,34.067066,1920
G1302050,-84.194107,31.225269,1920
G1302070,-83.948143,33.024021,1920
G1302090,-82.533813,32.174625,1920
G1302110,-83.492409,33.590843,1920
G1302130,-84.748154,34.788456,1920
G1302150,-84.877045,32.50996,1920
G1302170,-83.850197,33.55505,1920
G1302190,-83.436996,33.834927,1920
G1302210,-83.080612,33.880722,1920
G1302230,-84.867203,33.920216,1920
G1302270,-84.465622,34.464252,1920
G1302290,-82.188988,31.270271,1920
G1302310,-84.326889,33.089161,1920
G1302330,-85.188156,34.001785,1920
G1302350,-83.476273,32.232784,1920
G1302370,-83.372849,33.321789,1920
G1302390,-85.018669,31.867531,1920
G1302410,-83.402138,34.881752,1920
G1302430,-84.752724,31.761169,1920
G1302450,-82.073563,33.359638,1920
G1302470,-84.026665,33.65427,1920
G1302490,-84.315193,32.261353,1920
G1302510,-81.611923,32.750668,1920
G1302550,-84.284126,33.260876,1920
G1302570,-83.293442,34.553944,1920
G1302590,-84.835075,32.078705,1920
G1302610,-84.19709,32.040001,1920
G1302630,-84.533035,32.699486,1920
G1302650,-82.878761,33.56612,1920
G1302670,-82.058174,32.045769,1920
G1302690,-84.249504,32.555332,1920
G1302710,-82.938965,31.929819,1920
G1302730,-84.436943,31.77689,1920
G1302750,-83.919373,30.863733,1920
G1302770,-83.526619,31.457479,1920
G1302790,-82.330605,32.120617,1920
G1302810,-83.737312,34.91666,1920
G1302830,-82.567352,32.403877,1920
G1302850,-85.028328,33.033512,1920
G1302870,-83.624168,31.716351,1920
G1302890,-83.427216,32.667244,1920
G1302910,-83.990738,34.834103,1920
G1302930,-84.299347,32.881161,1920
G1302950,-85.300934,34.735783,1920
G1302970,-83.733833,33.78157,1920
G1302990,-82.441681,31.032625,1920
G1303010,-82.676735,33.408932,1920
G1303030,-82.79586,32.969517,1920
G1303050,-81.909561,31.479628,1920
G1303070,-84.551056,32.046642,1920
G1303090,-82.724609,32.117058,1920
G1303110,-83.747169,34.646347,1920
G1303130,-84.967262,34.805561,1920
G1303150,-83.432205,31.973385,1920
G1303170,-82.743233,33.781937,1920
G1303190,-83.171463,32.802635,1920
G1303210,-83.850937,31.551529,1920
G1550015,-155.52124,19.601316,1920
G1550035,-158.05136,21.485487,1920
G1550055,-156.94969,21.172194,1920
G1550075,-159.59953,22.042526,1920
G1550095,-156.567,20.862488,1920
G1600010,-116.22769,43.418545,1920
G1600030,-116.45385,44.889679,1920
G1600050,-112.08685,42.664593,1920
G1600070,-111.32966,42.284771,1920
G1600090,-116.65882,47.217545,1920
G1600110,-112.39809,43.216492,1920
G1600130,-113.97989,43.412399,1920
G1600150,-115.7302,43.989128,1920
G1600170,-116.60098,48.299751,1920
G1600190,-111.61495,43.387745,1920
G1600210,-116.46288,48.767021,1920
G1600230,-113.1647,43.709576,1920
G1600250,-114.80585,43.463245,1920
G1600270,-116.70921,43.625053,1920
G1600290,-111.40997,42.801292,1920
G1600310,-113.60036,42.283867,1920
G1600330,-112.35136,44.283978,1920
G1600350,-115.65687,46.673695,1920
G1600370,-114.26888,44.239853,1920
G1600390,-115.46854,43.409557,1920
G1600410,-111.8205,42.148083,1920
G1600430,-111.49477,44.22641,1920
G1600450,-116.39725,44.061668,1920
G1600470,-114.81149,42.970871,1920
G1600490,-115.46742,45.844208,1920
G1600510,-112.31129,43.820137,1920
G1600530,-114.26402,42.68993,1920
G1600550,-116.70002,47.674549,1920
G1600570,-116.71168,46.816128,1920
G1600590,-113.93316,44.943237,1920
G1600610,-116.42625,46.237011,1920
G1600630,-114.13832,43.002419,1920
G1600650,-111.65938,43.784225,1920
G1600670,-113.63757,42.854374,1920
G1600690,-116.75024,46.326748,1920
G1600710,-112.53769,42.19595,1920
G1600730,-116.14043,42.590412,1920
G1600750,-116.76079,44.006695,1920
G1600770,-112.83765,42.693748,1920
G1600790,-115.89103,47.351669,1920
G1600810,-111.20771,43.759449,1920
G1600830,-114.66714,42.355991,1920
G1600850,-115.56606,44.766705,1920
G1600870,-116.78477,44.452423,1920
G1700010,-91.188568,39.987808,1920
G1700030,-89.337646,37.191563,1920
G1700050,-89.435593,38.88681,1920
G1700070,-88.823395,42.323086,1920
G1700090,-90.750359,39.961823,1920
G1700110,-89.528687,41.404091,1920
G1700130,-90.667488,39.169186,1920
G1700150,-89.934464,42.068764,1920
G1700170,-90.247414,39.973568,1920
G1700190,-88.199127,40.140076,1920
G1700210,-89.277328,39.545784,1920
G1700230,-87.787743,39.333546,1920
G1700250,-88.490196,38.754162,1920
G1700270,-89.42247,38.606476,1920
G1700290,-88.221832,39.520218,1920
G1700310,-87.816666,41.839951,1920
G1700330,-87.759468,39.002739,1920
G1700350,-88.240242,39.273235,1920
G1700370,-88.77037,41.893425,1920
G1700390,-88.904137,40.174606,1920
G1700410,-88.217438,39.769474,1920
G1700430,-88.085709,41.852032,1920
G1700450,-87.745605,39.678566,1920
G1700470,-88.053261,38.416546,1920
G1700490,-88.589905,39.059727,1920
G1700510,-89.024193,39.000168,1920
G1700530,-88.223312,40.597206,1920
G1700550,-88.92424,37.992287,1920
G1700570,-90.207497,40.472748,1920
G1700590,-88.230499,37.762802,1920
G1700610,-90.390488,39.356182,1920
G1700630,-88.418488,41.284946,1920
G1700650,-88.539154,38.081638,1920
G1700670,-91.164696,40.403736,1920
G1700690,-88.266922,37.518215,1920
G1700710,-90.925133,40.818073,1920
G1700730,-90.131447,41.353119,1920
G1700750,-87.824333,40.747375,1920
G1700770,-89.382133,37.785164,1920
G1700790,-88.153755,39.010002,1920
G1700810,-88.924049,38.300552,1920
G1700830,-90.356651,39.08567,1920
G1700850,-90.212372,42.365688,1920
G1700870,-88.880913,37.459633,1920
G1700890,-88.428696,41.939049,1920
G1700910,-87.861778,41.137699,1920
G1700930,-88.428886,41.590626,1920
G1700950,-90.213303,40.931824,1920
G1700970,-88.003899,42.323151,1920
G1700990,-88.885864,41.343864,1920
G1701010,-87.726646,38.719997,1920
G1701030,-89.300499,41.746128,1920
G1701050,-88.557777,40.891418,1920
G1701070,-89.367561,40.124542,1920
G1701090,-90.677986,40.456188,1920
G1701110,-88.452408,42.324421,1920
G1701130,-88.847336,40.490837,1920
G1701150,-88.961708,39.859928,1920
G1701170,-89.924446,39.26104,1920
G1701190,-89.905159,38.82988,1920
G1701210,-88.918961,38.649612,1920
G1701230,-89.344765,41.033192,1920
G1701250,-89.916832,40.239639,1920
G1701270,-88.707802,37.218979,1920
G1701290,-89.802177,40.027424,1920
G1701310,-90.741402,41.205334,1920
G1701330,-90.177444,38.278538,1920
G1701350,-89.478889,39.231014,1920
G1701370,-90.201508,39.715557,1920
G1701390,-88.619415,39.64135,1920
G1701410,-89.320694,42.04269,1920
G1701430,-89.76004,40.788124,1920
G1701450,-89.367058,38.083824,1920
G1701470,-88.591125,40.010429,1920
G1701490,-90.886276,39.622494,1920
G1701510,-88.561493,37.412659,1920
G1701530,-89.126701,37.222824,1920
G1701550,-89.285805,41.204468,1920
G1701570,-89.825348,38.052094,1920
G1701590,-88.085052,38.712399,1920
G1701610,-90.567413,41.467354,1920
G1701630,-89.928452,38.470284,1920
G1701650,-88.540817,37.753262,1920
G1701670,-89.658943,39.758217,1920
G1701690,-90.615082,40.158031,1920
G1701710,-90.474701,39.644154,1920
G1701730,-88.805534,39.391102,1920
G1701750,-89.797531,41.093395,1920
G1701770,-89.66246,42.351742,1920
G1701790,-89.513474,40.507519,1920
G1701810,-89.255096,37.471222,1920
G1701830,-87.732933,40.183632,1920
G1701850,-87.844322,38.446095,1920
G1701870,-90.615021,40.848774,1920
G1701890,-89.410538,38.352169,1920
G1701910,-88.425644,38.429535,1920
G1701930,-88.179535,38.087532,1920
G1701950,-89.914078,41.756351,1920
G1701970,-87.978683,41.444996,1920
G1701990,-88.929947,37.730255,1920
G1702010,-89.160896,42.3363,1920
G1702030,-89.211128,40.788219,1920
G1800010,-84.9366,40.745544,1920
G1800030,-85.066528,41.090839,1920
G1800050,-85.89769,39.20586,1920
G1800070,-87.310921,40.606285,1920
G1800090,-85.324829,40.473495,1920
G1800110,-86.468658,40.050823,1920
G1800130,-86.227371,39.196209,1920
G1800150,-86.563499,40.582863,1920
G1800170,-86.345985,40.76152,1920
G1800190,-85.707291,38.477318,1920
G1800210,-87.115768,39.39275,1920
G1800230,-86.475204,40.301689,1920
G1800250,-86.451698,38.292339,1920
G1800270,-87.072075,38.702404,1920
G1800290,-84.973328,39.145271,1920
G1800310,-85.501259,39.306915,1920
G1800330,-84.999115,41.397572,1920
G1800350,-85.396935,40.227535,1920
G1800370,-86.879814,38.364258,1920
G1800390,-85.858719,41.597397,1920
G1800410,-85.178719,39.640041,1920
G1800430,-85.90683,38.319359,1920
G1800450,-87.241966,40.120911,1920
G1800470,-85.06028,39.414806,1920
G1800490,-86.263657,41.047035,1920
G1800510,-87.584518,38.311825,1920
G1800530,-85.654785,40.515812,1920
G1800550,-86.962013,39.03635,1920
G1800570,-86.052025,40.072445,1920
G1800590,-85.773193,39.823551,1920
G1800610,-86.111389,38.195202,1920
G1800630,-86.510002,39.769539,1920
G1800650,-85.396439,39.931046,1920
G1800670,-86.116936,40.483566,1920
G1800690,-85.488144,40.829163,1920
G1800710,-86.037598,38.906368,1920
G1800730,-87.11618,41.022964,1920
G1800750,-85.005699,40.437958,1920
G1800770,-85.43853,38.785789,1920
G1800790,-85.628082,38.996891,1920
G1800810,-86.101685,39.489948,1920
G1800830,-87.418037,38.68906,1920
G1800850,-85.860703,41.244083,1920
G1800870,-85.426521,41.642654,1920
G1800890,-87.381752,41.415585,1920
G1800910,-86.73996,41.546005,1920
G1800930,-86.483421,38.84116,1920
G1800950,-85.719376,40.161648,1920
G1800970,-86.138412,39.781612,1920
G1800990,-86.261772,41.324959,1920
G1801010,-86.803085,38.707954,1920
G1801030,-86.045082,40.769535,1920
G1801050,-86.52314,39.160957,1920
G1801070,-86.893311,40.04039,1920
G1801090,-86.44619,39.481544,1920
G1801110,-87.397537,40.955875,1920
G1801130,-85.417442,41.398621,1920
G1801150,-84.965065,38.950108,1920
G1801170,-86.495056,38.541763,1920
G1801190,-86.837631,39.312855,1920
G1801210,-87.206352,39.773632,1920
G1801230,-86.638016,38.079628,1920
G1801250,-87.232162,38.398777,1920
G1801270,-87.067162,41.460529,1920
G1801290,-87.868462,38.021843,1920
G1801310,-86.698898,41.041927,1920
G1801330,-86.844986,39.66629,1920
G1801350,-85.011398,40.157635,1920
G1801370,-85.262405,39.103401,1920
G1801390,-85.465752,39.61993,1920
G1801410,-86.289818,41.616657,1920
G1801430,-85.747482,38.685093,1920
G1801450,-85.791756,39.523621,1920
G1801470,-87.007706,38.014206,1920
G1801490,-86.647812,41.280994,1920
G1801510,-85.000755,41.643898,1920
G1801530,-87.414597,39.088776,1920
G1801550,-85.036987,38.826141,1920
G1801570,-86.894066,40.388634,1920
G1801590,-86.051888,40.311375,1920
G1801610,-84.925079,39.625534,1920
