gisjoin_1900,centroid_x,centroid_y,decade
G0500230,-92.026756,35.538101,1900
G0500250,-92.185165,33.898346,1900
G0500270,-93.241219,33.224342,1900
G0500290,-92.701324,35.262196,1900
G0500310,-90.63279,35.830772,1900
G0500330,-94.243011,35.588821,1900
G0500350,-90.308868,35.207905,1900
G0500370,-90.771255,35.295746,1900
G0500390,-92.654503,33.969814,1900
G0500410,-91.25544,33.833389,1900
G0500430,-91.720032,33.589451,1900
G0500450,-92.332039,35.146976,1900
G0500470,-93.890617,35.512318,1900
G0500490,-91.81826,36.381668,1900
G0500510,-93.134766,34.572834,1900
G0500530,-92.423576,34.290009,1900
G0500550,-90.559105,36.117691,1900
G0500570,-93.668442,33.735348,1900
G0500590,-92.946007,34.317642,1900
G0500610,-93.993484,34.088745,1900
G0500630,-91.569717,35.74157,1900
G0500650,-91.913414,36.094875,1900
G0500670,-91.214577,35.599251,1900
G0500690,-91.931541,34.268795,1900
G0500710,-93.459915,35.570053,1900
G0500730,-93.624809,33.227081,1900
G0500750,-91.10746,36.04158,1900
G0500770,-90.782036,34.780632,1900
G0500790,-91.732979,33.957123,1900
G0500810,-94.234337,33.700512,1900
G0500830,-93.692093,35.225338,1900
G0500850,-91.888672,34.754238,1900
G0500870,-93.724564,36.01096,1900
G0500890,-92.684235,36.268364,1900
G0500910,-93.891571,33.312164,1900
G0500930,-90.054001,35.763927,1900
G0500950,-91.203857,34.67783,1900
G0500970,-93.644829,34.544697,1900
G0500990,-93.307167,33.664047,1900
G0501010,-93.217873,35.919971,1900
G0501030,-92.881989,33.593334,1900
G0501050,-92.931496,34.947372,1900
G0501070,-90.848015,34.428288,1900
G0501090,-93.656395,34.163589,1900
G0501110,-90.66288,35.574032,1900
G0501130,-94.224564,34.482819,1900
G0501150,-93.034164,35.447628,1900
G0501170,-91.552773,34.829742,1900
G0501190,-92.31665,34.779842,1900
G0501210,-91.027763,36.341511,1900
G0501230,-90.747742,35.022015,1900
G0501250,-92.655998,34.641819,1900
G0501270,-94.069763,34.872791,1900
G0501290,-92.699486,35.910904,1900
G0501310,-94.274742,35.20026,1900
G0501330,-94.241196,33.997223,1900
G0501350,-91.48011,36.161003,1900
G0501370,-92.156685,35.859867,1900
G0501390,-92.59729,33.171326,1900
G0501410,-92.515701,35.580643,1900
G0501430,-94.214676,35.980007,1900
G0501450,-91.745575,35.256222,1900
G0501470,-91.243042,35.186337,1900
G0501490,-93.411537,35.003674,1900
G0600010,-121.88613,37.646511,1900
G0600030,-119.82065,38.597248,1900
G0600050,-120.65199,38.446056,1900
G0600070,-121.60211,39.663113,1900
G0600090,-120.55408,38.204617,1900
G0600110,-122.23703,39.177547,1900
G0600130,-121.92893,37.915531,1900
G0600150,-123.89505,41.73616,1900
G0600170,-120.52229,38.782131,1900
G0600190,-119.6545,36.750122,1900
G0600210,-122.36731,39.594166,1900
G0600230,-123.87375,40.69466,1900
G0600270,-117.40977,36.510708,1900
G0600290,-118.70977,35.344551,1900
G0600310,-119.81122,36.050953,1900
G0600330,-122.75654,39.110859,1900
G0600350,-120.5935,40.673363,1900
G0600370,-118.22481,34.322884,1900
G0600390,-119.7626,37.218079,1900
G0600410,-122.71911,38.071857,1900
G0600430,-119.90552,37.581524,1900
G0600450,-123.38315,39.44437,1900
G0600470,-120.71802,37.192593,1900
G0600490,-120.72495,41.58984,1900
G0600510,-118.88672,37.938995,1900
G0600530,-121.23907,36.217121,1900
G0600550,-122.3306,38.50745,1900
G0600570,-120.76827,39.301411,1900
G0600590,-117.76096,33.703083,1900
G0600610,-120.72366,39.063736,1900
G0600630,-120.84151,40.004807,1900
G0600650,-116.00037,33.741249,1900
G0600670,-121.3379,38.454769,1900
G0600690,-121.07498,36.605671,1900
G0600710,-116.16597,34.835854,1900
G0600730,-116.03001,33.037724,1900
G0600750,-122.44296,37.755924,1900
G0600770,-121.27157,37.934311,1900
G0600790,-120.4044,35.387089,1900
G0600810,-122.32914,37.421921,1900
G0600830,-120.01655,34.673077,1900
G0600850,-121.6948,37.231594,1900
G0600870,-122.00173,37.056194,1900
G0600890,-122.04053,40.763767,1900
G0600910,-120.51603,39.580391,1900
G0600930,-122.53992,41.592735,1900
G0600950,-121.92607,38.28083,1900
G0600970,-122.89017,38.529518,1900
G0600990,-120.99774,37.559162,1900
G0601010,-121.69523,39.034515,1900
G0601030,-122.2317,40.125744,1900
G0601050,-123.11263,40.650696,1900
G0601070,-118.80051,36.220142,1900
G0601090,-119.95476,38.027599,1900
G0601110,-119.0849,34.463535,1900
G0601130,-121.90167,38.686741,1900
G0601150,-121.35128,39.26889,1900
G0800050,-103.55425,39.784332,1900
G0800070,-107.04833,37.1936,1900
G0800090,-102.56046,37.31921,1900
G0800110,-103.0717,37.955112,1900
G0800130,-105.35387,40.090206,1900
G0800150,-106.19407,38.746902,1900
G0800170,-102.60341,38.82793,1900
G0800190,-105.64436,39.689102,1900
G0800210,-106.16327,37.227169,1900
G0800230,-105.52949,37.382633,1900
G0800270,-105.36748,38.108677,1900
G0800290,-107.86292,38.861336,1900
G0800330,-108.50159,37.757111,1900
G0800350,-104.92954,39.329731,1900
G0800370,-106.6953,39.627827,1900
G0800390,-104.13588,39.286537,1900
G0800410,-104.52558,38.8321,1900
G0800430,-105.43966,38.472973,1900
G0800450,-107.90392,39.599316,1900
G0800470,-105.52253,39.857555,1900
G0800490,-106.11837,40.102619,1900
G0800510,-107.03172,38.666817,1900
G0800530,-107.30031,37.821342,1900
G0800550,-104.96058,37.684685,1900
G0800590,-105.25342,39.567459,1900
G0800610,-102.74036,38.432686,1900
G0800630,-102.60289,39.305412,1900
G0800650,-106.34484,39.202381,1900
G0800670,-107.84335,37.286598,1900
G0800690,-105.79704,40.666431,1900
G0800710,-104.03871,37.315853,1900
G0800730,-103.51397,38.988018,1900
G0800750,-103.11012,40.724686,1900
G0800770,-108.46645,39.01828,1900
G0800790,-106.9241,37.668995,1900
G0800830,-108.60333,37.342319,1900
G0800850,-108.26936,38.40218,1900
G0800870,-103.80984,40.262714,1900
G0800890,-103.743,38.067188,1900
G0800910,-107.76932,38.155495,1900
G0800930,-105.72224,39.120285,1900
G0800950,-102.35751,40.593849,1900
G0800970,-106.91658,39.217106,1900
G0800990,-102.39335,37.955177,1900
G0801010,-104.51286,38.173424,1900
G0801030,-108.21722,39.979836,1900
G0801050,-106.38329,37.58252,1900
G0801070,-107.8033,40.574131,1900
G0801090,-106.28156,38.080559,1900
G0801110,-107.67614,37.764046,1900
G0801130,-108.40582,38.003746,1900
G0801150,-102.3518,40.875835,1900
G0801170,-106.11638,39.634167,1900
G0801190,-105.16182,38.882172,1900
G0801210,-103.13061,40.219639,1900
G0801230,-104.39321,40.554226,1900
G0801250,-102.4213,40.220421,1900
G0900010,-73.389023,41.273098,1900
G0900030,-72.732841,41.806408,1900
G0900050,-73.245316,41.792496,1900
G0900070,-72.536087,41.464191,1900
G0900090,-72.932335,41.410847,1900
G0900110,-72.101952,41.488644,1900
G0900130,-72.336487,41.85503,1900
G0900150,-71.987541,41.829952,1900
G1000010,-75.568329,39.085888,1900
G1000030,-75.653221,39.576439,1900
G1000050,-75.398026,38.661514,1900
G1100010,-77.014961,38.909904,1900
G1200010,-82.477104,29.687262,1900
G1200030,-82.283432,30.331417,1900
G1200070,-82.260963,29.992754,1900
G1200090,-80.660019,27.831873,1900
G1200130,-85.226318,30.173872,1900
G1200170,-82.469933,28.850367,1900
G1200190,-81.858093,29.982779,1900
G1200230,-82.621513,30.224314,1900
G1200250,-80.524193,26.29882,1900
G1200270,-81.573822,27.183224,1900
G1200310,-81.673607,30.330399,1900
G1200330,-87.370049,30.698614,1900
G1200370,-84.812019,29.87755,1900
G1200390,-84.619286,30.577902,1900
G1200470,-82.947884,30.496372,1900
G1200530,-82.421211,28.552843,1900
G1200570,-82.396271,27.930363,1900
G1200590,-85.820549,30.872646,1900
G1200630,-85.222565,30.795696,1900
G1200650,-83.895782,30.437586,1900
G1200670,-83.166451,29.77231,1900
G1200690,-81.711327,28.761497,1900
G1200710,-81.389565,26.335743,1900
G1200730,-84.277863,30.458054,1900
G1200750,-82.740334,29.319427,1900
G1200770,-84.883682,30.236763,1900
G1200790,-83.470581,30.444345,1900
G1200810,-82.309074,27.345339,1900
G1200830,-82.056824,29.210049,1900
G1200870,-81.048637,25.421862,1900
G1200890,-81.806366,30.612568,1900
G1200950,-81.301376,28.566458,1900
G1200970,-81.117439,27.932539,1900
G1201010,-82.39138,28.309259,1900
G1201050,-81.697823,27.948975,1900
G1201070,-81.744003,29.608532,1900
G1201090,-81.402725,29.770081,1900
G1201130,-86.909492,30.723965,1900
G1201190,-82.080978,28.70459,1900
G1201210,-82.991531,30.195576,1900
G1201230,-83.599937,30.04528,1900
G1201270,-81.202896,29.091675,1900
G1201290,-84.402786,30.169844,1900
G1201310,-86.265068,30.701721,1900
G1201330,-85.690544,30.438614,1900
G1300010,-82.382965,31.714325,1900
G1300070,-84.444962,31.325977,1900
G1300090,-83.249702,33.069298,1900
G1300110,-83.497406,34.35408,1900
G1300150,-84.841309,34.238468,1900
G1300190,-83.302292,31.243502,1900
G1300210,-83.698021,32.806709,1900
G1300270,-83.580917,30.838791,1900
G1300290,-81.446793,32.01738,1900
G1300310,-81.778442,32.412052,1900
G1300330,-81.994949,33.03167,1900
G1300350,-83.956825,33.289181,1900
G1300370,-84.624664,31.527281,1900
G1300390,-81.678917,30.933079,1900
G1300395,-84.626747,33.600685,1900
G1300450,-85.079742,33.582817,1900
G1300470,-85.138092,34.903587,1900
G1300490,-82.1213,30.810287,1900
G1300510,-81.13839,32.009254,1900
G1300530,-84.78701,32.347191,1900
G1300550,-85.345314,34.475155,1900
G1300570,-84.476532,34.243881,1900
G1300590,-83.367455,33.951256,1900
G1300610,-84.980278,31.626408,1900
G1300630,-84.35688,33.540958,1900
G1300650,-82.763145,30.953922,1900
G1300670,-84.576729,33.941444,1900
G1300690,-82.837692,31.523031,1900
G1300710,-83.765549,31.18652,1900
G1300730,-82.264053,33.544193,1900
G1300770,-84.76329,33.353451,1900
G1300790,-83.986336,32.714394,1900
G1300830,-85.504524,34.854523,1900
G1300850,-84.170433,34.443832,1900
G1300870,-84.577774,30.896286,1900
G1300890,-84.226349,33.771557,1900
G1300910,-83.168427,32.172188,1900
G1300930,-83.784653,32.052166,1900
G1300950,-84.216454,31.533291,1900
G1300970,-84.767715,33.701523,1900
G1300990,-84.904129,31.322819,1900
G1301010,-82.893936,30.710087,1900
G1301030,-81.341339,32.367359,1900
G1301050,-82.840324,34.116947,1900
G1301070,-82.265884,32.56316,1900
G1301110,-84.319725,34.864101,1900
G1301130,-84.494087,33.413918,1900
G1301150,-85.215652,34.259785,1900
G1301170,-84.125282,34.225529,1900
G1301190,-83.242371,34.425999,1900
G1301210,-84.423042,33.786224,1900
G1301230,-84.455444,34.691425,1900
G1301250,-82.61071,33.22929,1900
G1301270,-81.545723,31.233028,1900
G1301290,-84.878654,34.504677,1900
G1301330,-83.166733,33.578846,1900
G1301350,-84.00222,33.965385,1900
G1301370,-83.500465,34.626862,1900
G1301390,-83.81765,34.31464,1900
G1301410,-83.001007,33.27026,1900
G1301430,-85.211029,33.794231,1900
G1301450,-84.909004,32.736004,1900
G1301470,-82.964043,34.351139,1900
G1301490,-85.128075,33.296146,1900
G1301510,-84.154549,33.45303,1900
G1301530,-83.736237,32.477707,1900
G1301550,-83.329262,31.654354,1900
G1301570,-83.585617,34.110828,1900
G1301590,-83.688133,33.316422,1900
G1301630,-82.418114,33.054909,1900
G1301670,-82.661934,32.708447,1900
G1301690,-83.560516,33.025154,1900
G1301750,-82.922226,32.463654,1900
G1301770,-84.141136,31.77948,1900
G1301790,-81.60788,31.797825,1900
G1301810,-82.452888,33.794395,1900
G1301850,-83.25425,30.84672,1900
G1301870,-84.00135,34.568745,1900
G1301890,-82.4814,33.482883,1900
G1301910,-81.415207,31.500172,1900
G1301930,-84.078735,32.348885,1900
G1301950,-83.209023,34.127934,1900
G1301970,-84.524826,32.35371,1900
G1301990,-84.688332,33.040661,1900
G1302010,-84.728584,31.167936,1900
G1302015,-84.292198,34.067066,1900
G1302050,-84.194107,31.225269,1900
G1302070,-83.948143,33.024021,1900
G1302090,-82.615349,32.195671,1900
G1302110,-83.492409,33.590843,1900
G1302130,-84.748428,34.787804,1900
G1302150,-84.877045,32.50996,1900
G1302170,-83.850197,33.55505,1900
G1302190,-83.436996,33.834927,1900
G1302210,-83.080612,33.880722,1900
G1302230,-84.867203,33.920216,1900
G1302270,-84.465622,34.464165,1900
G1302290,-82.195282,31.277399,1900
G1302310,-84.326889,33.089161,1900
G1302330,-85.188156,34.001785,1900
G1302350,-83.406799,32.327175,1900
G1302370,-83.372849,33.321789,1900
G1302390,-85.018669,31.867531,1900
G1302410,-83.402138,34.881752,1900
G1302430,-84.752724,31.761169,1900
G1302450,-82.073563,33.359638,1900
G1302470,-84.026665,33.65427,1900
G1302490,-84.315193,32.261353,1900
G1302510,-81.630371,32.753704,1900
G1302550,-84.284126,33.260876,1900
G1302590,-84.835075,32.078705,1900
G1302610,-84.19709,32.040001,1900
G1302630,-84.533035,32.699486,1900
G1302650,-82.878761,33.56612,1900
G1302670,-82.108315,32.081093,1900
G1302690,-84.249504,32.555332,1900
G1302710,-82.938957,31.929041,1900
G1302730,-84.436943,31.77689,1900
G1302750,-83.978287,30.861124,1900
G1302810,-83.737312,34.91666,1900
G1302850,-85.027946,33.032772,1900
G1302890,-83.427216,32.667244,1900
G1302910,-83.990738,34.834103,1900
G1302930,-84.299347,32.881161,1900
G1302950,-85.300934,34.735783,1900
G1302970,-83.73175,33.797108,1900
G1302990,-82.44165,31.041426,1900
G1303010,-82.676735,33.408932,1900
G1303030,-82.79586,32.969517,1900
G1303050,-81.907127,31.479137,1900
G1303070,-84.551056,32.046642,1900
G1303110,-83.747169,34.646347,1900
G1303130,-84.967262,34.805561,1900
G1303150,-83.437614,31.957287,1900
G1303170,-82.744278,33.781441,1900
G1303190,-83.171463,32.802635,1900
G1303210,-83.807411,31.5541,1900
G1550015,-155.52124,19.601316,1900
G1550075,-159.52699,22.06146,1900
G1550095,-156.44395,20.788694,1900
G1550115,-157.0168,21.136328,1900
G1550135,-160.15094,21.90695,1900
G1550155,-157.97607,21.461929,1900
G1600010,-116.22769,43.418545,1900
G1600050,-111.8144,42.707382,1900
G1600070,-111.32966,42.284771,1900
G1600110,-112.05295,43.310341,1900
G1600130,-113.86597,43.464073,1900
G1600150,-115.85644,44.226391,1900
G1600270,-116.6881,43.810005,1900
G1600310,-114.0505,42.316708,1900
G1600370,-114.26888,44.239857,1900
G1600390,-115.46854,43.409557,1900
G1600430,-111.97846,44.077789,1900
G1600490,-115.42101,45.610413,1900
G1600550,-116.59905,48.099834,1900
G1600570,-116.71806,46.814266,1900
G1600590,-113.86675,44.935291,1900
G1600630,-114.19525,42.90453,1900
G1600690,-116.61745,46.309555,1900
G1600710,-112.47727,42.336662,1900
G1600730,-116.14043,42.590412,1900
G1600790,-115.76842,47.03294,1900
G1600870,-116.62472,44.663906,1900
G1700010,-91.188568,39.987808,1900
G1700030,-89.337646,37.191563,1900
G1700050,-89.435593,38.88681,1900
G1700070,-88.823395,42.323086,1900
G1700090,-90.750359,39.961823,1900
G1700110,-89.528687,41.404091,1900
G1700130,-90.667488,39.169186,1900
G1700150,-89.934464,42.068764,1900
G1700170,-90.247414,39.973568,1900
G1700190,-88.199127,40.140076,1900
G1700210,-89.277328,39.545784,1900
G1700230,-87.787743,39.333546,1900
G1700250,-88.490196,38.754162,1900
G1700270,-89.42247,38.606476,1900
G1700290,-88.221832,39.520218,1900
G1700310,-87.816666,41.839951,1900
G1700330,-87.759468,39.002739,1900
G1700350,-88.240242,39.273235,1900
G1700370,-88.77037,41.893425,1900
G1700390,-88.904137,40.174606,1900
G1700410,-88.217438,39.769474,1900
G1700430,-88.085709,41.852032,1900
G1700450,-87.745605,39.678566,1900
G1700470,-88.053261,38.416546,1900
G1700490,-88.589905,39.059727,1900
G1700510,-89.024193,39.000168,1900
G1700530,-88.223312,40.597206,1900
G1700550,-88.92424,37.992287,1900
G1700570,-90.207497,40.472748,1900
G1700590,-88.230499,37.762802,1900
G1700610,-90.390488,39.356182,1900
G1700630,-88.418488,41.284946,1900
G1700650,-88.539154,38.081638,1900
G1700670,-91.164696,40.403736,1900
G1700690,-88.266922,37.518215,1900
G1700710,-90.925133,40.818073,1900
G1700730,-90.131447,41.353119,1900
G1700750,-87.824333,40.747375,1900
G1700770,-89.382133,37.785164,1900
G1700790,-88.153755,39.010002,1900
G1700810,-88.924049,38.300552,1900
G1700830,-90.356651,39.08567,1900
G1700850,-90.212372,42.365688,1900
G1700870,-88.880913,37.459633,1900
G1700890,-88.428696,41.939049,1900
G1700910,-87.861778,41.137699,1900
G1700930,-88.428886,41.590626,1900
G1700950,-90.213303,40.931824,1900
G1700970,-88.003899,42.323151,1900
G1700990,-88.885864,41.343864,1900
G1701010,-87.726646,38.719997,1900
G1701030,-89.300499,41.746128,1900
G1701050,-88.557777,40.891418,1900
G1701070,-89.367561,40.124542,1900
G1701090,-90.677986,40.456188,1900
G1701110,-88.452408,42.324421,1900
G1701130,-88.847336,40.490837,1900
G1701150,-88.961708,39.859928,1900
G1701170,-89.924446,39.26104,1900
G1701190,-89.905159,38.82988,1900
G1701210,-88.918961,38.649612,1900
G1701230,-89.344765,41.033192,1900
G1701250,-89.916832,40.239639,1900
G1701270,-88.707802,37.218979,1900
G1701290,-89.802177,40.027424,1900
G1701310,-90.741402,41.205334,1900
G1701330,-90.177444,38.278538,1900
G1701350,-89.478889,39.231014,1900
G1701370,-90.201508,39.715557,1900
G1701390,-88.619415,39.64135,1900
G1701410,-89.320694,42.04269,1900
G1701430,-89.76004,40.788124,1900
G1701450,-89.367058,38.083824,1900
G1701470,-88.591125,40.010429,1900
G1701490,-90.886276,39.622494,1900
G1701510,-88.561493,37.412659,1900
G1701530,-89.126701,37.222824,1900
G1701550,-89.285805,41.204468,1900
G1701570,-89.825348,38.052094,1900
G1701590,-88.085052,38.712399,1900
G1701610,-90.567413,41.467354,1900
G1701630,-89.928452,38.470284,1900
G1701650,-88.540817,37.753262,1900
G1701670,-89.658943,39.758217,1900
G1701690,-90.615082,40.158031,1900
G1701710,-90.474701,39.644154,1900
G1701730,-88.805534,39.391102,1900
G1701750,-89.797531,41.093395,1900
G1701770,-89.66246,42.351742,1900
G1701790,-89.513474,40.507519,1900
G1701810,-89.255096,37.471222,1900
G1701830,-87.732933,40.183632,1900
G1701850,-87.844322,38.446095,1900
G1701870,-90.615021,40.848774,1900
G1701890,-89.410538,38.352169,1900
G1701910,-88.425644,38.429535,1900
G1701930,-88.179535,38.087532,1900
G1701950,-89.914078,41.756351,1900
G1701970,-87.978683,41.444996,1900
G1701990,-88.929947,37.730255,1900
G1702010,-89.160896,42.3363,1900
G1702030,-89.211128,40.788219,1900
G1789015,-95.185799,36.216709,1900
G1789035,-97.262451,34.472931,1900
G1789055,-95.383003,34.540802,1900
G1789075,-96.028404,35.653511,1900
G1789095,-96.632378,35.154205,1900
G1789175,-94.758736,36.858974,1900
G1800010,-84.9366,40.745544,1900
G1800030,-85.066528,41.090839,1900
G1800050,-85.89769,39.20586,1900
G1800070,-87.310921,40.606285,1900
G1800090,-85.324829,40.473495,1900
G1800110,-86.468658,40.050823,1900
G1800130,-86.227371,39.196209,1900
G1800150,-86.563499,40.582863,1900
G1800170,-86.345985,40.76152,1900
G1800190,-85.707291,38.477318,1900
G1800210,-87.115768,39.39275,1900
G1800230,-86.475204,40.301689,1900
G1800250,-86.451698,38.292339,1900
G1800270,-87.072075,38.702404,1900
G1800290,-84.973328,39.145271,1900
G1800310,-85.501259,39.306915,1900
G1800330,-84.999115,41.397572,1900
G1800350,-85.396935,40.227535,1900
G1800370,-86.879814,38.364258,1900
G1800390,-85.858719,41.597397,1900
G1800410,-85.178719,39.640041,1900
G1800430,-85.90683,38.319359,1900
G1800450,-87.241966,40.120911,1900
G1800470,-85.06028,39.414806,1900
G1800490,-86.263657,41.047035,1900
G1800510,-87.584518,38.311825,1900
G1800530,-85.654785,40.515812,1900
G1800550,-86.962013,39.03635,1900
G1800570,-86.052025,40.072445,1900
G1800590,-85.773193,39.823551,1900
G1800610,-86.111389,38.195202,1900
G1800630,-86.510002,39.769539,1900
G1800650,-85.396439,39.931046,1900
G1800670,-86.116936,40.483566,1900
G1800690,-85.488144,40.829163,1900
G1800710,-86.037598,38.906368,1900
G1800730,-87.11618,41.022964,1900
G1800750,-85.005699,40.437958,1900
G1800770,-85.43853,38.785789,1900
G1800790,-85.628082,38.996891,1900
G1800810,-86.101685,39.489948,1900
G1800830,-87.418037,38.68906,1900
G1800850,-85.860703,41.244083,1900
G1800870,-85.426521,41.642654,1900
G1800890,-87.381752,41.415585,1900
G1800910,-86.73996,41.546005,1900
G1800930,-86.483421,38.84116,1900
G1800950,-85.719376,40.161648,1900
G1800970,-86.138412,39.781612,1900
G1800990,-86.261772,41.324959,1900
G1801010,-86.803085,38.707954,1900
G1801030,-86.045082,40.769535,1900
G1801050,-86.52314,39.160957,1900
G1801070,-86.893311,40.04039,1900
G1801090,-86.44619,39.481544,1900
G1801110,-87.397537,40.955875,1900
G1801130,-85.417442,41.398621,1900
G1801150,-84.965065,38.950108,1900
G1801170,-86.495056,38.541763,1900
G1801190,-86.837631,39.312855,1900
G1801210,-87.206352,39.773632,1900
G1801230,-86.638016,38.079628,1900
G1801250,-87.232162,38.398777,1900
G1801270,-87.067162,41.460529,1900
G1801290,-87.868462,38.021843,1900
G1801310,-86.698898,41.041927,1900
G1801330,-86.844986,39.66629,1900
G1801350,-85.011398,40.157635,1900
G1801370,-85.262405,39.103401,1900
G1801390,-85.465752,39.61993,1900
G1801410,-86.289818,41.616657,1900
G1801430,-85.747482,38.685093,1900
G1801450,-85.791756,39.523621,1900
G1801470,-87.007706,38.014206,1900
G1801490,-86.647812,41.280994,1900
G1801510,-85.000755,41.643898,1900
G1801530,-87.414597,39.088776,1900
G1801550,-85.036987,38.826141,1900
G1801570,-86.894066,40.388634,1900
G1801590,-86.051888,40.311375,1900
G1801610,-84.925079,39.625534,1900
G1801630,-87.585739,38.025429,1900
G1801650,-87.463982,39.853798,1900
G1801670,-87.389999,39.430614,1900
G1801690,-85.794029,40.845688,1900
G1801710,-87.353287,40.346973,1900
G1801730,-87.272041,38.092224,1900
G1801750,-86.10527,38.599945,1900
G1801770,-85.009872,39.864391,1900
G1801790,-85.221199,40.729111,1900
G1801810,-86.865471,40.749832,1900
G1801830,-85.50515,41.13937,1900
G1900010,-94.47097,41.330711,1900
G1900030,-94.699203,41.028969,1900
G1900050,-91.378082,43.284286,1900
G1900070,-92.868675,40.743191,1900
G1900090,-94.905823,41.684586,1900
G1900110,-92.065704,42.080132,1900
G1900130,-92.308525,42.470097,1900
G1900150,-93.931755,42.036583,1900
G1900170,-92.31826,42.774681,1900
G1900190,-91.837868,42.470734,1900
G1900210,-95.151291,42.7355,1900
G1900230,-92.790161,42.731583,1900
G1900250,-94.64045,42.385155,1900
G1900270,-94.860672,42.036221,1900
G1900290,-94.927834,41.331474,1900
G1900310,-91.132423,41.772305,1900
G1900330,-93.260826,43.081558,1900
G1900350,-95.623878,42.735645,1900
G1900370,-92.31765,43.060101,1900
G1900390,-93.785141,41.028999,1900
G1900410,-95.150948,43.082626,1900
G1900430,-91.341454,42.844742,1900
G1900450,-90.532013,41.898018,1900
G1900470,-95.382149,42.037212,1900
G1900490,-94.039757,41.684891,1900
G1900510,-92.409744,40.747696,1900
G1900530,-93.786285,40.737675,1900
G1900550,-91.367325,42.471134,1900
G1900570,-91.181503,40.92318,1900
G1900590,-95.150986,43.377926,1900
G1900610,-90.882446,42.468845,1900
G1900630,-94.678444,43.377895,1900
G1900650,-91.844353,42.862537,1900
G1900670,-92.788979,43.060009,1900
G1900690,-93.262367,42.732464,1900
G1900710,-95.604691,40.745613,1900
G1900730,-94.396919,42.036213,1900
G1900750,-92.791046,42.401939,1900
G1900770,-94.501022,41.68375,1900
G1900790,-93.706848,42.383751,1900
G1900810,-93.734283,43.081837,1900
G1900830,-93.240387,42.383781,1900
G1900850,-95.816711,41.682934,1900
