gisjoin_1820,centroid_x,centroid_y,decade
G2100590,-87.125839,37.695412,1820
G2100650,-83.813766,37.626884,1820
G2100670,-84.458694,38.042259,1820
G2100690,-83.618896,38.323288,1820
G2100710,-82.788879,37.640575,1820
G2100730,-84.908211,38.142963,1820
G2100770,-85.053383,38.674137,1820
G2100790,-84.537636,37.639553,1820
G2100810,-84.628006,38.655228,1820
G2100850,-86.343292,37.424995,1820
G2100870,-85.443916,37.312374,1820
G2100890,-82.942734,38.339489,1820
G2100930,-85.943794,37.71677,1820
G2100950,-83.337395,36.830135,1820
G2100970,-84.323929,38.44709,1820
G2100990,-85.925697,37.29356,1820
G2101010,-87.570297,37.764767,1820
G2101030,-85.196358,38.47139,1820
G2101070,-87.554314,37.340343,1820
G2101110,-85.620331,38.23259,1820
G2101130,-84.58091,37.872017,1820
G2101210,-83.935997,36.948017,1820
G2101350,-83.378159,38.531635,1820
G2101370,-84.668411,37.468559,1820
G2101390,-88.680733,37.021725,1820
G2101410,-86.891281,36.854408,1820
G2101510,-84.26091,37.697163,1820
G2101610,-83.826012,38.594887,1820
G2101670,-84.877831,37.749241,1820
G2101710,-85.734924,36.712059,1820
G2101730,-83.780891,37.912926,1820
G2101770,-87.16362,37.262417,1820
G2101790,-85.451225,37.826569,1820
G2101810,-84.018463,38.376812,1820
G2101830,-86.832451,37.500595,1820
G2101870,-84.796509,38.479248,1820
G2101910,-84.360458,38.695816,1820
G2101990,-84.54641,37.014046,1820
G2102030,-84.297134,37.358234,1820
G2102090,-84.583931,38.291496,1820
G2102110,-85.220207,38.183502,1820
G2102130,-86.571091,36.747036,1820
G2102190,-87.199181,36.829861,1820
G2102210,-87.859032,36.79594,1820
G2102250,-87.909927,37.61821,1820
G2102270,-86.365898,37.018814,1820
G2102290,-85.209999,37.674316,1820
G2102310,-84.811996,36.787357,1820
G2102350,-84.176765,36.801094,1820
G2102390,-84.743477,38.042336,1820
G2200050,-91.028168,30.141136,1820
G2200070,-91.043938,29.875235,1820
G2200075,-91.964073,29.907742,1820
G2200090,-92.008659,31.162701,1820
G2200250,-91.889389,31.898575,1820
G2200290,-91.435394,31.875763,1820
G2200330,-91.10183,30.533411,1820
G2200470,-91.161583,30.22489,1820
G2200570,-90.669876,29.488293,1820
G2200690,-93.274635,32.185833,1820
G2200710,-90.036873,29.848951,1820
G2200730,-91.956329,32.553638,1820
G2200750,-89.854485,29.634291,1820
G2200770,-91.594276,30.69322,1820
G2200790,-92.692162,31.244148,1820
G2200870,-89.54805,29.865217,1820
G2200890,-90.363045,29.883615,1820
G2200910,-90.656242,30.598869,1820
G2200930,-90.743629,30.107231,1820
G2200950,-90.528191,30.089844,1820
G2200970,-92.894081,30.425421,1820
G2201030,-90.024879,30.478619,1820
G2201170,-90.119637,30.852407,1820
G2201210,-91.413666,30.383186,1820
G2201250,-91.221573,30.85988,1820
G2300050,-70.392281,43.891953,1820
G2300090,-68.538345,44.640026,1820
G2300110,-69.773743,44.448265,1820
G2300150,-69.580635,44.079498,1820
G2300170,-70.639816,44.748753,1820
G2300190,-68.702255,46.086151,1820
G2300250,-69.765022,45.777821,1820
G2300290,-67.725441,45.45517,1820
G2300310,-70.715034,43.480972,1820
G2400010,-79.046082,39.56538,1820
G2400030,-76.73098,39.098297,1820
G2400050,-76.71582,39.463726,1820
G2400090,-76.56797,38.552811,1820
G2400110,-75.83139,38.87355,1820
G2400150,-75.941643,39.575218,1820
G2400170,-76.990082,38.50708,1820
G2400190,-76.008095,38.481598,1820
G2400210,-77.316223,39.510513,1820
G2400250,-76.318512,39.562317,1820
G2400290,-76.03524,39.258801,1820
G2400310,-77.204506,39.136597,1820
G2400330,-76.844734,38.832478,1820
G2400350,-76.01355,39.070984,1820
G2400370,-76.608246,38.303185,1820
G2400390,-75.74054,38.223598,1820
G2400410,-76.088425,38.775932,1820
G2400430,-77.814171,39.603676,1820
G2400470,-75.38472,38.257236,1820
G2405100,-76.609299,39.29409,1820
G2500010,-70.297615,41.726212,1820
G2500030,-73.202164,42.376606,1820
G2500050,-71.122391,41.804882,1820
G2500070,-70.658211,41.395393,1820
G2500090,-70.956543,42.672718,1820
G2500110,-72.587303,42.585552,1820
G2500130,-72.633148,42.13438,1820
G2500150,-72.644371,42.341858,1820
G2500170,-71.390091,42.482105,1820
G2500190,-70.074158,41.278374,1820
G2500210,-71.202599,42.169724,1820
G2500230,-70.812492,41.950954,1820
G2500250,-71.017487,42.386753,1820
G2500270,-71.90419,42.350903,1820
G2650035,-88.550392,44.475235,1820
G2650095,-91.234398,44.823875,1820
G2650165,-85.366394,42.223747,1820
G2650215,-83.333885,42.931805,1820
G2650235,-89.118744,46.290276,1820
G2650255,-83.837708,41.855247,1820
G2650275,-84.042633,43.850079,1820
G2650375,-83.701828,42.264282,1820
G2800010,-91.353134,31.48317,1820
G2800050,-90.797325,31.178619,1820
G2800210,-90.908508,31.971107,1820
G2800310,-89.356445,31.620279,1820
G2800370,-90.862305,31.480988,1820
G2800410,-88.63916,31.214228,1820
G2800450,-89.353653,30.653637,1820
G2800535,-89.634872,33.378628,1820
G2800590,-88.653824,30.680004,1820
G2800630,-91.037155,31.734213,1820
G2800770,-90.130157,31.553501,1820
G2800910,-89.692017,31.212061,1820
G2800950,-88.370438,33.741028,1820
G2801110,-89.09462,31.216682,1820
G2801130,-90.299446,31.193388,1820
G2801490,-90.913933,32.256527,1820
G2801530,-88.695305,31.635624,1820
G2801570,-91.309311,31.162037,1820
G2950015,-89.807259,37.307861,1820
G2950035,-93.331039,38.65556,1820
G2950055,-92.489792,37.873722,1820
G2950075,-93.466522,39.816631,1820
G2950077,-101.39986,43.703144,1820
G2950095,-90.53524,38.245358,1820
G2950115,-90.94767,39.053181,1820
G2950135,-90.445602,37.447456,1820
G2950155,-91.624207,38.873997,1820
G2950175,-89.751549,36.583447,1820
G2950195,-91.861488,39.846508,1820
G2950215,-90.675255,38.781815,1820
G2950235,-90.113892,37.793011,1820
G2950255,-90.420822,38.640156,1820
G2950257,-92.254951,36.691578,1820
G2950275,-91.023407,37.700459,1820
G2950295,-92.104645,37.080906,1820
G3300050,-72.238617,43.111031,1820
G3300070,-71.293144,44.628056,1820
G3300090,-71.823135,43.9254,1820
G3300110,-71.762901,43.062008,1820
G3300150,-71.254967,43.070282,1820
G3300170,-71.230324,43.600445,1820
G3400030,-74.168655,40.974411,1820
G3400050,-74.649071,39.878365,1820
G3400090,-74.803574,39.140392,1820
G3400110,-75.100723,39.369633,1820
G3400130,-74.264587,40.746567,1820
G3400150,-74.866669,39.614273,1820
G3400190,-74.887314,40.519066,1820
G3400230,-74.443878,40.40789,1820
G3400250,-74.260315,40.07885,1820
G3400270,-74.544449,40.862041,1820
G3400330,-75.348961,39.587269,1820
G3400350,-74.617744,40.55555,1820
G3400370,-74.813728,41.025852,1820
G3600010,-73.973579,42.600193,1820
G3600030,-78.023567,42.292992,1820
G3600070,-75.905769,42.169312,1820
G3600090,-78.678879,42.248585,1820
G3600110,-76.554253,42.916878,1820
G3600130,-79.366394,42.228191,1820
G3600170,-75.611557,42.49353,1820
G3600190,-73.67971,44.747314,1820
G3600210,-73.631851,42.250084,1820
G3600230,-76.070259,42.595001,1820
G3600250,-74.967705,42.200089,1820
G3600270,-73.742661,41.765526,1820
G3600310,-73.774544,44.113003,1820
G3600330,-74.303391,44.592625,1820
G3600370,-78.109177,42.989628,1820
G3600390,-74.12603,42.278439,1820
G3600410,-74.504913,43.663498,1820
G3600430,-74.962563,43.419609,1820
G3600450,-75.912071,44.040932,1820
G3600470,-73.949562,40.645069,1820
G3600490,-75.448769,43.78471,1820
G3600530,-75.672119,42.911133,1820
G3600570,-74.428215,43.024128,1820
G3600610,-73.967575,40.777077,1820
G3600630,-78.734329,42.909374,1820
G3600650,-75.437439,43.23875,1820
G3600670,-76.194649,43.005783,1820
G3600690,-77.359352,42.899208,1820
G3600710,-74.305527,41.402122,1820
G3600750,-76.141174,43.426136,1820
G3600770,-75.03167,42.636654,1820
G3600790,-73.750145,41.426964,1820
G3600810,-73.653023,40.730713,1820
G3600830,-73.510048,42.710178,1820
G3600850,-74.152618,40.580921,1820
G3600870,-74.035675,41.153473,1820
G3600890,-75.062851,44.491074,1820
G3600910,-73.863876,43.10741,1820
G3600930,-74.05854,42.81818,1820
G3600950,-74.444908,42.592445,1820
G3600990,-76.830116,42.920361,1820
G3601010,-77.34095,42.290848,1820
G3601030,-72.856506,40.87764,1820
G3601050,-74.76812,41.716396,1820
G3601070,-76.608986,42.19812,1820
G3601090,-76.553871,42.496937,1820
G3601110,-74.258568,41.888149,1820
G3601130,-73.845993,43.560978,1820
G3601150,-73.43071,43.312664,1820
G3601190,-73.758133,41.137894,1820
G3700070,-80.20723,34.983189,1820
G3700090,-81.488243,36.390606,1820
G3700130,-76.849785,35.485592,1820
G3700150,-76.97921,36.066277,1820
G3700170,-78.562569,34.609005,1820
G3700190,-78.25296,34.102161,1820
G3700210,-82.5867,35.594044,1820
G3700230,-81.844376,35.834175,1820
G3700250,-80.551857,35.386829,1820
G3700290,-76.209877,36.389954,1820
G3700310,-76.684654,34.816048,1820
G3700330,-79.333672,36.39336,1820
G3700370,-79.254318,35.699867,1820
G3700410,-76.608025,36.150547,1820
G3700470,-78.725586,34.2509,1820
G3700490,-76.970985,35.119141,1820
G3700510,-78.926903,35.189747,1820
G3700530,-75.911415,36.23415,1820
G3700610,-77.94043,34.928291,1820
G3700650,-77.652191,35.868027,1820
G3700690,-78.270683,36.08728,1820
G3700730,-76.700462,36.445061,1820
G3700770,-78.596344,36.307407,1820
G3700790,-77.668587,35.491833,1820
G3700810,-79.789001,36.079388,1820
G3700830,-77.651894,36.257473,1820
G3700870,-83.22171,35.38195,1820
G3700910,-76.982323,36.359215,1820
G3700950,-76.228821,35.546879,1820
G3700955,-83.877281,35.186314,1820
G3700970,-80.924133,35.834305,1820
G3701010,-78.351097,35.524746,1820
G3701030,-77.355614,35.022141,1820
G3701070,-77.655174,35.226521,1820
G3701090,-81.239632,35.462299,1820
G3701170,-77.107063,35.841587,1820
G3701190,-80.756958,35.143272,1820
G3701230,-80.059502,35.323299,1820
G3701250,-79.428238,35.343094,1820
G3701270,-77.995224,35.931934,1820
G3701290,-77.92646,34.485901,1820
G3701310,-77.396751,36.417656,1820
G3701330,-77.433952,34.737316,1820
G3701350,-79.18219,36.063828,1820
G3701390,-76.286438,36.297527,1820
G3701430,-76.442017,36.206909,1820
G3701450,-78.97171,36.39011,1820
G3701470,-77.368004,35.594086,1820
G3701510,-79.806053,35.710274,1820
G3701530,-79.640923,34.939953,1820
G3701550,-79.120392,34.676105,1820
G3701570,-79.775131,36.396095,1820
G3701590,-80.396538,35.764954,1820
G3701610,-81.909134,35.3666,1820
G3701630,-78.383759,35.021915,1820
G3701690,-80.242447,36.282974,1820
G3701710,-80.677254,36.313564,1820
G3701770,-76.067924,35.817604,1820
G3701830,-78.664154,35.806725,1820
G3701850,-78.142242,36.394951,1820
G3701870,-76.576637,35.822075,1820
G3701910,-77.999107,35.391407,1820
G3701930,-81.232208,36.180408,1820
G3900010,-83.471992,38.845669,1820
G3900070,-80.748505,41.707474,1820
G3900090,-82.109726,39.341831,1820
G3900130,-80.988487,40.015827,1820
G3900150,-83.867668,38.940655,1820
G3900170,-84.575516,39.438618,1820
G3900210,-83.769592,40.137741,1820
G3900230,-83.783257,39.917274,1820
G3900250,-84.152176,39.047607,1820
G3900270,-83.808372,39.414982,1820
G3900290,-80.812431,40.777889,1820
G3900310,-81.921806,40.372555,1820
G3900350,-81.717491,41.427795,1820
G3900370,-84.594009,40.480263,1820
G3900410,-83.059517,40.596481,1820
G3900450,-82.630554,39.738464,1820
G3900470,-83.456123,39.559902,1820
G3900490,-83.014275,39.9706,1820
G3900530,-82.325859,38.844654,1820
G3900550,-81.186653,41.567829,1820
G3900570,-83.889839,39.691475,1820
G3900590,-81.478371,40.026257,1820
G3900610,-84.542633,39.195461,1820
G3900670,-81.07238,40.326923,1820
G3900710,-83.594696,39.185017,1820
G3900730,-82.508614,39.446064,1820
G3900770,-82.537056,41.249878,1820
G3900790,-82.6175,39.066566,1820
G3900810,-80.766342,40.376457,1820
G3900830,-82.457512,40.4063,1820
G3900870,-82.536491,38.599258,1820
G3900890,-82.485146,40.090786,1820
G3900910,-83.703522,40.533775,1820
G3900970,-83.400902,39.893524,1820
G3901030,-81.963173,41.133301,1820
G3901050,-82.022949,39.082092,1820
G3901090,-84.228897,40.053455,1820
G3901110,-81.146889,39.735806,1820
G3901130,-84.290627,39.754559,1820
G3901150,-81.747246,39.680038,1820
G3901190,-81.944389,39.965424,1820
G3901270,-82.23568,39.736698,1820
G3901290,-83.024353,39.641945,1820
G3901310,-83.064903,39.079197,1820
G3901330,-81.294739,41.167873,1820
G3901350,-84.648071,39.7416,1820
G3901390,-82.504875,40.772831,1820
G3901410,-83.057007,39.337624,1820
G3901430,-83.145073,41.285271,1820
G3901450,-82.992813,38.803993,1820
G3901490,-84.163055,40.512661,1820
G3901510,-81.353584,40.798763,1820
G3901550,-80.759888,41.243305,1820
G3901570,-81.447044,40.445198,1820
G3901590,-83.371483,40.2995,1820
G3901650,-84.166847,39.427666,1820
G3901670,-81.489662,39.46714,1820
G3901690,-81.944344,40.795742,1820
G3901730,-84.07547,41.242416,1820
G4200010,-77.217926,39.871506,1820
G4200030,-79.981209,40.468834,1820
G4200050,-79.444855,40.912167,1820
G4200070,-80.346794,40.754845,1820
G4200090,-78.382439,40.008621,1820
G4200110,-75.926315,40.416313,1820
G4200150,-76.515663,41.788601,1820
G4200170,-75.108459,40.338207,1820
G4200190,-79.913002,40.911716,1820
G4200210,-78.713608,40.49543,1820
G4200270,-77.769821,40.948837,1820
G4200290,-75.748398,39.97319,1820
G4200330,-78.458275,41.077526,1820
G4200370,-76.459068,41.044224,1820
G4200390,-80.108955,41.685375,1820
G4200410,-77.265106,40.163734,1820
G4200430,-76.762733,40.421497,1820
G4200450,-75.401321,39.918728,1820
G4200490,-80.03215,41.991653,1820
G4200510,-79.6474,39.919823,1820
G4200550,-77.721214,39.927452,1820
G4200590,-80.222885,39.853794,1820
G4200610,-78.08532,40.44997,1820
G4200630,-79.087624,40.652035,1820
G4200650,-78.963943,41.293362,1820
G4200710,-76.247734,40.042366,1820
G4200750,-76.440163,40.348068,1820
G4200770,-75.592461,40.612785,1820
G4200790,-75.895752,41.3232,1820
G4200810,-77.170235,41.346214,1820
G4200830,-78.538483,41.734509,1820
G4200850,-80.271835,41.253239,1820
G4200870,-77.508781,40.574196,1820
G4200910,-75.367264,40.210789,1820
G4200950,-75.46701,40.888618,1820
G4200970,-76.709106,40.852028,1820
G4200990,-77.26223,40.398422,1820
G4201010,-75.134415,40.010479,1820
G4201030,-75.108856,41.278934,1820
G4201050,-77.904785,41.73724,1820
G4201070,-76.216011,40.705818,1820
G4201110,-79.028305,39.972473,1820
G4201150,-75.800858,41.821388,1820
G4201170,-77.254311,41.772057,1820
G4201190,-77.069374,40.858383,1820
G4201210,-79.609512,41.398964,1820
G4201230,-79.281425,41.812599,1820
G4201250,-80.248238,40.189396,1820
G4201270,-75.303291,41.648727,1820
G4201290,-79.466873,40.310699,1820
G4201330,-76.726517,39.919922,1820
G4400010,-71.283707,41.71579,1820
G4400030,-71.594154,41.671989,1820
G4400050,-71.255264,41.536236,1820
G4400070,-71.591759,41.874588,1820
G4400090,-71.623848,41.478672,1820
G4500010,-82.375618,34.167976,1820
G4500110,-81.396034,33.2565,1820
G4500130,-80.984444,32.53854,1820
G4500190,-79.947487,33.086636,1820
G4500230,-81.159531,34.692059,1820
G4500250,-80.158699,34.63974,1820
G4500290,-80.547401,32.924068,1820
G4500310,-79.941635,34.273895,1820
G4500370,-81.910049,33.844978,1820
G4500390,-81.110466,34.385326,1820
G4500430,-79.336479,33.440311,1820
G4500450,-82.370781,34.894348,1820
G4500510,-78.997063,33.92157,1820
G4500550,-80.578514,34.345238,1820
G4500570,-80.711037,34.701023,1820
G4500590,-82.005936,34.483612,1820
G4500630,-81.253143,33.92907,1820
G4500670,-79.430244,34.17458,1820
G4500690,-79.678627,34.601986,1820
G4500710,-81.611328,34.295128,1820
G4500750,-80.948502,33.534946,1820
G4500755,-82.809479,34.697689,1820
G4500790,-80.857788,33.991489,1820
G4500830,-81.935776,34.95919,1820
G4500850,-80.279762,33.85228,1820
G4500870,-81.609573,34.736866,1820
G4500890,-79.714897,33.669323,1820
G4500910,-81.218231,34.990139,1820
G4700010,-84.208473,36.148869,1820
G4700030,-86.488022,35.5243,1820
G4700070,-85.130447,35.690395,1820
G4700090,-83.908432,35.681034,1820
G4700130,-84.269379,36.440666,1820
G4700190,-82.022896,36.354858,1820
G4700250,-83.627937,36.481209,1820
G4700290,-83.121147,35.92543,1820
G4700370,-86.872856,36.180672,1820
G4700430,-87.391739,36.152283,1820
G4700510,-86.064827,35.252789,1820
G4700550,-87.027321,35.209949,1820
G4700570,-83.532394,36.273075,1820
G4700590,-82.851768,36.177681,1820
G4700650,-85.197441,35.250786,1820
G4700710,-88.798164,35.256351,1820
G4700730,-82.995506,36.45229,1820
G4700810,-87.501129,35.769165,1820
G4700850,-87.880096,36.045116,1820
G4700855,-84.817154,35.156239,1820
G4700870,-85.650444,36.341705,1820
G4700890,-83.393654,36.09333,1820
G4700930,-83.929764,36.008663,1820
G4700990,-87.405075,35.242847,1820
G4701030,-86.580742,35.178448,1820
G4701070,-84.612396,35.416855,1820
G4701150,-85.585487,35.20882,1820
G4701190,-87.076591,35.597385,1820
G4701230,-84.31765,35.550041,1820
G4701250,-87.369255,36.487133,1820
G4701290,-84.767006,36.187881,1820
G4701330,-85.215378,36.401272,1820
G4701350,-87.965279,35.671314,1820
G4701430,-84.880295,35.581249,1820
G4701450,-84.489708,35.84243,1820
G4701470,-86.892403,36.510017,1820
G4701490,-86.381813,35.855221,1820
G4701550,-83.515144,35.810291,1820
G4701570,-89.882034,35.212181,1820
G4701590,-85.960785,36.305023,1820
G4701610,-87.820663,36.45816,1820
G4701630,-82.309608,36.51289,1820
G4701650,-86.405075,36.47094,1820
G4701695,-88.948662,35.967289,1820
G4701770,-85.786964,35.670284,1820
G4701790,-82.496765,36.225163,1820
G4701810,-87.77951,35.254318,1820
G4701850,-85.409981,35.918915,1820
G4701870,-86.86248,35.875816,1820
G4701890,-86.280472,36.139378,1820
G5000010,-73.112785,44.045414,1820
G5000030,-73.093712,43.033916,1820
G5000050,-72.140213,44.447552,1820
G5000070,-73.065102,44.461891,1820
G5000090,-71.759949,44.729454,1820
G5000110,-72.872231,44.815048,1820
G5000130,-73.29483,44.796825,1820
G5000170,-72.396706,44.008957,1820
G5000190,-72.320602,44.7784,1820
G5000210,-73.048943,43.589684,1820
G5000230,-72.63018,44.291111,1820
G5000250,-72.713821,42.990631,1820
G5000270,-72.579765,43.574894,1820
G5100010,-75.646072,37.765327,1820
G5100030,-78.55555,38.023094,1820
G5100070,-77.976059,37.335957,1820
G5100090,-79.145119,37.604813,1820
G5100150,-79.128883,38.162937,1820
G5100170,-79.819992,38.149277,1820
G5100190,-79.520157,37.316792,1820
G5100195,-78.027534,39.464054,1820
G5100230,-79.959305,37.55566,1820
G5100237,-80.575211,40.394882,1820
G5100250,-77.859016,36.764786,1820
G5100290,-78.581596,37.54533,1820
G5100293,-82.171349,38.049332,1820
G5100310,-79.066895,37.239574,1820
G5100330,-77.347542,38.027195,1820
G5100360,-77.064468,37.358185,1820
G5100370,-78.666962,37.025578,1820
G5100410,-77.578415,37.386772,1820
G5100470,-78.03968,38.567776,1820
G5100490,-78.244987,37.512039,1820
G5100530,-77.629654,37.07737,1820
G5100550,-76.367546,37.052673,1820
G5100570,-76.951767,37.942715,1820
G5100590,-77.274719,38.83839,1820
G5100610,-77.809433,38.73859,1820
G5100650,-78.277451,37.84185,1820
G5100670,-79.878891,36.994408,1820
G5100690,-78.177521,39.144516,1820
G5100710,-81.133484,37.622936,1820
G5100730,-76.542282,37.423489,1820
G5100750,-77.916405,37.721962,1820
G5100770,-80.977715,36.697826,1820
G5100775,-80.545494,37.965282,1820
G5100810,-77.559036,36.6763,1820
G5100830,-78.936638,36.766968,1820
G5100833,-78.725685,39.350098,1820
G5100850,-77.490883,37.760124,1820
G5100853,-79.010017,39.051525,1820
G5100857,-80.395088,39.307343,1820
G5100870,-77.296799,37.45792,1820
G5100890,-79.85498,36.678883,1820
G5100930,-76.726837,36.890808,1820
G5100950,-76.7771,37.322777,1820
G5100953,-77.862762,39.307625,1820
G5100957,-81.501587,38.37936,1820
G5100970,-76.898079,37.723122,1820
G5100990,-77.157555,38.272861,1820
G5101010,-77.089478,37.70726,1820
G5101030,-76.463852,37.736359,1820
G5101050,-83.07946,36.737148,1820
G5101053,-80.668442,38.942947,1820
G5101070,-77.635727,39.090717,1820
G5101090,-77.962997,37.978226,1820
G5101110,-78.240562,36.946209,1820
G5101130,-78.279198,38.413715,1820
G5101137,-81.882675,38.761257,1820
G5101150,-76.343948,37.436161,1820
G5101170,-78.362762,36.680355,1820
G5101190,-76.575432,37.633526,1820
G5101193,-80.071548,39.566978,1820
G5101197,-80.576042,37.57959,1820
