source_decade,county_fips_source,weight_type,weight_sum,zero_or_undefined_support
1980,38025,m6_weight,NA,TRUE
1980,38027,m5_weight,NA,TRUE
1980,38027,m6_weight,NA,TRUE
1980,38029,m5_weight,NA,TRUE
1980,38029,m6_weight,NA,TRUE
1980,38031,m5_weight,NA,TRUE
1980,38031,m6_weight,NA,TRUE
1980,38033,m5_weight,NA,TRUE
1980,38033,m6_weight,NA,TRUE
1980,38037,m5_weight,NA,TRUE
1980,38037,m6_weight,NA,TRUE
1980,38039,m5_weight,NA,TRUE
1980,38039,m6_weight,NA,TRUE
1980,38041,m5_weight,NA,TRUE
1980,38041,m6_weight,NA,TRUE
1980,38043,m5_weight,NA,TRUE
1980,38043,m6_weight,NA,TRUE
1980,38045,m5_weight,NA,TRUE
1980,38045,m6_weight,NA,TRUE
1980,38047,m5_weight,NA,TRUE
1980,38047,m6_weight,NA,TRUE
1980,38049,m5_weight,NA,TRUE
1980,38049,m6_weight,NA,TRUE
1980,38051,m5_weight,NA,TRUE
1980,38051,m6_weight,NA,TRUE
1980,38057,m5_weight,NA,TRUE
1980,38057,m6_weight,NA,TRUE
1980,38059,m5_weight,NA,TRUE
1980,38059,m6_weight,NA,TRUE
1980,38061,m5_weight,NA,TRUE
1980,38061,m6_weight,NA,TRUE
1980,38063,m5_weight,NA,TRUE
1980,38063,m6_weight,NA,TRUE
1980,38067,m5_weight,NA,TRUE
1980,38067,m6_weight,NA,TRUE
1980,38069,m5_weight,NA,TRUE
1980,38069,m6_weight,NA,TRUE
1980,38071,m5_weight,NA,TRUE
1980,38071,m6_weight,NA,TRUE
1980,38073,m5_weight,NA,TRUE
1980,38073,m6_weight,NA,TRUE
1980,38075,m5_weight,NA,TRUE
1980,38075,m6_weight,NA,TRUE
1980,38079,m5_weight,NA,TRUE
1980,38079,m6_weight,NA,TRUE
1980,38081,m5_weight,NA,TRUE
1980,38081,m6_weight,NA,TRUE
1980,38083,m5_weight,NA,TRUE
1980,38083,m6_weight,NA,TRUE
1980,38085,m5_weight,NA,TRUE
1980,38085,m6_weight,NA,TRUE
1980,38087,m5_weight,NA,TRUE
1980,38087,m6_weight,NA,TRUE
1980,38091,m5_weight,NA,TRUE
1980,38091,m6_weight,NA,TRUE
1980,38093,m5_weight,NA,TRUE
1980,38093,m6_weight,NA,TRUE
1980,38095,m5_weight,NA,TRUE
1980,38095,m6_weight,NA,TRUE
1980,38097,m5_weight,NA,TRUE
1980,38097,m6_weight,NA,TRUE
1980,38099,m5_weight,NA,TRUE
1980,38099,m6_weight,NA,TRUE
1980,38101,m5_weight,NA,TRUE
1980,38101,m6_weight,NA,TRUE
1980,38105,m5_weight,NA,TRUE
1980,38105,m6_weight,NA,TRUE
1980,41031,m5_weight,NA,TRUE
1980,41031,m6_weight,NA,TRUE
1980,41037,m5_weight,NA,TRUE
1980,41037,m6_weight,NA,TRUE
1980,41055,m5_weight,NA,TRUE
1980,41055,m6_weight,NA,TRUE
1980,42047,m5_weight,NA,TRUE
1980,42047,m6_weight,NA,TRUE
1980,46015,m5_weight,NA,TRUE
1980,46015,m6_weight,NA,TRUE
1980,46017,m5_weight,NA,TRUE
1980,46017,m6_weight,NA,TRUE
1980,46021,m5_weight,NA,TRUE
1980,46021,m6_weight,NA,TRUE
1980,46023,m5_weight,NA,TRUE
1980,46023,m6_weight,NA,TRUE
1980,46031,m5_weight,NA,TRUE
1980,46031,m6_weight,NA,TRUE
1980,46037,m5_weight,NA,TRUE
1980,46037,m6_weight,NA,TRUE
1980,46079,m5_weight,NA,TRUE
1980,46079,m6_weight,NA,TRUE
1980,46087,m5_weight,NA,TRUE
1980,46087,m6_weight,NA,TRUE
1980,46097,m5_weight,NA,TRUE
1980,46097,m6_weight,NA,TRUE
1980,46121,m5_weight,NA,TRUE
1980,46121,m6_weight,NA,TRUE
1980,46129,m5_weight,NA,TRUE
1980,46129,m6_weight,NA,TRUE
1980,46137,m5_weight,NA,TRUE
1980,46137,m6_weight,NA,TRUE
1980,48025,m5_weight,NA,TRUE
1980,48025,m6_weight,NA,TRUE
1980,48107,m5_weight,NA,TRUE
1980,48107,m6_weight,NA,TRUE
1980,48173,m5_weight,NA,TRUE
1980,48173,m6_weight,NA,TRUE
1980,48357,m5_weight,NA,TRUE
1980,48357,m6_weight,NA,TRUE
1980,48445,m5_weight,NA,TRUE
1980,48445,m6_weight,NA,TRUE
1980,49027,m5_weight,NA,TRUE
1980,49027,m6_weight,NA,TRUE
1980,50001,m5_weight,NA,TRUE
1980,50001,m6_weight,NA,TRUE
1980,50011,m5_weight,NA,TRUE
1980,50011,m6_weight,NA,TRUE
1980,50013,m5_weight,NA,TRUE
1980,50013,m6_weight,NA,TRUE
1980,50015,m5_weight,NA,TRUE
1980,50015,m6_weight,NA,TRUE
1980,50017,m5_weight,NA,TRUE
1980,50017,m6_weight,NA,TRUE
1980,50019,m5_weight,NA,TRUE
1980,50019,m6_weight,NA,TRUE
1980,50023,m5_weight,NA,TRUE
1980,50023,m6_weight,NA,TRUE
1980,51181,m5_weight,NA,TRUE
1980,51181,m6_weight,NA,TRUE
1980,51595,m5_weight,NA,TRUE
1980,51595,m6_weight,NA,TRUE
1980,51780,m5_weight,NA,TRUE
1980,51780,m6_weight,NA,TRUE
1980,55003,m5_weight,NA,TRUE
1980,55003,m6_weight,NA,TRUE
1980,55005,m5_weight,NA,TRUE
1980,55005,m6_weight,NA,TRUE
1980,55007,m5_weight,NA,TRUE
1980,55007,m6_weight,NA,TRUE
1980,55011,m5_weight,NA,TRUE
1980,55011,m6_weight,NA,TRUE
1980,55019,m5_weight,NA,TRUE
1980,55019,m6_weight,NA,TRUE
1980,55027,m5_weight,NA,TRUE
1980,55027,m6_weight,NA,TRUE
1980,55029,m5_weight,NA,TRUE
1980,55029,m6_weight,NA,TRUE
1980,55033,m5_weight,NA,TRUE
1980,55033,m6_weight,NA,TRUE
1980,55041,m5_weight,NA,TRUE
1980,55041,m6_weight,NA,TRUE
1980,55043,m5_weight,NA,TRUE
1980,55043,m6_weight,NA,TRUE
1980,55047,m5_weight,NA,TRUE
1980,55047,m6_weight,NA,TRUE
1980,55049,m5_weight,NA,TRUE
1980,55049,m6_weight,NA,TRUE
1980,55051,m5_weight,NA,TRUE
1980,55051,m6_weight,NA,TRUE
1980,55055,m5_weight,NA,TRUE
1980,55055,m6_weight,NA,TRUE
1980,55057,m5_weight,NA,TRUE
1980,55057,m6_weight,NA,TRUE
1980,55063,m5_weight,NA,TRUE
1980,55063,m6_weight,NA,TRUE
1980,55065,m5_weight,NA,TRUE
1980,55065,m6_weight,NA,TRUE
1980,55067,m5_weight,NA,TRUE
1980,55067,m6_weight,NA,TRUE
1980,55069,m5_weight,NA,TRUE
1980,55069,m6_weight,NA,TRUE
1980,55075,m5_weight,NA,TRUE
1980,55075,m6_weight,NA,TRUE
1980,55077,m5_weight,NA,TRUE
1980,55077,m6_weight,NA,TRUE
1980,55081,m5_weight,NA,TRUE
1980,55081,m6_weight,NA,TRUE
1980,55083,m5_weight,NA,TRUE
1980,55083,m6_weight,NA,TRUE
1980,55085,m5_weight,NA,TRUE
1980,55085,m6_weight,NA,TRUE
1980,55091,m5_weight,NA,TRUE
1980,55091,m6_weight,NA,TRUE
1980,55095,m5_weight,NA,TRUE
1980,55095,m6_weight,NA,TRUE
1980,55099,m5_weight,NA,TRUE
1980,55099,m6_weight,NA,TRUE
1980,55103,m5_weight,NA,TRUE
1980,55103,m6_weight,NA,TRUE
1980,55107,m5_weight,NA,TRUE
1980,55107,m6_weight,NA,TRUE
1980,55111,m5_weight,NA,TRUE
1980,55111,m6_weight,NA,TRUE
1980,55113,m5_weight,NA,TRUE
1980,55113,m6_weight,NA,TRUE
1980,55119,m5_weight,NA,TRUE
1980,55119,m6_weight,NA,TRUE
1980,55121,m5_weight,NA,TRUE
1980,55121,m6_weight,NA,TRUE
1980,55123,m5_weight,NA,TRUE
1980,55123,m6_weight,NA,TRUE
1980,55125,m5_weight,NA,TRUE
1980,55125,m6_weight,NA,TRUE
1980,55129,m5_weight,NA,TRUE
1980,55129,m6_weight,NA,TRUE
1980,55135,m5_weight,NA,TRUE
1980,55135,m6_weight,NA,TRUE
1980,55137,m5_weight,NA,TRUE
1980,55137,m6_weight,NA,TRUE
1980,55141,m5_weight,NA,TRUE
1980,55141,m6_weight,NA,TRUE
1980,56009,m5_weight,NA,TRUE
1980,56009,m6_weight,NA,TRUE
1980,56019,m5_weight,NA,TRUE
1980,56019,m6_weight,NA,TRUE
2000,02013,m5_weight,NA,TRUE
2000,02013,m6_weight,NA,TRUE
2000,02016,m5_weight,NA,TRUE
2000,02016,m6_weight,NA,TRUE
2000,02020,m5_weight,NA,TRUE
2000,02020,m6_weight,NA,TRUE
2000,02050,m5_weight,NA,TRUE
2000,02050,m6_weight,NA,TRUE
2000,02060,m5_weight,NA,TRUE
2000,02060,m6_weight,NA,TRUE
2000,02068,m5_weight,NA,TRUE
2000,02068,m6_weight,NA,TRUE
2000,02070,m5_weight,NA,TRUE
2000,02070,m6_weight,NA,TRUE
2000,02090,m5_weight,NA,TRUE
2000,02090,m6_weight,NA,TRUE
2000,02100,m5_weight,NA,TRUE
2000,02100,m6_weight,NA,TRUE
2000,02110,m5_weight,NA,TRUE
2000,02110,m6_weight,NA,TRUE
2000,02122,m5_weight,NA,TRUE
2000,02122,m6_weight,NA,TRUE
2000,02130,m5_weight,NA,TRUE
2000,02130,m6_weight,NA,TRUE
2000,02150,m5_weight,NA,TRUE
2000,02150,m6_weight,NA,TRUE
2000,02164,m5_weight,NA,TRUE
2000,02164,m6_weight,NA,TRUE
2000,02170,m5_weight,NA,TRUE
2000,02170,m6_weight,NA,TRUE
2000,02180,m5_weight,NA,TRUE
2000,02180,m6_weight,NA,TRUE
2000,02185,m5_weight,NA,TRUE
2000,02185,m6_weight,NA,TRUE
2000,02188,m5_weight,NA,TRUE
2000,02188,m6_weight,NA,TRUE
2000,02201,m5_weight,NA,TRUE
2000,02201,m6_weight,NA,TRUE
2000,02220,m5_weight,NA,TRUE
2000,02220,m6_weight,NA,TRUE
2000,02232,m5_weight,NA,TRUE
2000,02232,m6_weight,NA,TRUE
2000,02240,m5_weight,NA,TRUE
2000,02240,m6_weight,NA,TRUE
2000,02261,m5_weight,NA,TRUE
2000,02261,m6_weight,NA,TRUE
2000,02270,m5_weight,NA,TRUE
2000,02270,m6_weight,NA,TRUE
2000,02280,m5_weight,NA,TRUE
2000,02280,m6_weight,NA,TRUE
2000,02282,m5_weight,NA,TRUE
2000,02282,m6_weight,NA,TRUE
2000,02290,m5_weight,NA,TRUE
2000,02290,m6_weight,NA,TRUE
2000,06015,m5_weight,NA,TRUE
2000,06015,m6_weight,NA,TRUE
2000,06045,m5_weight,NA,TRUE
2000,06045,m6_weight,NA,TRUE
2000,08053,m5_weight,NA,TRUE
2000,08053,m6_weight,NA,TRUE
2000,15001,m5_weight,NA,TRUE
2000,15001,m6_weight,NA,TRUE
2000,15003,m5_weight,NA,TRUE
2000,15003,m6_weight,NA,TRUE
2000,15005,m5_weight,NA,TRUE
2000,15005,m6_weight,NA,TRUE
2000,15007,m5_weight,NA,TRUE
2000,15007,m6_weight,NA,TRUE
2000,15009,m5_weight,NA,TRUE
2000,15009,m6_weight,NA,TRUE
2000,16025,m5_weight,NA,TRUE
2000,16025,m6_weight,NA,TRUE
2000,16037,m5_weight,NA,TRUE
2000,16037,m6_weight,NA,TRUE
2000,16079,m5_weight,NA,TRUE
2000,16079,m6_weight,NA,TRUE
2000,17003,m5_weight,NA,TRUE
2000,17003,m6_weight,NA,TRUE
2000,17013,m5_weight,NA,TRUE
2000,17013,m6_weight,NA,TRUE
2000,17017,m5_weight,NA,TRUE
2000,17017,m6_weight,NA,TRUE
2000,17025,m5_weight,NA,TRUE
2000,17025,m6_weight,NA,TRUE
2000,17029,m5_weight,NA,TRUE
2000,17029,m6_weight,NA,TRUE
2000,17047,m5_weight,NA,TRUE
2000,17047,m6_weight,NA,TRUE
2000,17059,m5_weight,NA,TRUE
2000,17059,m6_weight,NA,TRUE
2000,17065,m5_weight,NA,TRUE
2000,17065,m6_weight,NA,TRUE
2000,17069,m5_weight,NA,TRUE
2000,17069,m6_weight,NA,TRUE
2000,17079,m5_weight,NA,TRUE
2000,17079,m6_weight,NA,TRUE
2000,17125,m5_weight,NA,TRUE
2000,17125,m6_weight,NA,TRUE
2000,17127,m5_weight,NA,TRUE
2000,17127,m6_weight,NA,TRUE
2000,17129,m5_weight,NA,TRUE
2000,17129,m6_weight,NA,TRUE
2000,17151,m5_weight,NA,TRUE
2000,17151,m6_weight,NA,TRUE
2000,17159,m5_weight,NA,TRUE
2000,17159,m6_weight,NA,TRUE
2000,17175,m5_weight,NA,TRUE
2000,17175,m6_weight,NA,TRUE
2000,17181,m5_weight,NA,TRUE
2000,17181,m6_weight,NA,TRUE
2000,17191,m5_weight,NA,TRUE
2000,17191,m6_weight,NA,TRUE
2000,17193,m5_weight,NA,TRUE
2000,17193,m6_weight,NA,TRUE
2000,19021,m5_weight,NA,TRUE
2000,19021,m6_weight,NA,TRUE
2000,19077,m5_weight,NA,TRUE
2000,19077,m6_weight,NA,TRUE
2000,19177,m5_weight,NA,TRUE
2000,19177,m6_weight,NA,TRUE
2000,21025,m5_weight,NA,TRUE
2000,21025,m6_weight,NA,TRUE
2000,21119,m5_weight,NA,TRUE
2000,21119,m6_weight,NA,TRUE
2000,21189,m5_weight,NA,TRUE
2000,21189,m6_weight,NA,TRUE
2000,21221,m5_weight,NA,TRUE
2000,21221,m6_weight,NA,TRUE
2000,22003,m5_weight,NA,TRUE
2000,22003,m6_weight,NA,TRUE
2000,22007,m5_weight,NA,TRUE
2000,22007,m6_weight,NA,TRUE
2000,22011,m5_weight,NA,TRUE
2000,22011,m6_weight,NA,TRUE
2000,22019,m5_weight,NA,TRUE
2000,22019,m6_weight,NA,TRUE
2000,22023,m5_weight,NA,TRUE
2000,22023,m6_weight,NA,TRUE
2000,22025,m5_weight,NA,TRUE
2000,22025,m6_weight,NA,TRUE
2000,22029,m5_weight,NA,TRUE
2000,22029,m6_weight,NA,TRUE
2000,22039,m5_weight,NA,TRUE
2000,22039,m6_weight,NA,TRUE
2000,22041,m5_weight,NA,TRUE
2000,22041,m6_weight,NA,TRUE
2000,22047,m5_weight,NA,TRUE
2000,22047,m6_weight,NA,TRUE
2000,22053,m5_weight,NA,TRUE
2000,22053,m6_weight,NA,TRUE
2000,22059,m5_weight,NA,TRUE
2000,22059,m6_weight,NA,TRUE
2000,22077,m5_weight,NA,TRUE
2000,22077,m6_weight,NA,TRUE
2000,22085,m5_weight,NA,TRUE
2000,22085,m6_weight,NA,TRUE
2000,22091,m5_weight,NA,TRUE
2000,22091,m6_weight,NA,TRUE
2000,22093,m5_weight,NA,TRUE
2000,22093,m6_weight,NA,TRUE
2000,22101,m5_weight,NA,TRUE
2000,22101,m6_weight,NA,TRUE
2000,22107,m5_weight,NA,TRUE
2000,22107,m6_weight,NA,TRUE
2000,22109,m5_weight,NA,TRUE
2000,22109,m6_weight,NA,TRUE
2000,22115,m5_weight,NA,TRUE
2000,22115,m6_weight,NA,TRUE
2000,22125,m5_weight,NA,TRUE
2000,22125,m6_weight,NA,TRUE
2000,22127,m5_weight,NA,TRUE
2000,22127,m6_weight,NA,TRUE
2000,26001,m5_weight,NA,TRUE
2000,26001,m6_weight,NA,TRUE
2000,26003,m5_weight,NA,TRUE
2000,26003,m6_weight,NA,TRUE
2000,26007,m5_weight,NA,TRUE
2000,26007,m6_weight,NA,TRUE
2000,26009,m5_weight,NA,TRUE
2000,26009,m6_weight,NA,TRUE
2000,26011,m5_weight,NA,TRUE
2000,26011,m6_weight,NA,TRUE
2000,26033,m5_weight,NA,TRUE
2000,26033,m6_weight,NA,TRUE
2000,26035,m5_weight,NA,TRUE
2000,26035,m6_weight,NA,TRUE
2000,26039,m5_weight,NA,TRUE
2000,26039,m6_weight,NA,TRUE
2000,26053,m5_weight,NA,TRUE
2000,26053,m6_weight,NA,TRUE
2000,26063,m5_weight,NA,TRUE
2000,26063,m6_weight,NA,TRUE
2000,26069,m5_weight,NA,TRUE
2000,26069,m6_weight,NA,TRUE
2000,26071,m5_weight,NA,TRUE
2000,26071,m6_weight,NA,TRUE
2000,26073,m5_weight,NA,TRUE
2000,26073,m6_weight,NA,TRUE
2000,26085,m5_weight,NA,TRUE
2000,26085,m6_weight,NA,TRUE
2000,26095,m5_weight,NA,TRUE
2000,26095,m6_weight,NA,TRUE
2000,26097,m5_weight,NA,TRUE
2000,26097,m6_weight,NA,TRUE
2000,26105,m5_weight,NA,TRUE
2000,26105,m6_weight,NA,TRUE
2000,26107,m5_weight,NA,TRUE
2000,26107,m6_weight,NA,TRUE
2000,26113,m5_weight,NA,TRUE
2000,26113,m6_weight,NA,TRUE
2000,26119,m5_weight,NA,TRUE
2000,26119,m6_weight,NA,TRUE
2000,26129,m5_weight,NA,TRUE
2000,26129,m6_weight,NA,TRUE
2000,26131,m5_weight,NA,TRUE
2000,26131,m6_weight,NA,TRUE
2000,26133,m5_weight,NA,TRUE
2000,26133,m6_weight,NA,TRUE
2000,26135,m5_weight,NA,TRUE
2000,26135,m6_weight,NA,TRUE
2000,26137,m5_weight,NA,TRUE
2000,26137,m6_weight,NA,TRUE
2000,26141,m5_weight,NA,TRUE
2000,26141,m6_weight,NA,TRUE
2000,26143,m5_weight,NA,TRUE
2000,26143,m6_weight,NA,TRUE
2000,26153,m5_weight,NA,TRUE
2000,26153,m6_weight,NA,TRUE
2000,27077,m5_weight,NA,TRUE
2000,27077,m6_weight,NA,TRUE
2000,30025,m5_weight,NA,TRUE
2000,30025,m6_weight,NA,TRUE
2000,32015,m5_weight,NA,TRUE
2000,32015,m6_weight,NA,TRUE
2000,35005,m5_weight,NA,TRUE
2000,35005,m6_weight,NA,TRUE
2000,35007,m5_weight,NA,TRUE
2000,35007,m6_weight,NA,TRUE
2000,35015,m5_weight,NA,TRUE
2000,35015,m6_weight,NA,TRUE
2000,35019,m5_weight,NA,TRUE
2000,35019,m6_weight,NA,TRUE
2000,35021,m5_weight,NA,TRUE
2000,35021,m6_weight,NA,TRUE
2000,35025,m5_weight,NA,TRUE
2000,35025,m6_weight,NA,TRUE
2000,35028,m5_weight,NA,TRUE
2000,35028,m6_weight,NA,TRUE
2000,35031,m5_weight,NA,TRUE
2000,35031,m6_weight,NA,TRUE
2000,35053,m5_weight,NA,TRUE
2000,35053,m6_weight,NA,TRUE
2000,35055,m5_weight,NA,TRUE
2000,35055,m6_weight,NA,TRUE
2000,37117,m5_weight,NA,TRUE
2000,37117,m6_weight,NA,TRUE
2000,38003,m5_weight,NA,TRUE
2000,38003,m6_weight,NA,TRUE
2000,38005,m5_weight,NA,TRUE
2000,38005,m6_weight,NA,TRUE
2000,38007,m5_weight,NA,TRUE
2000,38007,m6_weight,NA,TRUE
2000,38009,m5_weight,NA,TRUE
2000,38009,m6_weight,NA,TRUE
2000,38013,m5_weight,NA,TRUE
2000,38013,m6_weight,NA,TRUE
2000,38019,m5_weight,NA,TRUE
2000,38019,m6_weight,NA,TRUE
2000,38021,m5_weight,NA,TRUE
2000,38021,m6_weight,NA,TRUE
2000,38025,m5_weight,NA,TRUE
2000,38025,m6_weight,NA,TRUE
2000,38027,m5_weight,NA,TRUE
2000,38027,m6_weight,NA,TRUE
2000,38029,m5_weight,NA,TRUE
2000,38029,m6_weight,NA,TRUE
2000,38031,m5_weight,NA,TRUE
2000,38031,m6_weight,NA,TRUE
2000,38033,m5_weight,NA,TRUE
2000,38033,m6_weight,NA,TRUE
2000,38037,m5_weight,NA,TRUE
2000,38037,m6_weight,NA,TRUE
2000,38039,m5_weight,NA,TRUE
2000,38039,m6_weight,NA,TRUE
2000,38041,m5_weight,NA,TRUE
2000,38041,m6_weight,NA,TRUE
2000,38043,m5_weight,NA,TRUE
2000,38043,m6_weight,NA,TRUE
2000,38045,m5_weight,NA,TRUE
2000,38045,m6_weight,NA,TRUE
2000,38047,m5_weight,NA,TRUE
2000,38047,m6_weight,NA,TRUE
2000,38049,m5_weight,NA,TRUE
2000,38049,m6_weight,NA,TRUE
2000,38051,m5_weight,NA,TRUE
2000,38051,m6_weight,NA,TRUE
2000,38057,m5_weight,NA,TRUE
2000,38057,m6_weight,NA,TRUE
2000,38059,m5_weight,NA,TRUE
2000,38059,m6_weight,NA,TRUE
2000,38061,m5_weight,NA,TRUE
2000,38061,m6_weight,NA,TRUE
2000,38063,m5_weight,NA,TRUE
2000,38063,m6_weight,NA,TRUE
2000,38067,m5_weight,NA,TRUE
2000,38067,m6_weight,NA,TRUE
2000,38069,m5_weight,NA,TRUE
2000,38069,m6_weight,NA,TRUE
2000,38071,m5_weight,NA,TRUE
2000,38071,m6_weight,NA,TRUE
2000,38073,m5_weight,NA,TRUE
2000,38073,m6_weight,NA,TRUE
2000,38075,m5_weight,NA,TRUE
2000,38075,m6_weight,NA,TRUE
2000,38079,m5_weight,NA,TRUE
2000,38079,m6_weight,NA,TRUE
2000,38081,m5_weight,NA,TRUE
2000,38081,m6_weight,NA,TRUE
2000,38083,m5_weight,NA,TRUE
2000,38083,m6_weight,NA,TRUE
2000,38085,m5_weight,NA,TRUE
2000,38085,m6_weight,NA,TRUE
2000,38087,m5_weight,NA,TRUE
2000,38087,m6_weight,NA,TRUE
2000,38091,m5_weight,NA,TRUE
2000,38091,m6_weight,NA,TRUE
2000,38093,m5_weight,NA,TRUE
2000,38093,m6_weight,NA,TRUE
2000,38095,m5_weight,NA,TRUE
2000,38095,m6_weight,NA,TRUE
2000,38097,m5_weight,NA,TRUE
2000,38097,m6_weight,NA,TRUE
2000,38099,m5_weight,NA,TRUE
2000,38099,m6_weight,NA,TRUE
2000,38101,m5_weight,NA,TRUE
2000,38101,m6_weight,NA,TRUE
2000,38105,m5_weight,NA,TRUE
2000,38105,m6_weight,NA,TRUE
2000,41037,m5_weight,NA,TRUE
2000,41037,m6_weight,NA,TRUE
2000,41055,m5_weight,NA,TRUE
2000,41055,m6_weight,NA,TRUE
2000,46015,m5_weight,NA,TRUE
2000,46015,m6_weight,NA,TRUE
2000,46023,m5_weight,NA,TRUE
2000,46023,m6_weight,NA,TRUE
2000,46031,m5_weight,NA,TRUE
2000,46031,m6_weight,NA,TRUE
2000,46087,m5_weight,NA,TRUE
2000,46087,m6_weight,NA,TRUE
2000,46097,m5_weight,NA,TRUE
2000,46097,m6_weight,NA,TRUE
2000,46121,m5_weight,NA,TRUE
2000,46121,m6_weight,NA,TRUE
2000,46129,m5_weight,NA,TRUE
2000,46129,m6_weight,NA,TRUE
2000,46137,m5_weight,NA,TRUE
2000,46137,m6_weight,NA,TRUE
2000,48107,m5_weight,NA,TRUE
2000,48107,m6_weight,NA,TRUE
2000,48173,m5_weight,NA,TRUE
2000,48173,m6_weight,NA,TRUE
2000,48357,m5_weight,NA,TRUE
2000,48357,m6_weight,NA,TRUE
2000,48445,m5_weight,NA,TRUE
2000,48445,m6_weight,NA,TRUE
2000,49027,m5_weight,NA,TRUE
2000,49027,m6_weight,NA,TRUE
2000,50001,m5_weight,NA,TRUE
2000,50001,m6_weight,NA,TRUE
2000,50011,m5_weight,NA,TRUE
2000,50011,m6_weight,NA,TRUE
2000,50013,m5_weight,NA,TRUE
2000,50013,m6_weight,NA,TRUE
2000,50015,m5_weight,NA,TRUE
2000,50015,m6_weight,NA,TRUE
2000,50017,m5_weight,NA,TRUE
2000,50017,m6_weight,NA,TRUE
2000,50019,m5_weight,NA,TRUE
2000,50019,m6_weight,NA,TRUE
2000,50023,m5_weight,NA,TRUE
2000,50023,m6_weight,NA,TRUE
2000,55003,m5_weight,NA,TRUE
2000,55003,m6_weight,NA,TRUE
2000,55005,m5_weight,NA,TRUE
2000,55005,m6_weight,NA,TRUE
2000,55007,m5_weight,NA,TRUE
2000,55007,m6_weight,NA,TRUE
2000,55011,m5_weight,NA,TRUE
2000,55011,m6_weight,NA,TRUE
2000,55019,m5_weight,NA,TRUE
2000,55019,m6_weight,NA,TRUE
2000,55027,m5_weight,NA,TRUE
2000,55027,m6_weight,NA,TRUE
2000,55029,m5_weight,NA,TRUE
2000,55029,m6_weight,NA,TRUE
2000,55033,m5_weight,NA,TRUE
2000,55033,m6_weight,NA,TRUE
2000,55041,m5_weight,NA,TRUE
2000,55041,m6_weight,NA,TRUE
2000,55043,m5_weight,NA,TRUE
2000,55043,m6_weight,NA,TRUE
2000,55047,m5_weight,NA,TRUE
2000,55047,m6_weight,NA,TRUE
2000,55049,m5_weight,NA,TRUE
2000,55049,m6_weight,NA,TRUE
2000,55051,m5_weight,NA,TRUE
2000,55051,m6_weight,NA,TRUE
2000,55055,m5_weight,NA,TRUE
2000,55055,m6_weight,NA,TRUE
2000,55057,m5_weight,NA,TRUE
2000,55057,m6_weight,NA,TRUE
2000,55065,m5_weight,NA,TRUE
2000,55065,m6_weight,NA,TRUE
2000,55067,m5_weight,NA,TRUE
2000,55067,m6_weight,NA,TRUE
2000,55069,m5_weight,NA,TRUE
2000,55069,m6_weight,NA,TRUE
2000,55075,m5_weight,NA,TRUE
2000,55075,m6_weight,NA,TRUE
2000,55077,m5_weight,NA,TRUE
2000,55077,m6_weight,NA,TRUE
2000,55081,m5_weight,NA,TRUE
2000,55081,m6_weight,NA,TRUE
2000,55083,m5_weight,NA,TRUE
2000,55083,m6_weight,NA,TRUE
2000,55085,m5_weight,NA,TRUE
2000,55085,m6_weight,NA,TRUE
2000,55091,m5_weight,NA,TRUE
2000,55091,m6_weight,NA,TRUE
2000,55095,m5_weight,NA,TRUE
2000,55095,m6_weight,NA,TRUE
2000,55099,m5_weight,NA,TRUE
2000,55099,m6_weight,NA,TRUE
2000,55103,m5_weight,NA,TRUE
2000,55103,m6_weight,NA,TRUE
2000,55107,m5_weight,NA,TRUE
2000,55107,m6_weight,NA,TRUE
2000,55113,m5_weight,NA,TRUE
2000,55113,m6_weight,NA,TRUE
2000,55119,m5_weight,NA,TRUE
2000,55119,m6_weight,NA,TRUE
2000,55121,m5_weight,NA,TRUE
2000,55121,m6_weight,NA,TRUE
2000,55123,m5_weight,NA,TRUE
2000,55123,m6_weight,NA,TRUE
2000,55125,m5_weight,NA,TRUE
2000,55125,m6_weight,NA,TRUE
2000,55129,m5_weight,NA,TRUE
2000,55129,m6_weight,NA,TRUE
2000,55135,m5_weight,NA,TRUE
2000,55135,m6_weight,NA,TRUE
2000,55137,m5_weight,NA,TRUE
2000,55137,m6_weight,NA,TRUE
2000,55141,m5_weight,NA,TRUE
2000,55141,m6_weight,NA,TRUE
2010,02013,m5_weight,NA,TRUE
2010,02013,m6_weight,NA,TRUE
2010,02016,m5_weight,NA,TRUE
2010,02016,m6_weight,NA,TRUE
2010,02020,m5_weight,NA,TRUE
2010,02020,m6_weight,NA,TRUE
2010,02050,m5_weight,NA,TRUE
2010,02050,m6_weight,NA,TRUE
2010,02060,m5_weight,NA,TRUE
2010,02060,m6_weight,NA,TRUE
2010,02068,m5_weight,NA,TRUE
2010,02068,m6_weight,NA,TRUE
2010,02070,m5_weight,NA,TRUE
2010,02070,m6_weight,NA,TRUE
2010,02090,m5_weight,NA,TRUE
2010,02090,m6_weight,NA,TRUE
2010,02100,m5_weight,NA,TRUE
2010,02100,m6_weight,NA,TRUE
2010,02105,m5_weight,NA,TRUE
2010,02105,m6_weight,NA,TRUE
2010,02110,m5_weight,NA,TRUE
2010,02110,m6_weight,NA,TRUE
2010,02122,m5_weight,NA,TRUE
2010,02122,m6_weight,NA,TRUE
2010,02130,m5_weight,NA,TRUE
2010,02130,m6_weight,NA,TRUE
2010,02150,m5_weight,NA,TRUE
2010,02150,m6_weight,NA,TRUE
2010,02164,m5_weight,NA,TRUE
