sample,spec,se_type,term,year,estimate,std.error,conf.low,conf.high,statistic,p.value,vcov_repair_required,vcov_repaired
main_1972_start,minimal_full_panel,cluster_cz,es_1972,1972,1.5348213288016914e-4,0.0018991704930670197,-0.003568823634032365,0.003875787899792703,0.08081535251335274,0.9356112255039766,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1976,1976,-0.007392134206754636,0.003993565061260287,-0.01521937789674229,4.3510948323301907e-4,-1.8510113378300217,0.06457670533408412,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1980,1980,-0.007256911167998781,0.0038489764009984463,-0.014800766291300331,2.869439553027679e-4,-1.885413266269,0.05977589898556725,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1984,1984,-6.256487718885523e-4,0.0013396316095423595,-0.0032512784791430003,0.001999980935365895,-0.46703046377226376,0.6406191820847257,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1992,1992,-0.0032763209176826184,0.001244511596684429,-0.005715518825526535,-8.37123009838701e-4,-2.6326158200624588,0.008654411880629497,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1996,1996,-0.0023744552520836315,0.00215960240375226,-0.006607198184364189,0.0018582876801969254,-1.0994872241103593,0.2719225845156841,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2000,2000,-0.001100194687918238,0.003146208923713945,-0.0072666508662360945,0.0050662614903996175,-0.3496890113131814,0.7266742170602241,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2004,2004,-4.96978013978356e-4,0.0034166945245738246,-0.0071935762283182525,0.00619962020036154,-0.1454557937222514,0.8843916694618443,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2008,2008,0.0020447149513759715,0.004135194962531386,-0.006060118244237001,0.010149548146988943,0.4944663963617053,0.6211274555203492,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2012,2012,0.003028401570519996,0.0048981892903985375,-0.0065718730281209385,0.01262867616916093,0.6182696075989321,0.5365928868741656,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2016,2016,0.00834549120151028,0.006870892545628379,-0.005121210729566068,0.02181219313258663,1.2146152986805359,0.22491049329880558,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_2020,2020,0.008745206675719323,0.006196081802407132,-0.003398890502262676,0.020889303853701323,1.4114091702794942,0.15855537426659974,FALSE,FALSE
