sample,spec,se_type,term,year,estimate,std.error,conf.low,conf.high,statistic,p.value,vcov_repair_required,vcov_repaired
main_1972_start,minimal_full_panel,heteroskedastic,es_1972,1972,1.519058882292982e-4,0.003114604584648201,-0.0059526069237645085,0.006256418700223105,0.04877212631678451,0.9611020230263941,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_1976,1976,-0.007400979845532615,0.00566823720036065,-0.01851052061406963,0.0037085609230044034,-1.3056933900122802,0.19169161114275216,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_1980,1980,-0.007258487412649693,0.0056471898867847875,-0.0183267762046067,0.003809801379307313,-1.2853273146765556,0.19871238061429014,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_1984,1984,-6.26049000881328e-4,0.003213168213934352,-0.006923742976461548,0.005671644974698892,-0.19483853916093755,0.8455239316654389,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_1992,1992,-0.0032778971623334784,0.002553823378530936,-0.008283299007130512,0.0017275046824635565,-1.2835253956438677,0.19934249102182638,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_1996,1996,-0.002376031496734472,0.002810526712963235,-0.007884562631730154,0.00313249963826121,-0.8454043456606538,0.3979085296480165,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2000,2000,-0.0011017709325690794,0.0027599014202316953,-0.006511078317104146,0.004307536451965987,-0.39920662545859525,0.6897508284492302,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2004,2004,-4.988763435663946e-4,0.0027120309926677204,-0.005814359414151537,0.0048166067270187475,-0.18394935194883932,0.8540575048879068,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2008,2008,0.0020428182993862884,0.0032337497514535437,-0.004295214748478007,0.008380851347250584,0.6317181156235292,0.5275878017132367,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2012,2012,0.0030268253258691653,0.0038393592262035386,-0.004498180481201339,0.01055183113293967,0.788367315361155,0.43050351271655485,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2016,2016,0.00836561815616405,0.005742758411232656,-0.0028899815017664147,0.019621217814094517,1.4567247230531521,0.1452287216409114,FALSE,FALSE
main_1972_start,minimal_full_panel,heteroskedastic,es_2020,2020,0.00874363043106841,0.005070484819412097,-0.0011943371991363777,0.0186815980612732,1.7244170414619642,0.08466835024973039,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1972,1972,1.519058882292982e-4,0.001899214826842415,-0.0035704867712863094,0.003874298547744906,0.07998352060143346,0.9362725573609071,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1976,1976,-0.007400979845532615,0.003993782823356857,-0.015228650341386745,4.266906503215158e-4,-1.8531252631588861,0.06427278079440031,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1980,1980,-0.007258487412649693,0.003848986147637439,-0.01480236163901264,2.8538681371325335e-4,-1.8858180139476608,0.05972123188528012,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1984,1984,-6.26049000881328e-4,0.0013396491094222218,-0.0032517130072700403,0.001999615005507384,-0.4673231195229452,0.6404099180007625,FALSE,FALSE
main_1972_start,minimal_full_panel,cluster_cz,es_1992,1992,-0.0032778971623334784,0.0012446555847933894,-0.0057173772816851605,-8.384170429817962e-4,-2.6335776759300074,0.008630174310754631,FALSE,FALSE
